"Plot_Name","Unit_Code","Year","Network","cycle","SapPlotNum","SapPlotSize","SeedPlotNum","SeedPlotSize","ShrubPlotNum","ShrubPlotSize","HPlotNum","HPlotSize","excludeEvent","DBI","stock_final"
"GWMP-0045","CHOH",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,7.40854298688785
"GWMP-0045","CHOH",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,7.40854298688785
"GWMP-0054","CHOH",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0054","CHOH",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0054","CHOH",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0055","CHOH",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0055","CHOH",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0055","CHOH",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0062","CHOH",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0062","CHOH",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"GWMP-0062","CHOH",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0072","CHOH",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0072","CHOH",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0072","CHOH",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0080","CHOH",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"GWMP-0080","CHOH",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0080","CHOH",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0094","CHOH",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0094","CHOH",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"GWMP-0094","CHOH",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0008","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0008","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0008","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0019","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,15.8642835249723
"GWMP-0019","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,14.8170859737757
"GWMP-0019","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,14.8170859737757
"GWMP-0057","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0057","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0057","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0058","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,3.14159265358979
"GWMP-0058","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0058","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0059","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,0
"GWMP-0059","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0059","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,0
"GWMP-0086","GWMP",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,29.6341719475514
"GWMP-0086","GWMP",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0086","GWMP",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,15.8642835249723
"GWMP-0139","GWMP",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0139","GWMP",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0139","GWMP",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0144","GWMP",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,24.3200240630567
"GWMP-0144","GWMP",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,14.8170859737757
"GWMP-0144","GWMP",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,14.8170859737757
"GWMP-0145","GWMP",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"GWMP-0145","GWMP",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,7.40854298688785
"GWMP-0145","GWMP",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,15.8642835249723
"GWMP-0147","GWMP",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,29.6341719475514
"GWMP-0147","GWMP",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,37.0427149344393
"GWMP-0147","GWMP",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,26.4144191654499
"GWMP-0173","GWMP",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,4.18879020478639
"GWMP-0173","GWMP",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,10.5501356404776
"GWMP-0173","GWMP",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,8.45574053808445
"GWMP-0194","GWMP",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,8.45574053808445
"GWMP-0194","GWMP",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"GWMP-0194","GWMP",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,8.45574053808445
"GWMP-0207","GWMP",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,12.6445307428708
"GWMP-0207","GWMP",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"GWMP-0207","GWMP",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,21.9911485751286
"GWMP-0208","GWMP",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,1.0471975511966
"GWMP-0208","GWMP",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,5.23598775598299
"GWMP-0208","GWMP",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,4.18879020478639
"GWMP-0253","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,2,9.50293808928105
"GWMP-0253","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,2,0
"GWMP-0253","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"GWMP-0254","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0254","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,1.0471975511966
"GWMP-0254","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,104.71975511966
"GWMP-0256","GWMP",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"GWMP-0256","GWMP",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,2.0943951023932
"GWMP-0256","GWMP",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"GWMP-0286","GWMP",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"GWMP-0286","GWMP",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"GWMP-0286","GWMP",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,2,31.7285670499446
"GWMP-0314","GWMP",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,14.8170859737757
"GWMP-0314","GWMP",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,29.6341719475514
"GWMP-0314","GWMP",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,8.45574053808445
"GWMP-0320","GWMP",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,161.346583012788
"GWMP-0320","GWMP",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,51.3126800086333
"GWMP-0320","GWMP",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,66.0516058538973
"HAFE-0005","HAFE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,2,0
"HAFE-0005","HAFE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0005","HAFE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,2.0943951023932
"HAFE-0009","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,3.14159265358979
"HAFE-0009","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0009","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"HAFE-0021","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0021","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0021","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"HAFE-0028","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0028","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"HAFE-0028","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0030","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0030","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"HAFE-0030","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,6.28318530717959
"HAFE-0039","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,15.8642835249723
"HAFE-0039","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,14.8170859737757
"HAFE-0039","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,14.8170859737757
"HAFE-0047","HAFE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,22.2256289606635
"HAFE-0047","HAFE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0047","HAFE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"HAFE-0061","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,4.18879020478639
"HAFE-0061","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"HAFE-0061","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"HAFE-0074","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,2.0943951023932
"HAFE-0074","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,1.0471975511966
"HAFE-0074","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0118","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0118","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0118","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0154","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0154","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,2.0943951023932
"HAFE-0154","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"HAFE-0160","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,5.23598775598299
"HAFE-0160","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,1.0471975511966
"HAFE-0160","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"HAFE-0161","HAFE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"HAFE-0161","HAFE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0161","HAFE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0192","HAFE",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"HAFE-0192","HAFE",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0192","HAFE",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"HAFE-0195","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,73.8509494833435
"HAFE-0195","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,40.1061474595174
"HAFE-0195","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,14.8170859737757
"HAFE-0208","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"HAFE-0208","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,8.45574053808445
"HAFE-0208","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"HAFE-0211","HAFE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,45.4984554725237
"HAFE-0211","HAFE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,14.8170859737757
"HAFE-0211","HAFE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,19.0058761785621
"HAFE-0215","HAFE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"HAFE-0215","HAFE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,8.45574053808445
"HAFE-0215","HAFE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,3.14159265358979
"HAFE-0218","HAFE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"HAFE-0218","HAFE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,59.7684205467177
"HAFE-0218","HAFE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,6.28318530717959
"HAFE-0240","HAFE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,9.50293808928105
"HAFE-0240","HAFE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"HAFE-0240","HAFE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,7.40854298688785
"MANA-0002","MANA",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,11.5191730631626
"MANA-0002","MANA",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,5.23598775598299
"MANA-0002","MANA",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,6.28318530717959
"MANA-0011","MANA",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"MANA-0011","MANA",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,12.5663706143592
"MANA-0011","MANA",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,10.471975511966
"MANA-0025","MANA",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"MANA-0025","MANA",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,8.37758040957278
"MANA-0025","MANA",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"MANA-0027","MANA",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.33038285837618
"MANA-0027","MANA",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,12.5663706143592
"MANA-0027","MANA",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,8.37758040957278
"MANA-0039","MANA",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"MANA-0039","MANA",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MANA-0039","MANA",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"MANA-0054","MANA",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,4.18879020478639
"MANA-0054","MANA",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"MANA-0054","MANA",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"MANA-0060","MANA",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,11.5973331916742
"MANA-0060","MANA",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,15.707963267949
"MANA-0060","MANA",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,14.738925845264
"MANA-0106","MANA",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,4.18879020478639
"MANA-0106","MANA",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,0
"MANA-0106","MANA",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"MANA-0131","MANA",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,123.303714775119
"MANA-0131","MANA",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,166.707775145249
"MANA-0131","MANA",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,211.159033066576
"MANA-0170","MANA",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"MANA-0170","MANA",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"MANA-0170","MANA",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,2.0943951023932
"MANA-0205","MANA",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MANA-0205","MANA",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MANA-0205","MANA",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"MANA-0218","MANA",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,7.33038285837618
"MANA-0218","MANA",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,4.18879020478639
"MANA-0218","MANA",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MANA-0223","MANA",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,2.0943951023932
"MANA-0223","MANA",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"MANA-0223","MANA",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"MANA-0229","MANA",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MANA-0229","MANA",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"MANA-0229","MANA",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"MANA-0240","MANA",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"MANA-0240","MANA",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"MANA-0240","MANA",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"MANA-0243","MANA",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,7.40854298688785
"MANA-0243","MANA",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,7.40854298688785
"MANA-0243","MANA",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,7.40854298688785
"MANA-0253","MANA",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"MANA-0253","MANA",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MANA-0253","MANA",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"MONO-0026","MONO",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,278.304880719637
"MONO-0026","MONO",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,2,540.823638042813
"MONO-0026","MONO",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,2,336.526027063543
"MONO-0038","MONO",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,3.14159265358979
"MONO-0038","MONO",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"MONO-0038","MONO",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MONO-0039","MONO",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,7.40854298688785
"MONO-0039","MONO",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,22.2256289606635
"MONO-0044","MONO",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,24.1637038060334
"MONO-0044","MONO",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,31.4940866644096
"MONO-0044","MONO",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,25.1327412287183
"MONO-0052","MONO",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,5.23598775598299
"MONO-0052","MONO",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,1.0471975511966
"MONO-0056","MONO",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,2.0943951023932
"MONO-0056","MONO",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"MONO-0056","MONO",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,11.5191730631626
"MONO-0061","MONO",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"MONO-0061","MONO",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"MONO-0069","MONO",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,1.0471975511966
"MONO-0069","MONO",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,5.23598775598299
"MONO-0069","MONO",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,1.0471975511966
"MONO-0074","MONO",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,10.471975511966
"MONO-0074","MONO",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,41.8879020478639
"MONO-0077","MONO",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MONO-0077","MONO",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,5.23598775598299
"MONO-0077","MONO",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,8.37758040957278
"MONO-0084","MONO",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,0
"MONO-0084","MONO",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,2.0943951023932
"MONO-0084","MONO",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"MONO-0091","MONO",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,1.0471975511966
"MONO-0091","MONO",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5,0
"MONO-0091","MONO",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,0
"MONO-0101","MONO",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,8.37758040957278
"MONO-0101","MONO",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,20.943951023932
"MONO-0101","MONO",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"MONO-0105","MONO",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,0
"MONO-0105","MONO",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,5.23598775598299
"MONO-0106","MONO",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5,1.0471975511966
"MONO-0106","MONO",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,14.738925845264
"MONO-0106","MONO",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"NACE-0004","NACE",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,13.6917282940674
"NACE-0004","NACE",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,19.974913601247
"NACE-0004","NACE",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4,16.7551608191456
"NACE-0021","NACE",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,19.8967534727354
"NACE-0021","NACE",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,40.0279873310057
"NACE-0021","NACE",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,41.2315051392256
"NACE-0029","NACE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,19.0058761785621
"NACE-0029","NACE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,17.9586786273655
"NACE-0029","NACE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,17.9586786273655
"NACE-0032","NACE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,3.14159265358979
"NACE-0032","NACE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,4.18879020478639
"NACE-0032","NACE",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,2.0943951023932
"NACE-0041","NACE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,13.6917282940674
"NACE-0041","NACE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,16.9114810761689
"NACE-0041","NACE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,1.0471975511966
"NACE-0045","NACE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,10.471975511966
"NACE-0045","NACE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,8.37758040957278
"NACE-0045","NACE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4,5.23598775598299
"NACE-0055","NACE",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3,12.6445307428708
"NACE-0055","NACE",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,11.5973331916742
"NACE-0055","NACE",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA,6.28318530717959
"NACE-0080","NACE",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA,0
"NACE-0080","NACE",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3,1.0471975511966
