"Plot_Name","Unit_Code","Year","Network","cycle","SapPlotNum","SapPlotSize","SeedPlotNum","SeedPlotSize","ShrubPlotNum","ShrubPlotSize","HPlotNum","HPlotSize","excludeEvent","DBI"
"PRWI-0601","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0601","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0608","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0608","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0608","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0614","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0614","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0614","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0615","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0615","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0615","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0620","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0620","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0620","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0621","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0621","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0621","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0625","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0625","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0625","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0632","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0632","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0632","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0648","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0648","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0648","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0651","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0651","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0651","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0653","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0653","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0653","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0656","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0656","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0656","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0659","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0659","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0659","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0660","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0660","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0660","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0679","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0679","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0679","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0689","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0689","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0689","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0691","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0691","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0691","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0695","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0695","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0695","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0707","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0707","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0707","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0708","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0708","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0708","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0712","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0712","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0712","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0721","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0721","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0721","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0722","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0722","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0722","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0728","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0728","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0728","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0729","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0729","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0729","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0738","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0738","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0738","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0741","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0741","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0741","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0742","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0742","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0742","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0744","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0744","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0744","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0751","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0751","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0751","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0759","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0759","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0759","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0778","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0778","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0778","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0779","PRWI",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0779","PRWI",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0779","PRWI",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0783","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0783","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0783","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0789","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0789","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0789","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0796","PRWI",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0796","PRWI",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0796","PRWI",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0800","PRWI",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0800","PRWI",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"PRWI-0800","PRWI",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"PRWI-0806","PRWI",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"PRWI-0806","PRWI",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"PRWI-0806","PRWI",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0010","ROCR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0010","ROCR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0010","ROCR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0020","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0020","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0020","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0023","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0023","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0023","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0027","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0027","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0027","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0045","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0045","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0045","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0048","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0048","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0048","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0055","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0055","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0055","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0074","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0074","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0074","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0079","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0079","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0079","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0092","ROCR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0092","ROCR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0092","ROCR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0094","ROCR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0094","ROCR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0094","ROCR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0099","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0099","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0099","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0121","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0121","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0121","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0129","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0129","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0129","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0145","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0145","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0145","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0147","ROCR",2009,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0147","ROCR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,2
"ROCR-0147","ROCR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ROCR-0172","ROCR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0172","ROCR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0172","ROCR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,2
"ROCR-0180","ROCR",2016,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"ROCR-0180","ROCR",2008,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0180","ROCR",2012,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0186","ROCR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"ROCR-0186","ROCR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"ROCR-0186","ROCR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,3
"WOTR-0001","WOTR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"WOTR-0001","WOTR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,5
"WOTR-0001","WOTR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,5
"WOTR-0003","WOTR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"WOTR-0003","WOTR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"WOTR-0003","WOTR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"WOTR-0004","WOTR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"WOTR-0004","WOTR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"WOTR-0007","WOTR",2019,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"WOTR-0007","WOTR",2011,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"WOTR-0007","WOTR",2015,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"WOTR-0008","WOTR",2014,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"WOTR-0008","WOTR",2018,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,3
"WOTR-0008","WOTR",2010,"NCRN",1,3,28.27,12,1,3,28.27,12,1,0,NA
"WOTR-0009","WOTR",2013,"NCRN",2,3,28.27,12,1,3,28.27,12,1,0,4
"WOTR-0009","WOTR",2017,"NCRN",3,3,28.27,12,1,3,28.27,12,1,0,4
"ACAD-059","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-081","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-117","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-069","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-062","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-159","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-132","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-161","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-074","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-019","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-063","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,4
"ACAD-009","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-128","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-043","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-091","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-176","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-087","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-005","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-037","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-087","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-015","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-033","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-124","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-176","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-150","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-028","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-134","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-030","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-101","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-095","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-117","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-094","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-098","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-135","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-065","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-074","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-037","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-085","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-149","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-097","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-033","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-040","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-004","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-018","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-096","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-175","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-145","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-136","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-046","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-021","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-018","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-159","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-075","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-146","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-053","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,4
"ACAD-012","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-034","ACAD",2010,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-077","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-049","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-078","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-172","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-019","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-078","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-134","ACAD",2017,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-013","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-155","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-070","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,4
"ACAD-065","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-106","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-141","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-017","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-112","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,4
"ACAD-068","ACAD",2019,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-047","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-157","ACAD",2013,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-027","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-049","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-079","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-119","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-126","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-022","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-060","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-003","ACAD",2014,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-170","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,4
"ACAD-112","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-044","ACAD",2015,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-021","ACAD",2018,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-097","ACAD",2016,"NETN",3,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-138","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-158","ACAD",2009,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-118","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
"ACAD-076","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,2
"ACAD-111","ACAD",2012,"NETN",2,3,12.57,3,12.57,3,12.57,8,1,0,3
"ACAD-066","ACAD",2011,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,4
"ACAD-104","ACAD",2008,"NETN",1,3,12.57,3,12.57,3,12.57,8,1,0,NA
