"Plot_Name","Network","Unit_Code","Year","cycle","excludeEvent","Tree_BA_Total","Tree_BA_Native","Tree_BA_NatCan","Tree_BA_Exotic","Tree_Dens_Total","Tree_Dens_Native","Tree_Dens_NatCan","Tree_Dens_Exotic","tree_10cm_BA_Total","tree_10cm_BA_Native","tree_10cm_BA_NatCan","tree_10cm_BA_Exotic","tree_20cm_BA_Total","tree_20cm_BA_Native","tree_20cm_BA_NatCan","tree_20cm_BA_Exotic","tree_30cm_BA_Total","tree_30cm_BA_Native","tree_30cm_BA_NatCan","tree_30cm_BA_Exotic","tree_40cm_BA_Total","tree_40cm_BA_Native","tree_40cm_BA_NatCan","tree_40cm_BA_Exotic","tree_10cm_Dens_Total","tree_10cm_Dens_Native","tree_10cm_Dens_NatCan","tree_10cm_Dens_Exotic","tree_20cm_Dens_Total","tree_20cm_Dens_Native","tree_20cm_Dens_NatCan","tree_20cm_Dens_Exotic","tree_30cm_Dens_Total","tree_30cm_Dens_Native","tree_30cm_Dens_NatCan","tree_30cm_Dens_Exotic","tree_40cm_Dens_Total","tree_40cm_Dens_Native","tree_40cm_Dens_NatCan","tree_40cm_Dens_Exotic","Sap_Dens_Total","Sap_Dens_Native","Sap_Dens_NatCan","Sap_Dens_Exotic","Sap_BA_Total","Sap_BA_Native","Sap_BA_NatCan","Sap_BA_Exotic","Seed_Dens_Total","Seed_Dens_Native","Seed_Dens_NatCan","Seed_Dens_Exotic"
"NERI-091","ERMN","NERI",2016,3,0,18.3804429813706,18.3804429813706,16.7935837150565,0,495.148711841452,495.148711841452,353.677651315323,0,4.67762204940064,4.67762204940064,3.09076278308651,0,4.58558850085333,4.58558850085333,4.58558850085333,0,2.54311705801113,2.54311705801113,2.54311705801113,0,6.57411537310551,6.57411537310551,6.57411537310551,0,353.677651315323,353.677651315323,212.206590789194,0,84.8826363156775,84.8826363156775,84.8826363156775,0,28.2942121052258,28.2942121052258,28.2942121052258,0,28.2942121052258,28.2942121052258,28.2942121052258,0,0.159108989657916,0.159108989657916,0.0994431185361973,0,1.56205250596659,1.56205250596659,0.886464797136038,0,0.616547334924423,0.616547334924423,0.139220365950676,0
"NERI-097","ERMN","NERI",2010,1,0,29.6994472278422,28.0524989321252,27.2122191894124,1.64694829571697,466.854499736226,452.707393683613,438.560287631001,14.1471060526129,4.06324283494036,4.06324283494036,4.06324283494036,0,3.7511421051148,3.7511421051148,2.91086236240206,0,5.55534632411922,3.90839802840225,3.90839802840225,1.64694829571697,16.3297159636678,16.3297159636678,16.3297159636678,0,254.647908947033,254.647908947033,254.647908947033,0,70.7355302630646,70.7355302630646,56.5884242104517,0,56.5884242104517,42.4413181578388,42.4413181578388,14.1471060526129,84.8826363156775,84.8826363156775,84.8826363156775,0,0.0596658711217184,0.0596658711217184,0.0596658711217184,0,0.710733890214797,0.710733890214797,0.710733890214797,0,0.0994431185361973,0.0994431185361973,0.0795544948289578,0
"NERI-097","ERMN","NERI",2014,2,0,24.8211469313918,23.0522427949341,23.0522427949341,1.76890413645767,424.413181578388,410.266075525775,410.266075525775,14.1471060526129,4.03617610498005,4.03617610498005,4.03617610498005,0,3.89422021747066,3.89422021747066,3.89422021747066,0,4.44486594956134,2.67596181310368,2.67596181310368,1.76890413645767,12.4458846593798,12.4458846593798,12.4458846593798,0,240.50080289442,240.50080289442,240.50080289442,0,70.7355302630646,70.7355302630646,70.7355302630646,0,42.4413181578388,28.2942121052258,28.2942121052258,14.1471060526129,84.8826363156775,70.7355302630646,70.7355302630646,14.1471060526129,0.0795544948289578,0.0795544948289578,0.0795544948289578,0,0.648251789976134,0.648251789976134,0.648251789976134,0,0.218774860779634,0.178997613365155,0.119331742243437,0.0397772474144789
"NERI-097","ERMN","NERI",2018,3,0,28.0494878139728,26.0330830987525,26.0330830987525,2.01640471522033,438.560287631001,424.413181578388,424.413181578388,14.1471060526129,3.86563126172851,3.86563126172851,3.86563126172851,0,2.34736104469394,2.34736104469394,2.34736104469394,0,6.14978104749626,6.14978104749626,6.14978104749626,0,15.6867144600541,13.6703097448337,13.6703097448337,2.01640471522033,226.353696841807,226.353696841807,226.353696841807,0,56.5884242104517,56.5884242104517,56.5884242104517,0,70.7355302630646,70.7355302630646,70.7355302630646,0,84.8826363156775,70.7355302630646,70.7355302630646,14.1471060526129,0.0397772474144789,0.0397772474144789,0.0397772474144789,0,0.13277446300716,0.13277446300716,0.13277446300716,0,0.35799522673031,0.338106603023071,0.258552108194113,0.0198886237072395
"NERI-100","ERMN","NERI",2011,1,0,31.8930634685703,31.8930634685703,30.3629154459825,0,410.266075525775,410.266075525775,381.971863420549,0,1.94772677684403,1.94772677684403,1.94772677684403,0,7.87291841026489,7.87291841026489,7.39681729693598,0,3.51967489717838,3.51967489717838,2.46562798791952,0,18.552743384283,18.552743384283,18.552743384283,0,113.176848420903,113.176848420903,113.176848420903,0,169.765272631355,169.765272631355,155.618166578742,0,42.4413181578388,42.4413181578388,28.2942121052258,0,84.8826363156775,84.8826363156775,84.8826363156775,0,0.0994431185361973,0.0994431185361973,0.0795544948289578,0,0.328031026252983,0.328031026252983,0.230402744630072,0,1.98886237072395,1.98886237072395,1.5115354017502,0
"NERI-100","ERMN","NERI",2015,2,0,33.0352550283936,33.0352550283936,31.5137292481906,0,381.971863420549,381.971863420549,353.677651315323,0,1.60518153138167,1.60518153138167,1.60518153138167,0,7.08591656991654,7.08591656991654,6.59123763536694,0,4.74191108862491,4.74191108862491,3.71506424297148,0,19.6022458384705,19.6022458384705,19.6022458384705,0,84.8826363156775,84.8826363156775,84.8826363156775,0,155.618166578742,155.618166578742,141.471060526129,0,56.5884242104517,56.5884242104517,42.4413181578388,0,84.8826363156775,84.8826363156775,84.8826363156775,0,0.119331742243437,0.119331742243437,0.0994431185361973,0,0.640441527446301,0.640441527446301,0.449090095465394,0,7.06046141607001,7.06046141607001,6.48369132856006,0
"NERI-100","ERMN","NERI",2019,3,0,33.6220897339986,33.6220897339986,32.5952428883451,0,353.677651315323,353.677651315323,339.53054526271,0,1.39974771765584,1.39974771765584,1.39974771765584,0,6.67356005009433,6.67356005009433,6.67356005009433,0,4.80452234614804,4.80452234614804,3.77767550049461,0,20.7442596201004,20.7442596201004,20.7442596201004,0,70.7355302630646,70.7355302630646,70.7355302630646,0,141.471060526129,141.471060526129,141.471060526129,0,56.5884242104517,56.5884242104517,42.4413181578388,0,84.8826363156775,84.8826363156775,84.8826363156775,0,0.139220365950676,0.139220365950676,0.119331742243437,0,0.577959427207637,0.577959427207637,0.437374701670644,0,11.5751789976134,11.5751789976134,11.1972951471758,0
"NERI-103","ERMN","NERI",2009,1,0,23.9827338597108,23.9827338597108,20.2659140570785,0,466.854499736226,466.854499736226,282.942121052258,0,3.60236397942986,3.60236397942986,1.46200341879197,0,3.73516428997403,3.73516428997402,3.26821875361035,0,6.68998231071885,6.68998231071885,5.58046860508812,0,9.95522327958808,9.95522327958808,9.95522327958808,0,254.647908947033,254.647908947033,99.0297423682904,0,84.8826363156775,84.8826363156775,70.7355302630646,0,70.7355302630646,70.7355302630646,56.5884242104517,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0.0397772474144789,0.0397772474144789,0.0397772474144789,0,1.53081145584726,1.53081145584726,1.53081145584726,0,2.10819411296738,2.10819411296738,0.0994431185361973,0
"NERI-103","ERMN","NERI",2013,2,0,23.7396444023744,23.7396444023744,21.9743736077463,0,367.824757367936,367.824757367936,268.795014999645,0,2.66573956697745,2.66573956697745,1.39046991818258,0,4.00854270702797,4.00854270702797,3.51854156119482,0,4.53701060947958,4.53701060947958,4.53701060947958,0,12.5283515188894,12.5283515188894,12.5283515188894,0,169.765272631355,169.765272631355,84.8826363156775,0,84.8826363156775,84.8826363156775,70.7355302630646,0,42.4413181578388,42.4413181578388,42.4413181578388,0,70.7355302630646,70.7355302630646,70.7355302630646,0,0.0596658711217184,0.0596658711217184,0.0397772474144789,0,1.91351431980907,1.91351431980907,1.87836813842482,0,2.70485282418457,2.70485282418457,0.278440731901352,0
"NERI-103","ERMN","NERI",2017,3,0,25.3998038400958,25.3998038400958,23.3124656256691,0,381.971863420549,381.971863420549,268.795014999645,0,3.08187387341154,3.08187387341154,1.48453680481803,0,5.22223443404943,5.22223443404943,4.73223328821628,0,1.54588139271247,1.54588139271247,1.54588139271247,0,15.5498141399223,15.5498141399223,15.5498141399223,0,183.912378683968,183.912378683968,84.8826363156775,0,99.0297423682904,99.0297423682904,84.8826363156775,0,14.1471060526129,14.1471060526129,14.1471060526129,0,84.8826363156775,84.8826363156775,84.8826363156775,0,0.238663484486873,0.238663484486873,0.0596658711217184,0,2.26107100238663,2.26107100238663,1.94085023866348,0,3.38106603023071,3.38106603023071,0.159108989657916,0
"NERI-106","ERMN","NERI",2011,1,0,2.62488391588384,2.62488391588384,2.62488391588384,0,141.471060526129,141.471060526129,141.471060526129,0,1.77848193663245,1.77848193663245,1.77848193663245,0,0.846401979251381,0.846401979251381,0.846401979251381,0,0,0,0,0,0,0,0,0,127.323954473516,127.323954473516,127.323954473516,0,14.1471060526129,14.1471060526129,14.1471060526129,0,0,0,0,0,0,0,0,0,0.159108989657916,0.159108989657916,0.119331742243437,0,2.05409904534606,2.05409904534606,1.15982398568019,0,0.696101829753381,0.696101829753381,0.536992840095465,0
"NERI-106","ERMN","NERI",2015,2,0,3.66743079825069,3.6674307982507,3.6674307982507,0,183.912378683968,183.912378683968,183.912378683968,0,2.68071737977979,2.68071737977979,2.68071737977979,0,0.986713418470905,0.986713418470905,0.986713418470905,0,0,0,0,0,0,0,0,0,169.765272631355,169.765272631355,169.765272631355,0,14.1471060526129,14.1471060526129,14.1471060526129,0,0,0,0,0,0,0,0,0,0.238663484486873,0.238663484486873,0.198886237072395,0,3.90903639618138,3.90903639618138,2.76483293556086,0,0.517104216388226,0.517104216388226,0.417661097852029,0
"NERI-106","ERMN","NERI",2019,3,0,5.16065651227602,5.16065651227602,5.04731180278296,0,254.647908947033,254.647908947033,240.50080289442,0,3.00614036298073,3.00614036298073,2.89279565348767,0,0.995302327444352,0.995302327444352,0.995302327444352,0,1.15921382185094,1.15921382185094,1.15921382185094,0,0,0,0,0,212.206590789194,212.206590789194,198.059484736581,0,28.2942121052258,28.2942121052258,28.2942121052258,0,14.1471060526129,14.1471060526129,14.1471060526129,0,0,0,0,0,0.258552108194113,0.258552108194113,0.218774860779634,0,4.49480608591885,4.49480608591885,4.42451372315036,0,0.596658711217184,0.596658711217184,0.477326968973747,0
"NERI-109","ERMN","NERI",2010,1,0,31.6554962463694,31.6554962463694,31.6554962463694,0,367.824757367936,367.824757367936,367.824757367936,0,1.80415977445605,1.80415977445605,1.80415977445605,0,6.83372709130033,6.83372709130033,6.83372709130033,0,4.12074296940037,4.12074296940037,4.12074296940037,0,18.8968664112126,18.8968664112126,18.8968664112126,0,113.176848420903,113.176848420903,113.176848420903,0,141.471060526129,141.471060526129,141.471060526129,0,42.4413181578388,42.4413181578388,42.4413181578388,0,70.7355302630646,70.7355302630646,70.7355302630646,0,0.0795544948289578,0.0795544948289578,0.0795544948289578,0,1.40194212410501,1.40194212410501,1.40194212410501,0,0.338106603023071,0.338106603023071,0.198886237072395,0
"NERI-109","ERMN","NERI",2014,2,0,33.0203327712767,33.0203327712767,33.0203327712767,0,353.677651315323,353.677651315323,353.677651315323,0,2.37633889023436,2.37633889023436,2.37633889023436,0,5.12062308532734,5.12062308532734,5.12062308532734,0,5.51073510868792,5.51073510868792,5.51073510868792,0,20.0126356870271,20.0126356870271,20.0126356870271,0,127.323954473516,127.323954473516,127.323954473516,0,99.0297423682904,99.0297423682904,99.0297423682904,0,56.5884242104517,56.5884242104517,56.5884242104517,0,70.7355302630646,70.7355302630646,70.7355302630646,0,0.0596658711217184,0.0596658711217184,0.0596658711217184,0,0.394418257756563,0.394418257756563,0.394418257756563,0,0.35799522673031,0.35799522673031,0.218774860779634,0
"NERI-109","ERMN","NERI",2018,3,0,34.8394148028497,34.8394148028497,34.8394148028497,0,339.53054526271,339.53054526271,339.53054526271,0,1.89650443484197,1.89650443484197,1.89650443484197,0,5.78318019022599,5.78318019022599,5.78318019022599,0,4.20673205936869,4.20673205936869,4.20673205936869,0,22.952998118413,22.952998118413,22.952998118413,0,99.0297423682904,99.0297423682904,99.0297423682904,0,113.176848420903,113.176848420903,113.176848420903,0,42.4413181578388,42.4413181578388,42.4413181578388,0,84.8826363156775,84.8826363156775,84.8826363156775,0,0.0795544948289578,0.0795544948289578,0.0795544948289578,0,0.410038782816229,0.410038782816229,0.410038782816229,0,0.37788385043755,0.37788385043755,0.218774860779634,0
"NERI-110","ERMN","NERI",2008,1,0,37.8651107671153,37.8651107671153,35.3475937689681,0,396.118969473162,396.118969473162,381.971863420549,0,2.05924925985372,2.05924925985372,2.05924925985372,0,4.14275413198304,4.14275413198304,4.14275413198304,0,6.11228095980495,6.11228095980495,6.11228095980495,0,25.5508264154736,25.5508264154736,23.0333094173264,0,113.176848420903,113.176848420903,113.176848420903,0,99.0297423682904,99.0297423682904,99.0297423682904,0,56.5884242104517,56.5884242104517,56.5884242104517,0,127.323954473516,127.323954473516,113.176848420903,0,0.0397772474144789,0.0397772474144789,0.0397772474144789,0,0.441279832935561,0.441279832935561,0.441279832935561,0,0.0397772474144789,0.0397772474144789,0.0397772474144789,0
"NERI-110","ERMN","NERI",2012,2,0,35.8043948371652,35.8043948371652,33.0928773853617,0,353.677651315323,353.677651315323,339.53054526271,0,1.31471418547758,1.31471418547758,1.31471418547758,0,3.11746284552273,3.11746284552273,3.11746284552273,0,5.53209071418206,5.53209071418206,5.53209071418206,0,25.8401270919829,25.8401270919829,23.1286096401793,0,84.8826363156775,84.8826363156775,84.8826363156775,0,84.8826363156775,84.8826363156775,84.8826363156775,0,56.5884242104517,56.5884242104517,56.5884242104517,0,127.323954473516,127.323954473516,113.176848420903,0,0.0795544948289578,0.0795544948289578,0.0795544948289578,0,2.04628878281623,2.04628878281623,2.04628878281623,0,0.0397772474144789,0.0397772474144789,0.0397772474144789,0
"NERI-110","ERMN","NERI",2016,3,0,30.6025604508199,30.6025604508199,30.6025604508199,0,282.942121052258,282.942121052258,282.942121052258,0,1.40698106790385,1.40698106790385,1.40698106790385,0,2.19394957484091,2.19394957484091,2.19394957484091,0,2.65392842824683,2.65392842824683,2.65392842824683,0,24.3477013798283,24.3477013798283,24.3477013798283,0,84.8826363156775,84.8826363156775,84.8826363156775,0,56.5884242104517,56.5884242104517,56.5884242104517,0,28.2942121052258,28.2942121052258,28.2942121052258,0,113.176848420903,113.176848420903,113.176848420903,0,0.0795544948289578,0.0795544948289578,0.0795544948289578,0,2.24154534606205,2.24154534606205,2.24154534606205,0,0.0198886237072395,0.0198886237072395,0,0
"NERI-111","ERMN","NERI",2011,1,0,36.4194407198511,36.4194407198511,36.4194407198511,0,396.118969473162,396.118969473162,396.118969473162,0,2.11166049352481,2.11166049352481,2.11166049352481,0,2.22417186773584,2.22417186773584,2.22417186773584,0,8.5953756552358,8.5953756552358,8.5953756552358,0,23.4882327033547,23.4882327033547,23.4882327033547,0,155.618166578742,155.618166578742,155.618166578742,0,56.5884242104517,56.5884242104517,56.5884242104517,0,84.8826363156775,84.8826363156775,84.8826363156775,0,99.0297423682904,99.0297423682904,99.0297423682904,0,0.437549721559268,0.437549721559268,0.437549721559268,0,4.73692422434368,4.73692422434368,4.73692422434368,0,0.536992840095465,0.536992840095465,0.536992840095465,0
"NERI-111","ERMN","NERI",2015,2,0,34.8011813801102,34.8011813801102,34.8011813801102,0,353.677651315323,353.677651315323,353.677651315323,0,1.76577079579724,1.76577079579724,1.76577079579724,0,2.36331663756052,2.36331663756052,2.36331663756052,0,7.18146123778546,7.18146123778546,7.18146123778546,0,23.4906327089669,23.4906327089669,23.4906327089669,0,127.323954473516,127.323954473516,127.323954473516,0,56.5884242104517,56.5884242104517,56.5884242104517,0,70.7355302630646,70.7355302630646,70.7355302630646,0,99.0297423682904,99.0297423682904,99.0297423682904,0,0.437549721559268,0.437549721559268,0.437549721559268,0,5.45156324582339,5.45156324582339,5.45156324582339,0,0.636435958631663,0.636435958631663,0.636435958631663,0
"NERI-111","ERMN","NERI",2019,3,0,37.7939994897155,37.7939994897155,37.7939994897155,0,396.118969473162,396.118969473162,396.118969473162,0,2.26918308410251,2.26918308410251,2.26918308410251,0,2.45992797459044,2.45992797459044,2.45992797459044,0,5.84510255724931,5.84510255724931,5.84510255724931,0,27.2197858737733,27.2197858737733,27.2197858737733,0,169.765272631355,169.765272631355,169.765272631355,0,56.5884242104517,56.5884242104517,56.5884242104517,0,56.5884242104517,56.5884242104517,56.5884242104517,0,113.176848420903,113.176848420903,113.176848420903,0,0.35799522673031,0.35799522673031,0.35799522673031,0,4.63148568019093,4.63148568019093,4.63148568019093,0,0.596658711217184,0.596658711217184,0.556881463802705,0
"NERI-117","ERMN","NERI",2011,1,0,26.5276286996569,26.5276286996569,24.4213459964855,0,452.707393683613,452.707393683613,325.383439210097,0,3.03084042074007,3.03084042074007,1.45260339681068,0,5.65452433381778,5.65452433381778,5.12647865457573,0,9.29442173435023,9.29442173435023,9.29442173435023,0,8.54784221074885,8.54784221074885,8.54784221074885,0,198.059484736581,198.059484736581,84.8826363156775,0,99.0297423682904,99.0297423682904,84.8826363156775,0,99.0297423682904,99.0297423682904,99.0297423682904,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0.238663484486873,0.238663484486873,0.159108989657916,0,5.02980906921241,5.02980906921241,3.178776849642,0,0.656324582338902,0.656324582338902,0.198886237072395,0
"NERI-117","ERMN","NERI",2015,2,0,28.9708566351955,28.9708566351955,26.6152289045038,0,466.854499736226,466.854499736226,339.53054526271,0,2.57382824093818,2.57382824093818,0.811101896704626,0,5.02970065048941,5.02970065048941,4.4367992640313,0,12.116928334583,12.116928334583,12.116928334583,0,9.25039940918491,9.25039940918491,9.25039940918491,0,183.912378683968,183.912378683968,70.7355302630646,0,99.0297423682904,99.0297423682904,84.8826363156775,0,127.323954473516,127.323954473516,127.323954473516,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0.238663484486873,0.238663484486873,0.178997613365155,0,6.27554594272076,6.27554594272076,4.76426014319809,0,0.73587907716786,0.73587907716786,0.437549721559268,0
"NERI-117","ERMN","NERI",2019,3,0,31.2596953208168,31.2596953208168,28.4092442107933,0,509.295817894065,509.295817894065,339.53054526271,0,3.05190713666977,3.05190713666977,0.836135288576782,0,4.29221003703069,4.29221003703069,3.65753077510019,0,10.2939796273015,10.2939796273015,10.2939796273015,0,13.6215985198149,13.6215985198149,13.6215985198149,0,226.353696841807,226.353696841807,70.7355302630646,0,84.8826363156775,84.8826363156775,70.7355302630646,0,113.176848420903,113.176848420903,113.176848420903,0,84.8826363156775,84.8826363156775,84.8826363156775,0,0.139220365950676,0.139220365950676,0.119331742243437,0,4.15709033412888,4.15709033412888,3.55663735083532,0,0.934765314240255,0.934765314240255,0.536992840095465,0
"NERI-118","ERMN","NERI",2011,1,0,27.0455521330066,27.0455521330066,26.0074385943401,0,664.913984472807,664.913984472807,608.325560262356,0,6.49864852996495,6.49864852996495,5.91391382927073,0,6.87177162470924,6.87177162470924,6.418392786737,0,5.02904509340088,5.02904509340088,5.02904509340088,0,8.64608688493155,8.64608688493155,8.64608688493155,0,424.413181578388,424.413181578388,381.971863420549,0,141.471060526129,141.471060526129,127.323954473516,0,56.5884242104517,56.5884242104517,56.5884242104517,0,42.4413181578388,42.4413181578388,42.4413181578388,0,0.0795544948289578,0.0795544948289578,0.0397772474144789,0,2.06971957040573,2.06971957040573,0.706828758949881,0,0.37788385043755,0.37788385043755,0.0596658711217184,0
"NERI-118","ERMN","NERI",2015,2,0,29.1467126019779,29.1467126019779,28.0888990172442,0,664.913984472807,664.913984472807,608.325560262356,0,7.18335013109139,7.18335013109139,6.12553654635776,0,6.78640475841817,6.78640475841817,6.78640475841817,0,3.92450917718814,3.92450917718814,3.92450917718814,0,11.2524485352801,11.2524485352801,11.2524485352801,0,438.560287631001,438.560287631001,381.971863420549,0,127.323954473516,127.323954473516,127.323954473516,0,42.4413181578388,42.4413181578388,42.4413181578388,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0.0795544948289578,0.0795544948289578,0.0397772474144789,0,2.44070704057279,2.44070704057279,1.03485978520286,0,0.497215592680986,0.497215592680986,0.159108989657916,0
"NERI-118","ERMN","NERI",2019,3,0,30.955983499497,30.955983499497,29.8921032339102,0,650.766878420194,650.766878420194,594.178454209743,0,7.13521668520139,7.13521668520139,6.07133641961458,0,6.03716967305139,6.03716967305139,6.03716967305139,0,5.51409067209023,5.51409067209023,5.51409067209023,0,12.269506469154,12.269506469154,12.269506469154,0,424.413181578388,424.413181578388,367.824757367936,0,113.176848420903,113.176848420903,113.176848420903,0,56.5884242104517,56.5884242104517,56.5884242104517,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0.0596658711217184,0.0596658711217184,0.0198886237072395,0,2.0665954653938,2.0665954653938,0.52547446300716,0,0.676213206046142,0.676213206046142,0.318217979315831,0
"NERI-121","ERMN","NERI",2016,3,0,49.6829939579579,49.6829939579579,47.9388454349451,0,636.619772367581,636.619772367581,551.737136051904,0,4.02722052848251,4.02722052848251,2.75917311879856,0,9.73537832105169,9.73537832105169,9.25927720772279,0,7.56561769166381,7.56561769166381,7.56561769166381,0,28.3547774167599,28.3547774167599,28.3547774167599,0,240.50080289442,240.50080289442,169.765272631355,0,212.206590789194,212.206590789194,198.059484736581,0,70.7355302630646,70.7355302630646,70.7355302630646,0,113.176848420903,113.176848420903,113.176848420903,0,0.198886237072395,0.198886237072395,0.178997613365155,0,2.21420942720764,2.21420942720764,2.11658114558473,0,0.715990453460621,0.715990453460621,0.37788385043755,0
"NERI-122","ERMN","NERI",2010,1,0,23.4721548879801,23.4721548879801,22.0969405610272,0,594.178454209743,594.178454209743,466.854499736226,0,5.66460213516179,5.66460213516179,4.28938780820889,0,6.79729367277002,6.79729367277002,6.79729367277002,0,5.75419123354847,5.75419123354847,5.75419123354847,0,5.25606784649981,5.25606784649981,5.25606784649981,0,353.677651315323,353.677651315323,226.353696841807,0,141.471060526129,141.471060526129,141.471060526129,0,70.7355302630646,70.7355302630646,70.7355302630646,0,28.2942121052258,28.2942121052258,28.2942121052258,0,0.218774860779634,0.218774860779634,0.0795544948289578,0,3.63177207637231,3.63177207637231,0.25383353221957,0,0.676213206046142,0.676213206046142,0.37788385043755,0
"NERI-122","ERMN","NERI",2014,2,0,25.0566252598191,25.0566252598191,23.6396552796679,0,594.178454209743,594.178454209743,466.854499736226,0,5.19871215682202,5.19871215682202,3.78174217667091,0,7.2840503665718,7.2840503665718,7.2840503665718,0,7.10859440072483,7.10859440072483,7.10859440072483,0,5.46526833570041,5.46526833570041,5.46526833570041,0,325.383439210097,325.383439210097,198.059484736581,0,155.618166578742,155.618166578742,155.618166578742,0,84.8826363156775,84.8826363156775,84.8826363156775,0,28.2942121052258,28.2942121052258,28.2942121052258,0,0.198886237072395,0.198886237072395,0.0994431185361973,0,4.18239558472554,4.18239558472554,0.675587708830549,0,0.616547334924423,0.616547334924423,0.35799522673031,0
"NERI-122","ERMN","NERI",2018,3,0,26.221172427475,26.221172427475,24.6157464510773,0,594.178454209743,594.178454209743,452.707393683613,0,4.65068865308545,4.65068865308545,3.04526267668772,0,8.13219679434689,8.13219679434689,8.13219679434689,0,7.60292889002453,7.60292889002453,7.60292889002453,0,5.83535809001811,5.83535809001811,5.83535809001811,0,311.236333157484,311.236333157484,169.765272631355,0,169.765272631355,169.765272631355,169.765272631355,0,84.8826363156775,84.8826363156775,84.8826363156775,0,28.2942121052258,28.2942121052258,28.2942121052258,0,0.159108989657916,0.159108989657916,0.0596658711217184,0,4.08476730310263,4.08476730310263,0.32022076372315,0,0.477326968973747,0.477326968973747,0.298329355608592,0
"NERI-129","ERMN","NERI",2008,1,0,34.604003141245,34.604003141245,29.6671138188994,0,608.325560262356,608.325560262356,466.854499736226,0,4.15616527445516,4.15616527445516,2.87641783741152,0,10.8658587423783,10.8658587423783,9.32526625092241,0,8.85827627001036,8.85827627001036,6.74172687616431,0,10.7237028544012,10.7237028544012,10.7237028544012,0,240.50080289442,240.50080289442,155.618166578742,0,226.353696841807,226.353696841807,198.059484736581,0,99.0297423682904,99.0297423682904,70.7355302630646,0,42.4413181578388,42.4413181578388,42.4413181578388,0,0.0198886237072395,0.0198886237072395,0.0198886237072395,0,0.191351431980907,0.191351431980907,0.191351431980907,0,0.536992840095465,0.536992840095465,0.477326968973747,0
"NERI-129","ERMN","NERI",2012,2,0,37.2047870007725,37.2047870007725,31.7656965040649,0,580.03134815713,580.03134815713,438.560287631001,0,3.61440845203945,3.61440845203945,2.28964979862914,0,11.2517596447803,11.2517596447803,9.60343356806374,0,9.06044340943063,9.06044340943063,6.59443764284993,0,13.2781754945221,13.2781754945221,13.2781754945221,0,198.059484736581,198.059484736581,113.176848420903,0,226.353696841807,226.353696841807,198.059484736581,0,99.0297423682904,99.0297423682904,70.7355302630646,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0,0,0,0,0,0,0,0,0.477326968973747,0.477326968973747,0.37788385043755,0
"NERI-129","ERMN","NERI",2016,3,0,38.7452572697204,38.7452572697204,33.4663449253558,0,551.737136051904,551.737136051904,438.560287631001,0,2.95794025026816,2.95794025026816,2.00248246044189,0,11.2761597018381,11.2761597018381,9.57355572041872,0,10.5701247174918,10.5701247174918,7.94927414437294,0,13.9410326001223,13.9410326001223,13.9410326001223,0,155.618166578742,155.618166578742,99.0297423682904,0,226.353696841807,226.353696841807,198.059484736581,0,113.176848420903,113.176848420903,84.8826363156775,0,56.5884242104517,56.5884242104517,56.5884242104517,0,0.0198886237072395,0.0198886237072395,0.0198886237072395,0,0.249928400954654,0.249928400954654,0.249928400954654,0,0.338106603023071,0.338106603023071,0.278440731901352,0
"NERI-131","ERMN","NERI",2009,1,0,25.6551044370982,24.8522914486655,19.374211971896,0.802812988432709,381.971863420549,325.383439210097,198.059484736581,56.5884242104517,3.12561842014952,2.32280543171681,1.25860294315429,0.802812988432709,3.25191871549386,3.25191871549386,1.17045829258979,0,5.67083548307137,5.67083548307137,3.33841891776849,0,13.6067318183835,13.6067318183835,13.6067318183835,0,183.912378683968,127.323954473516,70.7355302630646,56.5884242104517,70.7355302630646,70.7355302630646,28.2942121052258,0,56.5884242104517,56.5884242104517,28.2942121052258,0,70.7355302630646,70.7355302630646,70.7355302630646,0,0.0198886237072395,0,0,0.0198886237072395,0.0976282816229117,0,0,0.0976282816229117,0.855210819411297,0.497215592680986,0,0.35799522673031
"NERI-131","ERMN","NERI",2013,2,0,27.6291534977173,26.6507623209296,21.402550048355,0.978391176787707,353.677651315323,297.089227104871,198.059484736581,56.5884242104517,3.27455210175377,2.29616092496607,1.31566974326764,0.978391176787707,2.85420667436117,2.85420667436117,1.21321394812643,0,2.62672836464139,2.62672836464139,0,0,18.8736663569609,18.8736663569609,18.8736663569609,0,169.765272631355,113.176848420903,70.7355302630646,56.5884242104517,56.5884242104517,56.5884242104517,28.2942121052258,0,28.2942121052258,28.2942121052258,0,0,99.0297423682904,99.0297423682904,99.0297423682904,0,0.0397772474144789,0,0,0.0397772474144789,0.13277446300716,0,0,0.13277446300716,0.715990453460621,0.338106603023071,0.0397772474144789,0.37788385043755
