"Plot_Name","Network","Unit_Code","cycle","excludeEvent","SapPlotNum","SeedPlotNum","Sor_sap","Hor_sap","Sor_seed","Hor_seed"
"RICH-226","MIDN","RICH",3,0,3,12,0.5,0.789473684210526,0.25,0.880597014925373
"RICH-073","MIDN","RICH",2,0,3,10,0.333333333333333,0.317211948790896,0.444444444444444,0.522137804558554
"RICH-238","MIDN","RICH",2,0,3,12,0.333333333333333,0.606299212598425,0,0
"RICH-016","MIDN","RICH",3,0,3,12,0,1,0.571428571428571,0.636427608045505
"RICH-207","MIDN","RICH",2,0,3,12,0.888888888888889,0.547223540579022,0.25,0.84549356223176
"RICH-311","MIDN","RICH",2,0,3,12,0.333333333333333,0.878493317132442,0.166666666666667,0.696233292831106
"RICH-155","MIDN","RICH",1,0,3,12,0.4,0.421085464753587,0.25,0.495164410058027
"RICH-233","MIDN","RICH",2,0,3,12,0.666666666666667,0.484370164035902,0.5,0.755834829443447
"RICH-307","MIDN","RICH",3,0,3,12,0.461538461538462,0.732187531780738,0.222222222222222,0.915991156963891
"RICH-311","MIDN","RICH",3,0,3,12,0.166666666666667,0.930167597765363,0.153846153846154,0.752168525402726
"RICH-215","MIDN","RICH",2,0,3,12,0.769230769230769,0.510457312314656,0.5,0.799936040933802
"RICH-219","MIDN","RICH",3,0,3,12,0.833333333333333,0.203697996918336,0.8,0.468202589489718
"RICH-309","MIDN","RICH",3,0,3,12,0,1,0,1
"RICH-215","MIDN","RICH",3,0,3,12,0.769230769230769,0.599292869770183,0.4,0.957566302652106
"RICH-154","MIDN","RICH",1,0,3,12,0.5,0.585284280936455,0.2,0.724364232977851
"RICH-306","MIDN","RICH",3,0,3,12,0.333333333333333,0.649743828598044,0.2,0.6875
"RICH-219","MIDN","RICH",1,0,3,12,0.833333333333333,0.269675663415741,0.6,0.376115954206491
"RICH-064","MIDN","RICH",1,0,3,12,0.444444444444444,0.380165289256198,0.25,0.873170731707317
"RICH-314","MIDN","RICH",1,0,3,12,0.5,0.848016701461378,0,0
"RICH-015","MIDN","RICH",3,0,3,12,0.166666666666667,0.961832061068702,0,1
"RICH-155","MIDN","RICH",2,0,3,12,0.4,0.4,0.25,0.454545454545455
"RICH-230","MIDN","RICH",1,0,3,12,0.333333333333333,0.451459034792368,0.333333333333333,0.351985912737233
"RICH-233","MIDN","RICH",3,0,3,12,0.6,0.494327390599676,0.615384615384615,0.763636363636364
"RICH-153","MIDN","RICH",1,0,3,12,0.857142857142857,0.699278990586822,0.571428571428571,0.208
"RICH-219","MIDN","RICH",2,0,3,12,0.833333333333333,0.203697996918336,0.6,0.37770734284205
"RICH-215","MIDN","RICH",1,0,3,12,0.615384615384615,0.409056745584367,0.4,0.966545593576754
"RICH-019","MIDN","RICH",2,0,3,12,0.25,0.638333333333333,0.181818181818182,0.703641881638847
"RICH-064","MIDN","RICH",3,0,3,12,0.444444444444444,0.533632286995516,0,0
"RICH-148","MIDN","RICH",1,0,3,12,0.615384615384615,0.0346287992027903,0.166666666666667,0.898913043478261
"RICH-311","MIDN","RICH",1,0,3,12,0.333333333333333,0.883928571428571,0.461538461538462,0.68986083499006
"RICH-306","MIDN","RICH",1,0,3,12,0.181818181818182,0.843372329111476,0.25,0.852700490998363
"RICH-155","MIDN","RICH",3,0,3,12,0.222222222222222,0.327708279834183,0.25,0.34435261707989
"RICH-306","MIDN","RICH",2,0,3,12,0.333333333333333,0.671840816751745,0.25,0.744463373083475
"RICH-064","MIDN","RICH",2,0,3,12,0.444444444444444,0.406639004149378,0.25,0.873170731707317
"RICH-072","MIDN","RICH",3,0,3,12,0.4,0.889886923217217,0,1
"RICH-303","MIDN","RICH",2,0,3,12,0.166666666666667,0.970108695652174,0.2,0.842707340324118
"RICH-207","MIDN","RICH",3,0,3,12,0.666666666666667,0.690820331195559,0.5,0.640676373884453
"RICH-203","MIDN","RICH",3,0,3,12,0.5,0.186814871598314,0.571428571428571,0.346938775510204
"RICH-063","MIDN","RICH",1,0,3,8,0.25,0.459459459459459,0,1
"RICH-063","MIDN","RICH",3,0,3,12,0.285714285714286,0.443514644351464,0,0
"RICH-016","MIDN","RICH",2,0,3,12,0,1,0.5,0.467391587785862
"RICH-129","MIDN","RICH",1,0,3,12,0.4,0.665183339266643,0.181818181818182,0.806845137241613
"RICH-309","MIDN","RICH",2,0,3,12,0.444444444444444,0.746521374685666,0,1
"RICH-020","MIDN","RICH",1,0,3,12,0.6,0.610315186246418,0.4,0.608355091383812
"RICH-314","MIDN","RICH",3,0,3,12,0.307692307692308,0.907970024806782,0,0
"RICH-304","MIDN","RICH",3,0,3,12,0.222222222222222,0.901283953803471,0.153846153846154,0.619521293130246
"RICH-131","MIDN","RICH",3,0,3,12,0,1,0.181818181818182,0.966814159292035
"RICH-230","MIDN","RICH",3,0,3,12,0.333333333333333,0.604471974618523,0.153846153846154,0.972748186161741
"RICH-207","MIDN","RICH",1,0,3,12,0.888888888888889,0.601262668217312,0.285714285714286,0.946488294314381
"RICH-307","MIDN","RICH",2,0,3,12,0.363636363636364,0.898776325647216,0.6,0.353970390309556
"RICH-131","MIDN","RICH",2,0,3,12,0,1,0,1
"RICH-073","MIDN","RICH",3,0,3,12,0.333333333333333,0.318680522866351,0.333333333333333,0.854406130268199
"RICH-317","MIDN","RICH",2,0,3,12,0.6,0.593249305703909,0,0
"RICH-304","MIDN","RICH",2,0,3,12,0.222222222222222,0.79261586802828,0.166666666666667,0.786084583901773
"RICH-226","MIDN","RICH",2,0,3,12,0.5,0.74050046339203,0.25,0.915878023133544
"RICH-307","MIDN","RICH",1,0,3,12,0.461538461538462,0.790697674418605,0.4,0.865715484683172
"RICH-133","MIDN","RICH",1,0,3,12,0.666666666666667,0.816876626722869,0.333333333333333,0.815266343478386
"RICH-304","MIDN","RICH",1,0,3,12,0.285714285714286,0.794488556749183,0.444444444444444,0.734177215189873
"RICH-072","MIDN","RICH",1,0,3,12,0.285714285714286,0.367472593482505,0,1
"RICH-148","MIDN","RICH",2,0,3,12,0.363636363636364,0.136125654450262,0,1
"RICH-154","MIDN","RICH",2,0,3,12,0.545454545454545,0.567188219052002,0.333333333333333,0.89630793401414
"RICH-317","MIDN","RICH",1,0,3,12,0.6,0.706036745406824,0,0
"RICH-129","MIDN","RICH",2,0,3,12,0.470588235294118,0.716343989194057,0.285714285714286,0.836734693877551
"RICH-153","MIDN","RICH",2,0,3,12,0.666666666666667,0.614508498335378,0.666666666666667,0.404761904761905
"RICH-148","MIDN","RICH",3,0,3,12,0.363636363636364,0.216234198270126,0,0
"RICH-063","MIDN","RICH",2,0,3,12,0.25,0.414634146341463,0.222222222222222,0.524752475247525
"RICH-238","MIDN","RICH",3,0,3,12,0.181818181818182,0.861431870669746,0,0
"RICH-314","MIDN","RICH",2,0,3,12,0.428571428571429,0.895776472647004,0,0
"RICH-153","MIDN","RICH",3,0,3,12,0.5,0.678213888447481,0.444444444444444,0.970557164097347
"RICH-303","MIDN","RICH",3,0,3,12,0.461538461538462,0.916464891041162,0.285714285714286,0.505859375
"RICH-019","MIDN","RICH",1,0,3,12,0.25,0.7,0.545454545454545,0.428571428571428
"RICH-020","MIDN","RICH",3,0,3,12,0.666666666666667,0.567685589519651,0.222222222222222,0.74025974025974
"RICH-015","MIDN","RICH",2,0,3,12,0.166666666666667,0.973544973544973,0,1
"SAHI-229","MIDN","SAHI",1,0,3,12,0.75,0.132161089052751,0.5,0.655502392344498
"SAHI-231","MIDN","SAHI",2,0,3,12,0,1,0,1
"SAHI-237","MIDN","SAHI",1,0,3,12,0.25,0.736526946107784,0.333333333333333,0.873174481168332
"SAHI-231","MIDN","SAHI",3,0,3,12,0,1,0,0
"SAHI-236","MIDN","SAHI",2,0,3,12,0,1,0,1
"SAHI-231","MIDN","SAHI",1,0,3,12,0,1,0,0
"SAHI-237","MIDN","SAHI",3,0,3,12,0.444444444444444,0.656050955414013,0.333333333333333,0.75556762629006
"SAHI-236","MIDN","SAHI",1,0,3,12,0,1,0,1
"SAHI-237","MIDN","SAHI",2,0,3,12,0.285714285714286,0.697478991596639,0.181818181818182,0.842436974789916
"SAHI-236","MIDN","SAHI",3,0,3,12,0.25,0.744483159117305,0,1
"SAHI-229","MIDN","SAHI",3,0,3,12,0.285714285714286,0.250836120401338,0.25,0.68592260235558
"SAHI-229","MIDN","SAHI",2,0,3,12,0.666666666666667,0.183673469387755,0.666666666666667,0.785265939874463
"THST-293","MIDN","THST",3,0,3,12,0.333333333333333,0.921311475409836,0,1
"THST-132","MIDN","THST",1,0,3,12,0.285714285714286,0.893719806763285,0.333333333333333,0.865853658536585
"THST-130","MIDN","THST",1,0,3,12,0.5,0.27683615819209,0.4,0.255813953488372
"THST-212","MIDN","THST",3,0,3,12,0,1,0,1
"THST-292","MIDN","THST",2,0,3,12,0.181818181818182,0.244760298723199,0.222222222222222,0.318385650224215
"THST-130","MIDN","THST",2,0,3,12,0.5,0.27683615819209,0.5,0.27683615819209
"THST-326","MIDN","THST",2,0,3,12,0.333333333333333,0.63265306122449,0,0
"THST-325","MIDN","THST",3,0,3,12,0.75,0.750794038602492,0,1
"THST-132","MIDN","THST",3,0,3,12,0.444444444444444,0.75,0.222222222222222,0.813084112149533
"THST-325","MIDN","THST",2,0,3,12,0.5,0.775714634742243,0.285714285714286,0.934489402697495
"THST-132","MIDN","THST",2,0,3,12,0.25,0.874285714285714,0.222222222222222,0.833069870376225
"THST-217","MIDN","THST",3,0,3,12,0.363636363636364,0.837349397590361,0.2,0.947460595446585
"THST-293","MIDN","THST",2,0,3,12,0.285714285714286,0.916666666666667,0,1
"THST-292","MIDN","THST",3,0,3,12,0.181818181818182,0.186519465427077,0.222222222222222,0.252669039145908
"THST-217","MIDN","THST",2,0,3,12,0.333333333333333,0.909090909090909,0.2,0.930693069306931
"THST-130","MIDN","THST",3,0,3,12,0.5,0.27683615819209,0.5,0.27683615819209
"THST-217","MIDN","THST",1,0,3,12,0.363636363636364,0.90874722982662,0.2,0.935064935064935
"THST-325","MIDN","THST",1,0,3,12,0.5,0.811056682995101,0.5,0.837816964860342
"THST-292","MIDN","THST",1,0,3,12,0.181818181818182,0.244988469043818,0.4,0.248915314157159
"THST-326","MIDN","THST",3,0,3,12,0.333333333333333,0.4,0,0
"THST-212","MIDN","THST",1,0,3,12,0,1,0.285714285714286,0.849462365591398
"THST-212","MIDN","THST",2,0,3,12,0,1,0,1
"THST-326","MIDN","THST",1,0,3,12,0.285714285714286,0.694444444444444,0,0
"THST-293","MIDN","THST",1,0,3,12,0.285714285714286,0.926380368098159,0.285714285714286,0.92283509574164
"VAFO-076","MIDN","VAFO",3,0,3,12,0.25,0.517241379310345,0.25,0.517241379310345
"VAFO-079","MIDN","VAFO",3,0,3,12,0.25,0.607361963190184,0.307692307692308,0.557710960232784
"VAFO-241","MIDN","VAFO",2,0,3,12,0.285714285714286,0.627737226277372,0,0
"VAFO-159","MIDN","VAFO",1,0,3,12,0.666666666666667,0.510204081632653,0,0
"VAFO-078","MIDN","VAFO",3,0,3,12,0,1,0.444444444444444,0.838306063522618
"VAFO-036","MIDN","VAFO",3,0,3,12,0,0,0.25,0.917076167076167
"VAFO-036","MIDN","VAFO",2,0,3,12,0,0,0.25,0.911783238815375
"VAFO-156","MIDN","VAFO",3,0,3,12,0.25,0.945383615084525,0,0
"VAFO-160","MIDN","VAFO",1,0,3,12,0.666666666666667,0.527729636048527,0,0
"VAFO-040","MIDN","VAFO",3,0,3,12,0.222222222222222,0.926086956521739,0.222222222222222,0.905831666410217
"VAFO-077","MIDN","VAFO",1,0,3,12,0.6,0.264781491002571,0,0
"VAFO-079","MIDN","VAFO",1,0,3,12,0.25,0.617685305591678,0.4,0.710544452101999
"VAFO-081","MIDN","VAFO",2,0,3,12,0,0,0.5,0.317422434367542
"VAFO-041","MIDN","VAFO",1,0,3,12,0.666666666666667,0.484536082474227,0,0
"VAFO-038","MIDN","VAFO",3,0,3,12,0.25,0.763676148796499,0.444444444444444,0.746151134093313
"VAFO-245","MIDN","VAFO",2,0,3,12,0,1,0,0
"VAFO-037","MIDN","VAFO",1,0,3,12,0,1,0,0
"VAFO-243","MIDN","VAFO",3,0,3,12,0,0,0,1
"VAFO-082","MIDN","VAFO",1,0,3,12,0.4,0.103734439834025,0,0
"VAFO-157","MIDN","VAFO",1,0,3,12,0.4,0.752577319587629,0,0
"VAFO-243","MIDN","VAFO",1,0,3,12,0,1,0,0
"VAFO-038","MIDN","VAFO",2,0,3,12,0.25,0.774193548387097,0.444444444444444,0.673333333333333
"VAFO-037","MIDN","VAFO",3,0,3,12,0,0,0,1
"VAFO-160","MIDN","VAFO",2,0,3,12,0.666666666666667,0.522221683240359,0.333333333333333,0.960319588181672
"VAFO-077","MIDN","VAFO",2,0,3,12,0.6,0.206506364922207,0.25,0.350819672131148
"VAFO-246","MIDN","VAFO",3,0,3,12,0.222222222222222,0.895424836601307,0.2,0.944508670520231
"VAFO-156","MIDN","VAFO",2,0,3,12,0.4,0.845227858985383,0,0
"VAFO-080","MIDN","VAFO",1,0,3,12,0.4,0.769357495881384,0,0
"VAFO-041","MIDN","VAFO",2,0,3,12,0.666666666666667,0.554863813229572,0,1
"VAFO-161","MIDN","VAFO",2,0,3,12,0.333333333333333,0.633484162895928,0.333333333333333,0.694570135746606
"VAFO-241","MIDN","VAFO",3,0,3,12,0.333333333333333,0.6875,0,0
"VAFO-244","MIDN","VAFO",2,0,3,12,0.4,0.337539432176656,0,0
"VAFO-162","MIDN","VAFO",2,0,3,12,0.5,0.539823008849558,0,0
"VAFO-157","MIDN","VAFO",2,0,3,12,0.4,0.752577319587629,0,1
"VAFO-082","MIDN","VAFO",3,0,3,12,0.4,0.0919117647058822,0.333333333333333,0.930253900275314
"VAFO-082","MIDN","VAFO",2,0,3,12,0.4,0.0919117647058822,0,1
"VAFO-241","MIDN","VAFO",1,0,3,12,0.285714285714286,0.627737226277372,0,0
"VAFO-039","MIDN","VAFO",3,0,3,12,0.666666666666667,0.0434782608695652,0,1
"VAFO-039","MIDN","VAFO",2,0,3,12,0.666666666666667,0.223300970873786,0,1
"VAFO-246","MIDN","VAFO",2,0,3,12,0.2,0.885714285714286,0,0
"VAFO-042","MIDN","VAFO",2,0,3,12,0.4,0.75,0.4,0.75
"VAFO-159","MIDN","VAFO",2,0,3,12,0.666666666666667,0.510204081632653,0,0
"VAFO-243","MIDN","VAFO",2,0,3,12,0,1,0.666666666666667,0.0136986301369862
"VAFO-240","MIDN","VAFO",2,0,3,12,0.444444444444444,0.565217391304348,0.25,0.745762711864407
"VAFO-038","MIDN","VAFO",1,0,3,12,0.25,0.784560143626571,0,0
"VAFO-039","MIDN","VAFO",1,0,3,12,0.666666666666667,0.205944798301486,0,0
"VAFO-240","MIDN","VAFO",1,0,3,12,0.444444444444444,0.558343789209536,0.25,0.848275862068966
"VAFO-156","MIDN","VAFO",1,0,3,12,0.222222222222222,0.895131086142322,0.222222222222222,0.851063829787234
"VAFO-244","MIDN","VAFO",1,0,3,12,0.4,0.337539432176656,0,0
"VAFO-161","MIDN","VAFO",1,0,3,12,0.333333333333333,0.736842105263158,0,0
"VAFO-158","MIDN","VAFO",2,0,3,12,0.666666666666667,0.388967468175389,0,0
"VAFO-161","MIDN","VAFO",3,0,3,12,0.333333333333333,0.46218487394958,0.333333333333333,0.865546218487395
"VAFO-077","MIDN","VAFO",3,0,3,12,0.6,0.149606299212598,0.25,0.294117647058824
"VAFO-040","MIDN","VAFO",1,0,3,12,0,1,0.285714285714286,0.590361445783133
"VAFO-240","MIDN","VAFO",3,0,3,12,0.444444444444444,0.548578701739499,0.25,0.734883720930233
"VAFO-041","MIDN","VAFO",3,0,3,12,0.8,0.284090909090909,0.444444444444444,0.402730375426621
"VAFO-078","MIDN","VAFO",1,0,3,12,0.4,0.5,0,0
"VAFO-042","MIDN","VAFO",3,0,3,12,0.666666666666667,0.620253164556962,0.666666666666667,0.585035971223022
"VAFO-042","MIDN","VAFO",1,0,3,12,0.4,0.796875,0.333333333333333,0.794585484040872
"VAFO-080","MIDN","VAFO",2,0,3,12,0,0,0,0
"VAFO-157","MIDN","VAFO",3,0,3,12,0.4,0.752577319587629,0,1
"VAFO-081","MIDN","VAFO",1,0,3,12,0,0,0,0
"VAFO-242","MIDN","VAFO",1,0,3,12,0.666666666666667,0.308845136644138,0.285714285714286,0.614973262032086
"VAFO-037","MIDN","VAFO",2,0,3,12,0,0,0,1
"VAFO-076","MIDN","VAFO",2,0,3,12,0.25,0.545454545454545,0,0
"VAFO-076","MIDN","VAFO",1,0,3,12,0.285714285714286,0.541666666666667,0.285714285714286,0.541666666666667
"VAFO-158","MIDN","VAFO",1,0,3,12,0.444444444444444,0.490806223479491,0,0
"VAFO-242","MIDN","VAFO",2,0,3,12,0.6,0.548525798525799,0.25,0.706293706293706
"VAFO-245","MIDN","VAFO",1,0,3,12,0,1,0,0
"VAFO-162","MIDN","VAFO",1,0,3,12,0.5,0.539823008849558,0,0
"VAFO-036","MIDN","VAFO",1,0,3,12,0,0,0.333333333333333,0.830508474576271
"VAFO-078","MIDN","VAFO",2,0,3,12,0.4,0.384615384615385,0,1
"VAFO-079","MIDN","VAFO",2,0,3,12,0.222222222222222,0.401709401709402,0.6,0.592875318066158
"VAFO-081","MIDN","VAFO",3,0,3,12,0,0,0,1
"VAFO-242","MIDN","VAFO",3,0,3,12,0.571428571428571,0.523809523809524,0.222222222222222,0.67296511627907
"VAFO-160","MIDN","VAFO",3,0,3,12,0.666666666666667,0.429983076893151,0.285714285714286,0.962369692346809
"VAFO-244","MIDN","VAFO",3,0,3,12,0.25,0.48,0,0
"VAFO-246","MIDN","VAFO",1,0,3,12,0.2,0.880079946702199,0,0
"VAFO-159","MIDN","VAFO",3,0,3,12,0,0,0,1
"VAFO-162","MIDN","VAFO",3,0,3,12,0,1,0,1
"VAFO-040","MIDN","VAFO",2,0,3,12,0.222222222222222,0.921182266009852,0.444444444444444,0.836297198538368
"VAFO-245","MIDN","VAFO",3,0,3,12,0,1,0,1
"VAFO-158","MIDN","VAFO",3,0,3,12,0.5,0.608695652173913,0,0
"VAFO-080","MIDN","VAFO",3,0,3,12,0,0,0,0
"ANTI-0025","NCRN","ANTI",1,0,3,12,0,0,0,1
"ANTI-0025","NCRN","ANTI",2,0,3,12,0,0,0,1
"ANTI-0025","NCRN","ANTI",3,0,3,12,0,1,0,1
"ANTI-0036","NCRN","ANTI",2,0,3,12,0.5,0.411764705882353,0,1
"ANTI-0036","NCRN","ANTI",3,0,3,12,0.4,0.076923076923077,0.75,0.470941883767535
"ANTI-0045","NCRN","ANTI",3,0,3,12,0.5,0.154471544715447,0.5,0.636363636363636
"ANTI-0052","NCRN","ANTI",3,0,3,12,0.6,0.732231153485306,0.666666666666667,0.865648854961832
"ANTI-0052","NCRN","ANTI",2,0,3,12,0.444444444444444,0.623324084468261,0.545454545454545,0.812009193094913
"ANTI-0052","NCRN","ANTI",1,0,3,12,0.444444444444444,0.227032734952481,0.444444444444444,0.899606883585366
"ANTI-0072","NCRN","ANTI",2,0,3,12,0,1,0.545454545454545,0.619601087941976
"ANTI-0072","NCRN","ANTI",3,0,3,12,0,0,0.2,0.657142857142857
"ANTI-0072","NCRN","ANTI",1,0,3,12,0,1,0.25,0.933333333333333
"ANTI-0082","NCRN","ANTI",2,0,3,12,0.5,0.725017580445695,0.5,0.635583713980598
"ANTI-0082","NCRN","ANTI",3,0,3,12,0.444444444444444,0.741775636613902,0.545454545454545,0.502915233966213
"ANTI-0092","NCRN","ANTI",1,0,3,12,0.461538461538462,0.336538461538462,0.428571428571429,0.688
"ANTI-0092","NCRN","ANTI",2,0,3,12,0.5,0.213793103448276,0.2,0.977003146937787
"ANTI-0092","NCRN","ANTI",3,0,3,12,0.4,0.212806026365348,0,1
"ANTI-0190","NCRN","ANTI",1,0,3,12,0.461538461538462,0.788758014015208,0.461538461538462,0.773099143111938
"ANTI-0190","NCRN","ANTI",2,0,3,12,0.333333333333333,0.798786330245928,0.181818181818182,0.956427015250545
"ANTI-0190","NCRN","ANTI",3,0,3,12,0.166666666666667,0.826512343344176,0.307692307692308,0.728528212547679
"ANTI-0194","NCRN","ANTI",2,0,3,12,0.363636363636364,0.2329360780065,0.333333333333333,0.846153846153846
"ANTI-0194","NCRN","ANTI",3,0,3,12,0.444444444444444,0.19375,0.666666666666667,0.259868421052632
"ANTI-0200","NCRN","ANTI",2,0,3,12,0.5,0.58423407404957,0.444444444444444,0.393962407442567
"ANTI-0200","NCRN","ANTI",3,0,3,12,0.4,0.660197390209975,0.222222222222222,0.28598271326569
"ANTI-0201","NCRN","ANTI",1,0,3,12,0.142857142857143,0.954545454545455,0.181818181818182,0.723865877712031
"ANTI-0201","NCRN","ANTI",2,0,3,12,0.153846153846154,0.947826086956522,0,1
"ANTI-0201","NCRN","ANTI",3,0,3,12,0.142857142857143,0.94300518134715,0.166666666666667,0.969574737812608
"ANTI-0206","NCRN","ANTI",2,0,3,12,0,0,0.5,0.245472837022133
"ANTI-0206","NCRN","ANTI",3,0,3,12,0,1,0.285714285714286,0.222535211267606
"ANTI-0207","NCRN","ANTI",2,0,3,12,0.181818181818182,0.943302180685358,0.166666666666667,0.94527851831065
"ANTI-0207","NCRN","ANTI",3,0,3,12,0.2,0.95,0.363636363636364,0.777003484320558
"ANTI-0207","NCRN","ANTI",1,0,3,12,0.181818181818182,0.865168539325843,0.181818181818182,0.744922059518186
"CATO-0003","NCRN","CATO",2,0,3,12,0,0,0.222222222222222,0.815950920245399
"CATO-0003","NCRN","CATO",3,0,3,12,0,0,0.25,0.912442396313364
"CATO-0003","NCRN","CATO",1,0,3,12,0.25,0.594594594594595,0,0
"CATO-0004","NCRN","CATO",3,0,3,12,0,0,0,1
"CATO-0004","NCRN","CATO",2,0,3,12,0,0,0,1
"CATO-0004","NCRN","CATO",1,0,3,12,0,0,0,0
"CATO-0015","NCRN","CATO",3,0,3,12,0.333333333333333,0.89873417721519,0,0
"CATO-0015","NCRN","CATO",2,0,3,12,0.285714285714286,0.911627906976744,0.285714285714286,0.734883720930233
"CATO-0015","NCRN","CATO",1,0,3,12,0.285714285714286,0.911627906976744,0,0
"CATO-0016","NCRN","CATO",3,0,3,12,0,1,0,0
"CATO-0016","NCRN","CATO",1,0,3,12,0,1,0,0
"CATO-0016","NCRN","CATO",2,0,3,12,0,1,0.2,0.854185418541854
"CATO-0035","NCRN","CATO",2,0,3,12,0.333333333333333,0.272988505747126,0.444444444444444,0.918506649992835
"CATO-0035","NCRN","CATO",3,0,3,12,0.285714285714286,0.238993710691824,0.6,0.742955326460481
"CATO-0035","NCRN","CATO",1,0,3,12,0.4,0.391634980988593,0.333333333333333,0.617102744097
"CATO-0037","NCRN","CATO",1,0,3,12,0,0,0,1
"CATO-0037","NCRN","CATO",2,0,3,12,0,1,0,0
"CATO-0037","NCRN","CATO",3,0,3,12,0,1,0,1
"CATO-0043","NCRN","CATO",3,0,3,12,0,0,0,0
"CATO-0043","NCRN","CATO",2,0,3,12,0,0,0,0
"CATO-0043","NCRN","CATO",1,0,3,12,0.5,0.722222222222222,0,1
"CATO-0049","NCRN","CATO",1,0,3,12,0.4,0.230769230769231,0.222222222222222,0.888268156424581
"CATO-0049","NCRN","CATO",2,0,3,12,0.222222222222222,0.598019801980198,0.181818181818182,0.878953714868751
"CATO-0049","NCRN","CATO",3,0,3,12,0.222222222222222,0.593186372745491,0.181818181818182,0.80247225025227
"CATO-0062","NCRN","CATO",2,0,3,12,0.25,0.849315068493151,0,0
"CATO-0062","NCRN","CATO",3,0,3,12,0.25,0.849315068493151,0,0
"CATO-0062","NCRN","CATO",1,0,3,12,0,1,0,0
"CATO-0084","NCRN","CATO",3,0,3,12,0.2,0.964277429830666,0.25,0.934131736526946
"CATO-0084","NCRN","CATO",2,0,3,12,0.2,0.969904240766074,0.6,0.45827633378933
"CATO-0084","NCRN","CATO",1,0,3,12,0.2,0.969904240766074,0.444444444444444,0.845070422535211
"CATO-0086","NCRN","CATO",2,0,3,12,0.25,0.232876712328767,0.2,0.947368421052632
"CATO-0086","NCRN","CATO",1,0,3,12,0.25,0.253191489361702,0,0
"CATO-0086","NCRN","CATO",3,0,3,12,0.25,0.253191489361702,0,1
"CATO-0092","NCRN","CATO",3,0,3,12,0.222222222222222,0.165735567970205,0,0
"CATO-0092","NCRN","CATO",2,0,3,12,0.222222222222222,0.169444444444445,0,0
"CATO-0092","NCRN","CATO",1,0,3,12,0.25,0.698630136986301,0.727272727272727,0.103260869565217
"CATO-0094","NCRN","CATO",3,0,3,12,0,0,0,1
"CATO-0094","NCRN","CATO",2,0,3,12,0.333333333333333,0.818181818181818,0,1
"CATO-0094","NCRN","CATO",1,0,3,12,0.333333333333333,0.83710407239819,0,1
"CATO-0098","NCRN","CATO",2,0,3,12,0.222222222222222,0.720670391061453,0.4,0.663461538461539
"CATO-0098","NCRN","CATO",1,0,3,12,0.222222222222222,0.88135593220339,0,0
"CATO-0098","NCRN","CATO",3,0,3,12,0.222222222222222,0.675810473815461,0.4,0.723526805494019
"CATO-0100","NCRN","CATO",1,0,3,12,0,0,0,1
"CATO-0100","NCRN","CATO",2,0,3,12,0,0,0.4,0.917231995421731
"CATO-0100","NCRN","CATO",3,0,3,12,0,0,0.25,0.920581177027684
"CATO-0101","NCRN","CATO",3,0,3,12,0.5,0.719217970049917,0,1
"CATO-0101","NCRN","CATO",1,0,3,12,0.444444444444444,0.725137039937353,0,0
"CATO-0101","NCRN","CATO",2,0,3,12,0.5,0.719217970049917,0,1
"CATO-0104","NCRN","CATO",2,0,3,12,0.615384615384615,0.396341463414634,0.181818181818182,0.68
"CATO-0104","NCRN","CATO",1,0,3,12,0.5,0.432114882506527,0.2,0.753086419753086
"CATO-0104","NCRN","CATO",3,0,3,12,0.615384615384615,0.329704955600115,0.333333333333333,0.702479338842975
"CATO-0106","NCRN","CATO",1,0,3,12,0.444444444444444,0.450867052023121,0,1
"CATO-0106","NCRN","CATO",3,0,3,12,0.5,0.324324324324324,0,1
"CATO-0106","NCRN","CATO",2,0,3,12,0.444444444444444,0.382022471910112,0,1
"CATO-0113","NCRN","CATO",2,0,3,12,0,1,0.153846153846154,0.921087162624864
"CATO-0113","NCRN","CATO",3,0,3,12,0,1,0.166666666666667,0.918819188191882
"CATO-0113","NCRN","CATO",1,0,3,12,0,1,0,0
"CATO-0127","NCRN","CATO",3,0,3,12,0,0,0.363636363636364,0.431952662721893
"CATO-0127","NCRN","CATO",1,0,3,12,0,0,0,0
"CATO-0127","NCRN","CATO",2,0,3,12,0,0,0.181818181818182,0.831339031339031
"CATO-0131","NCRN","CATO",1,0,3,12,0,0,0,0
"CATO-0131","NCRN","CATO",2,0,3,12,0,0,0.25,0.925373134328358
"CATO-0131","NCRN","CATO",3,0,3,12,0,0,0,1
"CATO-0150","NCRN","CATO",2,0,3,12,0.333333333333333,0.255384615384615,0.333333333333333,0.864615384615385
"CATO-0150","NCRN","CATO",3,0,3,12,0.333333333333333,0.255384615384615,0.333333333333333,0.864615384615385
"CATO-0150","NCRN","CATO",1,0,3,12,0.333333333333333,0.273607748184019,0,0
"CATO-0156","NCRN","CATO",2,0,3,12,0,0,0.333333333333333,0.676923076923077
"CATO-0156","NCRN","CATO",3,0,3,12,0,0,0,0
"CATO-0156","NCRN","CATO",1,0,3,12,0,0,0,0
"CATO-0158","NCRN","CATO",1,0,3,12,0.2,0.947641123534224,0,0
"CATO-0158","NCRN","CATO",2,0,3,12,0.2,0.945677570093458,0.2,0.793988823440568
"CATO-0158","NCRN","CATO",3,0,3,12,0,1,0.2,0.905466789492075
"CATO-0160","NCRN","CATO",3,0,3,12,0.363636363636364,0.390519187358917,0.615384615384615,0.487544483985765
