"term","estimate","lower95","upper95","num_boots","park","resp"
"c2_response",NA,NA,NA,NA,"GWMP","tree_40cm_Dens_NatOth"
"Intercept",82.524785306905,62.9487273066038,106.586654851396,1000,"GWMP","tree_40cm_Dens_Total"
"Slope",-0.0000000000000913047415451729,-3.1830988618377,3.18309886183774,1000,"GWMP","tree_40cm_Dens_Total"
"c1_response",82.5247853069049,62.8278874424036,105.278047541516,1000,"GWMP","tree_40cm_Dens_Total"
"c2_response",82.5247853069048,63.891867710112,104.217014587575,1000,"GWMP","tree_40cm_Dens_Total"
"c3_response",82.5247853069048,63.4261921358812,104.694479416866,1000,"GWMP","tree_40cm_Dens_Total"
"Intercept",0.544149571505677,0.048142601897041,1.42382841511219,986,"GWMP","Tree_BA_Exotic"
"Slope",-0.0396401911594214,-0.140077570579946,0.0196432567540531,986,"GWMP","Tree_BA_Exotic"
"c1_response",0.504509380346256,0.0560755916160407,1.30034156842406,986,"GWMP","Tree_BA_Exotic"
"c2_response",0.464869189186834,0.0640085813350405,1.15876234148291,986,"GWMP","Tree_BA_Exotic"
"c3_response",0.425228998027413,0.0719415710540433,1.02052418942118,986,"GWMP","Tree_BA_Exotic"
"Intercept",32.8870064232301,27.2442612868075,38.625406274088,1000,"GWMP","Tree_BA_NatCan"
"Slope",0.142206710040887,-0.711575826463202,0.96570904600813,1000,"GWMP","Tree_BA_NatCan"
"c1_response",33.029213133271,27.4864354565609,38.7331453580929,1000,"GWMP","Tree_BA_NatCan"
"c2_response",33.1714198433119,27.3897363909693,38.9265276032552,1000,"GWMP","Tree_BA_NatCan"
"c3_response",33.3136265533528,27.2732481176449,39.4624522830884,1000,"GWMP","Tree_BA_NatCan"
"Intercept",0.101418245440166,0.0231144260628799,0.201929248758446,1000,"GWMP","Tree_BA_NatOth"
"Slope",0.014585666340248,-0.017298992861722,0.0503374369816984,1000,"GWMP","Tree_BA_NatOth"
"c1_response",0.116003911780414,0.0402011239144037,0.207777780293145,1000,"GWMP","Tree_BA_NatOth"
"c2_response",0.130589578120662,0.0490242023892185,0.232827648356581,1000,"GWMP","Tree_BA_NatOth"
"c3_response",0.14517524446091,0.0460647456955634,0.262790246362478,1000,"GWMP","Tree_BA_NatOth"
"Intercept",33.5325742401735,28.1460538255622,38.9167792450981,1000,"GWMP","Tree_BA_Total"
"Slope",0.117152185221755,-0.783775051686209,1.07273022332736,1000,"GWMP","Tree_BA_Total"
"c1_response",33.6497264253953,28.4297868287878,38.8699435705432,1000,"GWMP","Tree_BA_Total"
"c2_response",33.766878610617,28.3076961246282,39.0684642804087,1000,"GWMP","Tree_BA_Total"
"c3_response",33.8840307958388,28.1279718787988,39.3830656501067,1000,"GWMP","Tree_BA_Total"
"Intercept",9.90297423682912,1.88628080701506,24.2858653903188,955,"GWMP","Tree_Dens_Exotic"
"Slope",-1.76838825657662,-4.5978094670992,-0.353677651315323,955,"GWMP","Tree_Dens_Exotic"
"c1_response",8.1345859802525,1.53260315569973,19.9415249066625,955,"GWMP","Tree_Dens_Exotic"
"c2_response",6.36619772367588,1.1789255043844,15.3260315569974,955,"GWMP","Tree_Dens_Exotic"
"c3_response",4.59780946709927,0.825247853069082,10.8637985229025,955,"GWMP","Tree_Dens_Exotic"
"Intercept",353.677651315325,264.079312982106,501.061023245938,1000,"GWMP","Tree_Dens_NatCan"
"Slope",-12.3787177960361,-32.5471858622928,2.47574355920697,1000,"GWMP","Tree_Dens_NatCan"
"c1_response",341.298933519289,261.715567345818,469.221192686276,1000,"GWMP","Tree_Dens_NatCan"
"c2_response",328.920215723252,256.050830297246,443.765243732853,1000,"GWMP","Tree_Dens_NatCan"
"c3_response",316.541497927216,249.787788555207,415.226404585459,1000,"GWMP","Tree_Dens_NatCan"
"Intercept",7.30933812718343,1.41471060526128,13.6755358508589,1000,"GWMP","Tree_Dens_NatOth"
"Slope",1.06103295394597,-1.4147106052613,4.2441318157839,1000,"GWMP","Tree_Dens_NatOth"
"c1_response",8.3703710811294,2.71152866008416,14.736568804805,1000,"GWMP","Tree_Dens_NatOth"
"c2_response",9.43140403507537,3.29509678475437,17.6838825657662,1000,"GWMP","Tree_Dens_NatOth"
"c3_response",10.4924369890213,2.8294212105226,20.9848739780425,1000,"GWMP","Tree_Dens_NatOth"
"Intercept",370.889963679334,281.957718256099,505.570413300213,1000,"GWMP","Tree_Dens_Total"
"Slope",-13.0860730986669,-32.2023501522612,2.82942121052238,1000,"GWMP","Tree_Dens_Total"
"c1_response",357.803890580667,278.453362194314,476.895997719816,1000,"GWMP","Tree_Dens_Total"
"c2_response",344.717817482,276.092563871778,449.677555137353,1000,"GWMP","Tree_Dens_Total"
"c3_response",331.631744383333,267.486407689778,422.314694180588,1000,"GWMP","Tree_Dens_Total"
"Intercept",0.547437759831261,0.364445725146142,0.695566471417767,1000,"HAFE","Hor_sap"
"Slope",0.0513900748038274,0.0100823192392348,0.113678849122564,1000,"HAFE","Hor_sap"
"c1_response",0.598827834635088,0.456511356664764,0.730783857078969,1000,"HAFE","Hor_sap"
"c2_response",0.650217909438915,0.529049974829611,0.770597495357446,1000,"HAFE","Hor_sap"
"c3_response",0.701607984242743,0.565076775313969,0.829617140424573,1000,"HAFE","Hor_sap"
"Intercept",0.578027521192495,0.326246840556967,0.815799508880338,1000,"HAFE","Hor_seed"
"Slope",0.0862618830466726,-0.0180320543798611,0.186831426960697,1000,"HAFE","Hor_seed"
"c1_response",0.664289404239168,0.515711442204014,0.824143662391667,1000,"HAFE","Hor_seed"
"c2_response",0.75055128728584,0.6518845810771,0.84589388760166,1000,"HAFE","Hor_seed"
"c3_response",0.836813170332513,0.695113662252383,0.957086293237305,1000,"HAFE","Hor_seed"
"Intercept",0.0141885783909115,NA,NA,NA,"HAFE","Sap_BA_Exotic"
"Slope",0.00194552529182881,NA,NA,NA,"HAFE","Sap_BA_Exotic"
"c1_response",0.0161341036827403,NA,NA,NA,"HAFE","Sap_BA_Exotic"
"c2_response",0.0180796289745691,NA,NA,NA,"HAFE","Sap_BA_Exotic"
"c3_response",0.0200251542663979,NA,NA,NA,"HAFE","Sap_BA_Exotic"
"Intercept",0.952423063317991,0.509819989781085,1.47693962976064,1000,"HAFE","Sap_BA_NatCan"
"Slope",-0.0853378139370349,-0.208589788939982,0.0069574637424829,1000,"HAFE","Sap_BA_NatCan"
"c1_response",0.867085249380956,0.479767028259247,1.31581992099989,1000,"HAFE","Sap_BA_NatCan"
"c2_response",0.781747435443921,0.440254686947297,1.17699563730691,1000,"HAFE","Sap_BA_NatCan"
"c3_response",0.696409621506886,0.374009550760525,1.07712558464018,1000,"HAFE","Sap_BA_NatCan"
"Intercept",0.504067916519276,0.0284420076248884,1.17868028534361,1000,"HAFE","Sap_BA_NatOth"
"Slope",0.0193668199504774,-0.0967913571512801,0.156882295719844,1000,"HAFE","Sap_BA_NatOth"
"c1_response",0.523434736469753,0.114358074912551,1.1464440121055,1000,"HAFE","Sap_BA_NatOth"
"c2_response",0.542801556420231,0.151586389183665,1.1050421530479,1000,"HAFE","Sap_BA_NatOth"
"c3_response",0.562168376370708,0.150550003930354,1.0864429803875,1000,"HAFE","Sap_BA_NatOth"
"Intercept",1.4706795582282,0.792730318751704,2.34095625515859,1000,"HAFE","Sap_BA_Total"
"Slope",-0.0640254686947308,-0.263004804857917,0.0988562669496502,1000,"HAFE","Sap_BA_Total"
"c1_response",1.40665408953346,0.827922955233269,2.12528273984985,1000,"HAFE","Sap_BA_Total"
"c2_response",1.34262862083873,0.833900778210119,1.97373246079467,1000,"HAFE","Sap_BA_Total"
"c3_response",1.278603152144,0.786138869237106,1.89255468105175,1000,"HAFE","Sap_BA_Total"
"Intercept",0.00137562394371734,NA,NA,NA,"HAFE","Sap_Dens_Exotic"
"Slope",-0.000294776559368,NA,NA,NA,"HAFE","Sap_Dens_Exotic"
"c1_response",0.00108084738434934,NA,NA,NA,"HAFE","Sap_Dens_Exotic"
"c2_response",0.000786070824981337,NA,NA,NA,"HAFE","Sap_Dens_Exotic"
"c3_response",0.000491294265613337,NA,NA,NA,"HAFE","Sap_Dens_Exotic"
"Intercept",0.0471642494988791,0.0280971190504263,0.0703533388358304,1000,"HAFE","Sap_Dens_NatCan"
"Slope",-0.00766419054356796,-0.0114962858153519,-0.00442164839051996,1000,"HAFE","Sap_Dens_NatCan"
"c1_response",0.0395000589553112,0.023186632865621,0.0595473214636627,1000,"HAFE","Sap_Dens_NatCan"
"c2_response",0.0318358684117432,0.0180796289745706,0.0489378217977442,1000,"HAFE","Sap_Dens_NatCan"
"c3_response",0.0241716778681752,0.0128694532877412,0.038615729277208,1000,"HAFE","Sap_Dens_NatCan"
"Intercept",0.0300672090555359,-0.00373874936131743,0.0805820854458989,1000,"HAFE","Sap_Dens_NatOth"
"Slope",0.012970168612192,-0.000884329678104057,0.0333097512085838,1000,"HAFE","Sap_Dens_NatOth"
"c1_response",0.0430373776677279,0.0143457925559095,0.0887326573124167,1000,"HAFE","Sap_Dens_NatOth"
"c2_response",0.0560075462799199,0.0225995362182133,0.101796171835083,1000,"HAFE","Sap_Dens_NatOth"
"c3_response",0.0689777148921119,0.0255448453405651,0.127638250206344,1000,"HAFE","Sap_Dens_NatOth"
"Intercept",0.078607082498132,0.0355402271744684,0.125186691820934,1000,"HAFE","Sap_Dens_Total"
"Slope",0.00501120150925627,-0.0100297724324965,0.0247686004008962,1000,"HAFE","Sap_Dens_Total"
