"term","estimate","lower95","upper95","num_boots","park","resp"
"c2_response",NA,NA,NA,NA,"THST","Tree_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"THST","Tree_Dens_TSUCAN"
"Intercept",NA,NA,NA,NA,"THST","Tree_Dens_ASITRI"
"Slope",NA,NA,NA,NA,"THST","Tree_Dens_ASITRI"
"c1_response",NA,NA,NA,NA,"THST","Tree_Dens_ASITRI"
"c2_response",NA,NA,NA,NA,"THST","Tree_Dens_ASITRI"
"c3_response",NA,NA,NA,NA,"THST","Tree_Dens_ASITRI"
"Intercept",NA,NA,NA,NA,"THST","Sap_BA_FRAX"
"Slope",NA,NA,NA,NA,"THST","Sap_BA_FRAX"
"c1_response",NA,NA,NA,NA,"THST","Sap_BA_FRAX"
"c2_response",NA,NA,NA,NA,"THST","Sap_BA_FRAX"
"c3_response",NA,NA,NA,NA,"THST","Sap_BA_FRAX"
"Intercept",0.0463920331721883,0.0110085288684508,0.128167570648113,903,"THST","Sap_BA_FAGGRA"
"Slope",0.0650678723027944,0.00842147152458438,0.186782145383799,903,"THST","Sap_BA_FAGGRA"
"c1_response",0.111459905474983,0.0194300003930352,0.314949716031912,903,"THST","Sap_BA_FAGGRA"
"c2_response",0.176527777777777,0.0278514719176195,0.501731861415712,903,"THST","Sap_BA_FAGGRA"
"c3_response",0.241595650080572,0.0362729434422039,0.688514006799511,903,"THST","Sap_BA_FAGGRA"
"Intercept",NA,NA,NA,NA,"THST","Sap_BA_TSUCAN"
"Slope",NA,NA,NA,NA,"THST","Sap_BA_TSUCAN"
"c1_response",NA,NA,NA,NA,"THST","Sap_BA_TSUCAN"
"c2_response",NA,NA,NA,NA,"THST","Sap_BA_TSUCAN"
"c3_response",NA,NA,NA,NA,"THST","Sap_BA_TSUCAN"
"Intercept",0.00726565263530243,0.00156261054120979,0.0189061284046694,915,"THST","Sap_BA_ASITRI"
"Slope",0.0225498172385332,0.00393578292654167,0.0603682533014974,915,"THST","Sap_BA_ASITRI"
"c1_response",0.0298154698738356,0.00963882502063417,0.07904343901073,915,"THST","Sap_BA_ASITRI"
"c2_response",0.0523652871123688,0.0135746079471758,0.133626009609716,915,"THST","Sap_BA_ASITRI"
"c3_response",0.0749151043509019,0.0175103908737175,0.192351089936328,915,"THST","Sap_BA_ASITRI"
"Intercept",NA,NA,NA,NA,"THST","Sap_Dens_FRAX"
"Slope",NA,NA,NA,NA,"THST","Sap_Dens_FRAX"
"c1_response",NA,NA,NA,NA,"THST","Sap_Dens_FRAX"
"c2_response",NA,NA,NA,NA,"THST","Sap_Dens_FRAX"
"c3_response",NA,NA,NA,NA,"THST","Sap_Dens_FRAX"
"Intercept",NA,0.001953125,0.0178571428571429,35,"THST","Sap_Dens_FAGGRA"
"Slope",NA,-0.00000000000000000693889390390722,0,35,"THST","Sap_Dens_FAGGRA"
"c1_response",NA,0.001953125,0.0178571428571429,35,"THST","Sap_Dens_FAGGRA"
"c2_response",NA,0.001953125,0.0178571428571429,35,"THST","Sap_Dens_FAGGRA"
"c3_response",NA,0.001953125,0.0178571428571428,35,"THST","Sap_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"THST","Sap_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"THST","Sap_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"THST","Sap_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"THST","Sap_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"THST","Sap_Dens_TSUCAN"
"Intercept",0.00736941398420021,0.001953125,0.0191604763589204,707,"THST","Sap_Dens_ASITRI"
"Slope",0.00147388279683999,0,0.00442164839051998,707,"THST","Sap_Dens_ASITRI"
"c1_response",0.0088432967810402,0.001953125,0.0235821247494404,707,"THST","Sap_Dens_ASITRI"
"c2_response",0.0103171795778802,0.001953125,0.0280037731399604,707,"THST","Sap_Dens_ASITRI"
"c3_response",0.0117910623747202,0.001953125,0.0324254215304804,707,"THST","Sap_Dens_ASITRI"
"Intercept",-0.00694444444444445,NA,NA,NA,"THST","Seed_Dens_FRAX"
"Slope",0.00520833333333333,NA,NA,NA,"THST","Seed_Dens_FRAX"
"c1_response",-0.00173611111111111,NA,NA,NA,"THST","Seed_Dens_FRAX"
"c2_response",0.00347222222222222,NA,NA,NA,"THST","Seed_Dens_FRAX"
"c3_response",0.00868055555555555,NA,NA,NA,"THST","Seed_Dens_FRAX"
"Intercept",0.0138888888888889,NA,NA,NA,"THST","Seed_Dens_FAGGRA"
"Slope",-0.00520833333333333,NA,NA,NA,"THST","Seed_Dens_FAGGRA"
"c1_response",0.00868055555555555,NA,NA,NA,"THST","Seed_Dens_FAGGRA"
"c2_response",0.00347222222222222,NA,NA,NA,"THST","Seed_Dens_FAGGRA"
"c3_response",-0.00173611111111111,NA,NA,NA,"THST","Seed_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"THST","Seed_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"THST","Seed_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"THST","Seed_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"THST","Seed_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"THST","Seed_Dens_TSUCAN"
"Intercept",0.142361111111111,-0.0243055555555556,0.364583333333333,999,"THST","Seed_Dens_ASITRI"
"Slope",-0.0104166666666666,-0.0677083333333332,0.0416666666666667,999,"THST","Seed_Dens_ASITRI"
"c1_response",0.131944444444444,0.0104166666666667,0.296961805555556,999,"THST","Seed_Dens_ASITRI"
"c2_response",0.121527777777778,0.0380208333333334,0.246701388888889,999,"THST","Seed_Dens_ASITRI"
"c3_response",0.111111111111111,0.0364583333333334,0.208420138888889,999,"THST","Seed_Dens_ASITRI"
"Intercept",4.08654142559376,1.00013070565459,7.88710503281211,1000,"VAFO","Tree_BA_FRAX"
"Slope",0.0343573125000022,-0.118200256026786,0.142688249999998,1000,"VAFO","Tree_BA_FRAX"
"c1_response",4.12089873809376,1.05687781793138,7.86841972879422,1000,"VAFO","Tree_BA_FRAX"
"c2_response",4.15525605059377,1.10351644650279,7.91223024084722,1000,"VAFO","Tree_BA_FRAX"
"c3_response",4.18961336309377,1.12463579750737,7.92262820342168,1000,"VAFO","Tree_BA_FRAX"
"Intercept",0.567121997023934,0.0241821090029772,1.31719197239605,998,"VAFO","Tree_BA_FAGGRA"
"Slope",0.0649604910714286,0.00968020334821432,0.156003566183038,998,"VAFO","Tree_BA_FAGGRA"
"c1_response",0.632082488095362,0.0344960416666677,1.49883354594517,998,"VAFO","Tree_BA_FAGGRA"
"c2_response",0.697042979166791,0.0510195595238106,1.65641085163675,998,"VAFO","Tree_BA_FAGGRA"
"c3_response",0.76200347023822,0.0634419419642838,1.81022599404759,998,"VAFO","Tree_BA_FAGGRA"
"Intercept",NA,NA,NA,NA,"VAFO","Tree_BA_TSUCAN"
"Slope",NA,NA,NA,NA,"VAFO","Tree_BA_TSUCAN"
"c3_response",NA,NA,NA,NA,"VAFO","Tree_BA_TSUCAN"
"c2_response",NA,NA,NA,NA,"VAFO","Tree_BA_TSUCAN"
"c1_response",NA,NA,NA,NA,"VAFO","Tree_BA_TSUCAN"
"Intercept",NA,NA,NA,NA,"VAFO","Tree_BA_ASITRI"
"Slope",NA,NA,NA,NA,"VAFO","Tree_BA_ASITRI"
"c3_response",NA,NA,NA,NA,"VAFO","Tree_BA_ASITRI"
"c2_response",NA,NA,NA,NA,"VAFO","Tree_BA_ASITRI"
"c1_response",NA,NA,NA,NA,"VAFO","Tree_BA_ASITRI"
"Intercept",47.6190476190457,16.2499999999994,91.3095238095472,985,"VAFO","Tree_Dens_FRAX"
"Slope",-2.67857142857143,-5.53571428571419,-0.446428571428571,985,"VAFO","Tree_Dens_FRAX"
"c1_response",44.9404761904742,15.0297619047619,85.9821428571477,985,"VAFO","Tree_Dens_FRAX"
"c2_response",42.2619047619028,14.1666666666682,80.6547619047606,985,"VAFO","Tree_Dens_FRAX"
"c3_response",39.5833333333314,13.1845238095243,75.6250000000192,985,"VAFO","Tree_Dens_FRAX"
"Intercept",10.4166666666684,1.48809523809524,22.9166666666753,664,"VAFO","Tree_Dens_FAGGRA"
"Slope",0.446428571428571,0.446428571428563,1.78571428571429,664,"VAFO","Tree_Dens_FAGGRA"
"c1_response",10.8630952380969,2.08333333333334,23.3630952381064,664,"VAFO","Tree_Dens_FAGGRA"
"c2_response",11.3095238095255,2.97619047619048,24.0455357142851,664,"VAFO","Tree_Dens_FAGGRA"
"c3_response",11.7559523809541,3.72023809523809,24.8065476190436,664,"VAFO","Tree_Dens_FAGGRA"
"Intercept",2.08333333333334,NA,NA,NA,"VAFO","Tree_Dens_TSUCAN"
"Slope",-0.446428571428571,NA,NA,NA,"VAFO","Tree_Dens_TSUCAN"
"c1_response",1.63690476190477,NA,NA,NA,"VAFO","Tree_Dens_TSUCAN"
"c2_response",1.19047619047619,NA,NA,NA,"VAFO","Tree_Dens_TSUCAN"
"c3_response",0.744047619047623,NA,NA,NA,"VAFO","Tree_Dens_TSUCAN"
"Intercept",NA,NA,NA,NA,"VAFO","Tree_Dens_ASITRI"
"Slope",NA,NA,NA,NA,"VAFO","Tree_Dens_ASITRI"
"c3_response",NA,NA,NA,NA,"VAFO","Tree_Dens_ASITRI"
"c2_response",NA,NA,NA,NA,"VAFO","Tree_Dens_ASITRI"
"c1_response",NA,NA,NA,NA,"VAFO","Tree_Dens_ASITRI"
"Intercept",0.176853681338117,0.0187330082368992,0.408695417207092,995,"VAFO","Sap_BA_FRAX"
"Slope",-0.0313788384119125,-0.10271833678643,0.0133585819984166,995,"VAFO","Sap_BA_FRAX"
"c1_response",0.145474842926205,0.0270493655987325,0.313681834324346,995,"VAFO","Sap_BA_FRAX"
"c2_response",0.114096004514292,0.0233722017282332,0.227128302901164,995,"VAFO","Sap_BA_FRAX"
"c3_response",0.0827171661023797,0.0109783212896058,0.178930283589087,995,"VAFO","Sap_BA_FRAX"
"Intercept",0.00557624606262716,NA,NA,NA,"VAFO","Sap_BA_FAGGRA"
"Slope",0.00076896676604848,NA,NA,NA,"VAFO","Sap_BA_FAGGRA"
"c1_response",0.00634521282867564,NA,NA,NA,"VAFO","Sap_BA_FAGGRA"
"c2_response",0.00711417959472412,NA,NA,NA,"VAFO","Sap_BA_FAGGRA"
"c3_response",0.0078831463607726,NA,NA,NA,"VAFO","Sap_BA_FAGGRA"
"Intercept",NA,NA,NA,NA,"VAFO","Sap_BA_TSUCAN"
"Slope",NA,NA,NA,NA,"VAFO","Sap_BA_TSUCAN"
"c3_response",NA,NA,NA,NA,"VAFO","Sap_BA_TSUCAN"
"c2_response",NA,NA,NA,NA,"VAFO","Sap_BA_TSUCAN"
"c1_response",NA,NA,NA,NA,"VAFO","Sap_BA_TSUCAN"
"Intercept",NA,NA,NA,NA,"VAFO","Sap_BA_ASITRI"
"Slope",NA,NA,NA,NA,"VAFO","Sap_BA_ASITRI"
"c3_response",NA,NA,NA,NA,"VAFO","Sap_BA_ASITRI"
"c2_response",NA,NA,NA,NA,"VAFO","Sap_BA_ASITRI"
"c1_response",NA,NA,NA,NA,"VAFO","Sap_BA_ASITRI"
"Intercept",0.00589553118735999,0.00154406769192762,0.0126332811157714,962,"VAFO","Sap_Dens_FRAX"
"Slope",-0.00105277342631428,-0.00273194704128555,-0.000210554685262855,962,"VAFO","Sap_Dens_FRAX"
"c1_response",0.00484275776104571,0.00133351300666476,0.0101066248926171,962,"VAFO","Sap_Dens_FRAX"
"c2_response",0.00378998433473143,0.000982588531226666,0.00800107803998857,962,"VAFO","Sap_Dens_FRAX"
"c3_response",0.00273721090841716,0.000491294265613335,0.00617276152295607,962,"VAFO","Sap_Dens_FRAX"
"Intercept",NA,NA,NA,NA,"VAFO","Sap_Dens_FAGGRA"
"Slope",NA,NA,NA,NA,"VAFO","Sap_Dens_FAGGRA"
"c3_response",NA,NA,NA,NA,"VAFO","Sap_Dens_FAGGRA"
"c2_response",NA,NA,NA,NA,"VAFO","Sap_Dens_FAGGRA"
"c1_response",NA,NA,NA,NA,"VAFO","Sap_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"VAFO","Sap_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"VAFO","Sap_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"VAFO","Sap_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"VAFO","Sap_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"VAFO","Sap_Dens_TSUCAN"
"Intercept",NA,NA,NA,NA,"VAFO","Sap_Dens_ASITRI"
"Slope",NA,NA,NA,NA,"VAFO","Sap_Dens_ASITRI"
"c3_response",NA,NA,NA,NA,"VAFO","Sap_Dens_ASITRI"
"c2_response",NA,NA,NA,NA,"VAFO","Sap_Dens_ASITRI"
"c1_response",NA,NA,NA,NA,"VAFO","Sap_Dens_ASITRI"
"Intercept",0.0337301587301588,-0.0724454365079365,0.200396825396825,1000,"VAFO","Seed_Dens_FRAX"
"Slope",0.00446428571428569,-0.0625372023809524,0.0565848214285714,1000,"VAFO","Seed_Dens_FRAX"
"c1_response",0.0381944444444445,-0.0163690476190476,0.13640873015873,1000,"VAFO","Seed_Dens_FRAX"
"c2_response",0.0426587301587302,0.0108878968253968,0.0853422619047619,1000,"VAFO","Seed_Dens_FRAX"
"c3_response",0.0471230158730159,-0.00248015873015875,0.101698908730159,1000,"VAFO","Seed_Dens_FRAX"
"Intercept",-0.00297619047619049,NA,NA,NA,"VAFO","Seed_Dens_FAGGRA"
"Slope",0.00297619047619048,NA,NA,NA,"VAFO","Seed_Dens_FAGGRA"
"c1_response",-0.00000000000000000433680868994202,NA,NA,NA,"VAFO","Seed_Dens_FAGGRA"
"c2_response",0.00297619047619048,NA,NA,NA,"VAFO","Seed_Dens_FAGGRA"
"c3_response",0.00595238095238096,NA,NA,NA,"VAFO","Seed_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"VAFO","Seed_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"VAFO","Seed_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"VAFO","Seed_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"VAFO","Seed_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"VAFO","Seed_Dens_TSUCAN"
"Intercept",NA,NA,NA,NA,"VAFO","Seed_Dens_ASITRI"
"Slope",NA,NA,NA,NA,"VAFO","Seed_Dens_ASITRI"
"c3_response",NA,NA,NA,NA,"VAFO","Seed_Dens_ASITRI"
"c2_response",NA,NA,NA,NA,"VAFO","Seed_Dens_ASITRI"
"c1_response",NA,NA,NA,NA,"VAFO","Seed_Dens_ASITRI"
"Intercept",2.90460426611182,0.656769750090789,5.61244245816924,1000,"ANTI","Tree_BA_FRAX"
"Slope",-0.624340515151373,-1.48347918913276,0.00129099293829756,1000,"ANTI","Tree_BA_FRAX"
"c1_response",2.28026375096045,0.630351342519501,4.17156370408083,1000,"ANTI","Tree_BA_FRAX"
"c2_response",1.65592323580907,0.52914376519215,2.82167996513525,1000,"ANTI","Tree_BA_FRAX"
"c3_response",1.0315827206577,0.304908305220753,1.82620024338424,1000,"ANTI","Tree_BA_FRAX"
"Intercept",1.52779064923528,0.0022484782836873,4.41554585455413,988,"ANTI","Tree_BA_FAGGRA"
"Slope",0.0563627889721398,0.0101779224278204,0.137746224425995,988,"ANTI","Tree_BA_FAGGRA"
"c1_response",1.58415343820741,0.0235938965477075,4.54487243782507,988,"ANTI","Tree_BA_FAGGRA"
"c2_response",1.64051622717955,0.0432872471088693,4.66833517333425,988,"ANTI","Tree_BA_FAGGRA"
"c3_response",1.69687901615169,0.0528185692849016,4.79613965253463,988,"ANTI","Tree_BA_FAGGRA"
"Intercept",NA,NA,NA,NA,"ANTI","Tree_BA_TSUCAN"
"Slope",NA,NA,NA,NA,"ANTI","Tree_BA_TSUCAN"
"c1_response",NA,NA,NA,NA,"ANTI","Tree_BA_TSUCAN"
"c2_response",NA,NA,NA,NA,"ANTI","Tree_BA_TSUCAN"
"c3_response",NA,NA,NA,NA,"ANTI","Tree_BA_TSUCAN"
"Intercept",0.0281580350452122,NA,NA,NA,"ANTI","Tree_BA_ASITRI"
"Slope",-0.00421462399862828,NA,NA,NA,"ANTI","Tree_BA_ASITRI"
"c1_response",0.0239434110465839,NA,NA,NA,"ANTI","Tree_BA_ASITRI"
"c2_response",0.0197287870479557,NA,NA,NA,"ANTI","Tree_BA_ASITRI"
"c3_response",0.0155141630493274,NA,NA,NA,"ANTI","Tree_BA_ASITRI"
"Intercept",43.5386428260219,15.5106354304486,75.1649804723681,985,"ANTI","Tree_Dens_FRAX"
"Slope",-11.560169424602,-21.3583709201645,-2.94136403612258,985,"ANTI","Tree_Dens_FRAX"
"c1_response",31.9784734014199,11.7958034381908,54.3426456767972,985,"ANTI","Tree_Dens_FRAX"
"c2_response",20.4183039768178,7.97452234539329,34.1200120883113,985,"ANTI","Tree_Dens_FRAX"
"c3_response",8.85813455221577,3.11834951257485,16.0292051910689,985,"ANTI","Tree_Dens_FRAX"
"Intercept",9.28318178305829,-2.28056664099176,25.6829927206124,655,"ANTI","Tree_Dens_FAGGRA"
"Slope",0.864248941732992,0.619126696342334,2.73950863673637,655,"ANTI","Tree_Dens_FAGGRA"
"c1_response",10.1474307247913,-0.506133303563471,26.8270740877991,655,"ANTI","Tree_Dens_FAGGRA"
"c2_response",11.0116796665243,0.661183140348061,28.3883177401369,655,"ANTI","Tree_Dens_FAGGRA"
"c3_response",11.8759286082573,1.91094509716175,29.3406621896956,655,"ANTI","Tree_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"ANTI","Tree_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"ANTI","Tree_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"ANTI","Tree_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"ANTI","Tree_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"ANTI","Tree_Dens_TSUCAN"
"Intercept",1.98808884572174,NA,NA,NA,"ANTI","Tree_Dens_ASITRI"
"Slope",-0.0621578886022109,NA,NA,NA,"ANTI","Tree_Dens_ASITRI"
"c1_response",1.92593095711953,NA,NA,NA,"ANTI","Tree_Dens_ASITRI"
"c2_response",1.86377306851732,NA,NA,NA,"ANTI","Tree_Dens_ASITRI"
"c3_response",1.80161517991511,NA,NA,NA,"ANTI","Tree_Dens_ASITRI"
"Intercept",0.00177466265755969,NA,NA,NA,"ANTI","Sap_BA_FRAX"
"Slope",-0.000372582686874268,NA,NA,NA,"ANTI","Sap_BA_FRAX"
"c1_response",0.00140207997068542,NA,NA,NA,"ANTI","Sap_BA_FRAX"
"c2_response",0.00102949728381115,NA,NA,NA,"ANTI","Sap_BA_FRAX"
"c3_response",0.000656914596936882,NA,NA,NA,"ANTI","Sap_BA_FRAX"
"Intercept",0.0894538464059053,NA,NA,NA,"ANTI","Sap_BA_FAGGRA"
"Slope",0.000788839659207134,NA,NA,NA,"ANTI","Sap_BA_FAGGRA"
"c1_response",0.0902426860651124,NA,NA,NA,"ANTI","Sap_BA_FAGGRA"
"c2_response",0.0910315257243196,NA,NA,NA,"ANTI","Sap_BA_FAGGRA"
"c3_response",0.0918203653835267,NA,NA,NA,"ANTI","Sap_BA_FAGGRA"
"Intercept",NA,NA,NA,NA,"ANTI","Sap_BA_TSUCAN"
"Slope",NA,NA,NA,NA,"ANTI","Sap_BA_TSUCAN"
"c1_response",NA,NA,NA,NA,"ANTI","Sap_BA_TSUCAN"
"c2_response",NA,NA,NA,NA,"ANTI","Sap_BA_TSUCAN"
"c3_response",NA,NA,NA,NA,"ANTI","Sap_BA_TSUCAN"
"Intercept",-0.126431184119762,-0.42252918883337,0.0322852849256983,1000,"ANTI","Sap_BA_ASITRI"
"Slope",0.110911148314103,-0.00338535566287315,0.344469340298736,1000,"ANTI","Sap_BA_ASITRI"
"c1_response",-0.015520035805659,-0.116367412625017,0.0329271662060235,1000,"ANTI","Sap_BA_ASITRI"
"c2_response",0.0953911125084438,0.00932300458682957,0.27495018914725,1000,"ANTI","Sap_BA_ASITRI"
"c3_response",0.206302260822547,0.0151537719115262,0.564549528142947,1000,"ANTI","Sap_BA_ASITRI"
"Intercept",0.000709865063017991,NA,NA,NA,"ANTI","Sap_Dens_FRAX"
"Slope",-0.000149033074747503,NA,NA,NA,"ANTI","Sap_Dens_FRAX"
"c1_response",0.000560831988270488,NA,NA,NA,"ANTI","Sap_Dens_FRAX"
"c2_response",0.000411798913522986,NA,NA,NA,"ANTI","Sap_Dens_FRAX"
"c3_response",0.000262765838775483,NA,NA,NA,"ANTI","Sap_Dens_FRAX"
"Intercept",0.00695860990868746,NA,NA,NA,"ANTI","Sap_Dens_FAGGRA"
"Slope",-0.000673806997574757,NA,NA,NA,"ANTI","Sap_Dens_FAGGRA"
"c1_response",0.0062848029111127,NA,NA,NA,"ANTI","Sap_Dens_FAGGRA"
"c2_response",0.00561099591353794,NA,NA,NA,"ANTI","Sap_Dens_FAGGRA"
"c3_response",0.00493718891596318,NA,NA,NA,"ANTI","Sap_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"ANTI","Sap_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"ANTI","Sap_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"ANTI","Sap_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"ANTI","Sap_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"ANTI","Sap_Dens_TSUCAN"
"Intercept",-0.0250423588496164,-0.0765711711359815,0.00994077325436394,999,"ANTI","Sap_Dens_ASITRI"
"Slope",0.0226826706822696,-0.000733688826291558,0.0592329259393988,999,"ANTI","Sap_Dens_ASITRI"
"c1_response",-0.00235968816734687,-0.0219758148411376,0.010411097014103,999,"ANTI","Sap_Dens_ASITRI"
"c2_response",0.0203229825149227,0.00392686652123977,0.0482338199768414,999,"ANTI","Sap_Dens_ASITRI"
"c3_response",0.0430056531971923,0.00526299897395306,0.105440491749883,999,"ANTI","Sap_Dens_ASITRI"
"Intercept",0.0799113910687306,0.00889762787841353,0.16950482078276,1000,"ANTI","Seed_Dens_FRAX"
"Slope",-0.00800615597257853,-0.0370042053328564,0.0224596215870287,1000,"ANTI","Seed_Dens_FRAX"
"c1_response",0.0719052350961521,0.0186809146447869,0.142838900461812,1000,"ANTI","Seed_Dens_FRAX"
"c2_response",0.0638990791235736,0.0179842829536637,0.122920611882745,1000,"ANTI","Seed_Dens_FRAX"
"c3_response",0.0558929231509951,0.00352443680382465,0.117911893079624,1000,"ANTI","Seed_Dens_FRAX"
"Intercept",-0.010485651214128,NA,NA,NA,"ANTI","Seed_Dens_FAGGRA"
"Slope",0.00717439293598233,NA,NA,NA,"ANTI","Seed_Dens_FAGGRA"
"c1_response",-0.00331125827814567,NA,NA,NA,"ANTI","Seed_Dens_FAGGRA"
"c2_response",0.00386313465783666,NA,NA,NA,"ANTI","Seed_Dens_FAGGRA"
"c3_response",0.011037527593819,NA,NA,NA,"ANTI","Seed_Dens_FAGGRA"
"Intercept",NA,NA,NA,NA,"ANTI","Seed_Dens_TSUCAN"
"Slope",NA,NA,NA,NA,"ANTI","Seed_Dens_TSUCAN"
"c1_response",NA,NA,NA,NA,"ANTI","Seed_Dens_TSUCAN"
"c2_response",NA,NA,NA,NA,"ANTI","Seed_Dens_TSUCAN"
"c3_response",NA,NA,NA,NA,"ANTI","Seed_Dens_TSUCAN"
"Intercept",-0.118846422120031,-0.248003606264652,-0.011633956162323,1000,"ANTI","Seed_Dens_ASITRI"
"Slope",0.154938199505294,0.0568527707320571,0.256101594703121,1000,"ANTI","Seed_Dens_ASITRI"
"c1_response",0.0360917773852636,-0.0580078859926393,0.189388258946197,1000,"ANTI","Seed_Dens_ASITRI"
"c2_response",0.191029976890558,0.032375728854064,0.426297086645605,1000,"ANTI","Seed_Dens_ASITRI"
"c3_response",0.345968176395852,0.0938867712145162,0.666507177810634,1000,"ANTI","Seed_Dens_ASITRI"
"Intercept",3.67513136079508,2.30325525737725,5.23587007891075,1000,"CATO","Tree_BA_FRAX"
"Slope",-0.582149083318264,-0.903883110510137,-0.28862792237183,1000,"CATO","Tree_BA_FRAX"
"c1_response",3.09298227747681,1.95633962200872,4.46656012377075,1000,"CATO","Tree_BA_FRAX"
"c2_response",2.51083319415855,1.5454059257818,3.7463970225798,1000,"CATO","Tree_BA_FRAX"
"c3_response",1.92868411084029,1.05980611354071,3.06355899157422,1000,"CATO","Tree_BA_FRAX"
"Intercept",0.657035874939416,0.273517574032709,1.14087031841577,1000,"CATO","Tree_BA_FAGGRA"
"Slope",0.0459838689999935,0.0224448529167019,0.076376003099976,1000,"CATO","Tree_BA_FAGGRA"
"c1_response",0.703019743939409,0.298313072076892,1.21306308481122,1000,"CATO","Tree_BA_FAGGRA"
"c2_response",0.749003612939403,0.320379598175355,1.2835058205056,1000,"CATO","Tree_BA_FAGGRA"
"c3_response",0.794987481939396,0.342922458296886,1.35744453948224,1000,"CATO","Tree_BA_FAGGRA"
"Intercept",NA,NA,NA,NA,"CATO","Tree_BA_TSUCAN"
"Slope",NA,NA,NA,NA,"CATO","Tree_BA_TSUCAN"
"c2_response",NA,NA,NA,NA,"CATO","Tree_BA_TSUCAN"
"c3_response",NA,NA,NA,NA,"CATO","Tree_BA_TSUCAN"
"c1_response",NA,NA,NA,NA,"CATO","Tree_BA_TSUCAN"
"Intercept",NA,NA,NA,NA,"CATO","Tree_BA_ASITRI"
"Slope",NA,NA,NA,NA,"CATO","Tree_BA_ASITRI"
"c2_response",NA,NA,NA,NA,"CATO","Tree_BA_ASITRI"
"c3_response",NA,NA,NA,NA,"CATO","Tree_BA_ASITRI"
"c1_response",NA,NA,NA,NA,"CATO","Tree_BA_ASITRI"
"Intercept",32.2400035892873,21.0690829426415,47.1570201753759,1000,"CATO","Tree_Dens_FRAX"
"Slope",-6.20740367614644,-9.81635930181298,-3.17588095058657,1000,"CATO","Tree_Dens_FRAX"
"c1_response",26.0325999131409,17.0342705531463,37.3454728143974,1000,"CATO","Tree_Dens_FRAX"
"c2_response",19.8251962369944,12.7973566486136,28.4890957090117,1000,"CATO","Tree_Dens_FRAX"
"c3_response",13.617792560848,7.84346355978207,21.0763008538924,1000,"CATO","Tree_Dens_FRAX"
"Intercept",12.1260909022341,5.54816778185792,19.0889692893542,987,"CATO","Tree_Dens_FAGGRA"
"Slope",0.577432900106663,0.144358225026661,1.15486580021331,987,"CATO","Tree_Dens_FAGGRA"
"c1_response",12.7035238023408,5.99808424985727,19.9382768465965,987,"CATO","Tree_Dens_FAGGRA"
"c2_response",13.2809567024474,6.60679476538748,20.821267989676,987,"CATO","Tree_Dens_FAGGRA"
"c3_response",13.8583896025541,7.1216724346487,21.6561397244071,987,"CATO","Tree_Dens_FAGGRA"
"Intercept",3.07964213390213,NA,NA,NA,"CATO","Tree_Dens_TSUCAN"
"Slope",-1.1548658002133,NA,NA,NA,"CATO","Tree_Dens_TSUCAN"
"c1_response",1.92477633368883,NA,NA,NA,"CATO","Tree_Dens_TSUCAN"
"c2_response",0.769910533475534,NA,NA,NA,"CATO","Tree_Dens_TSUCAN"
"c3_response",-0.384955266737766,NA,NA,NA,"CATO","Tree_Dens_TSUCAN"
"Intercept",NA,NA,NA,NA,"CATO","Tree_Dens_ASITRI"
"Slope",NA,NA,NA,NA,"CATO","Tree_Dens_ASITRI"
"c2_response",NA,NA,NA,NA,"CATO","Tree_Dens_ASITRI"
"c3_response",NA,NA,NA,NA,"CATO","Tree_Dens_ASITRI"
"c1_response",NA,NA,NA,NA,"CATO","Tree_Dens_ASITRI"
