"Plot_Name","Network","Unit_Code","Year","cycle","lat_rank","excludeEvent","Tree_BA_FRAX","Tree_BA_FAGGRA","Tree_BA_TSUCAN","Tree_BA_ASITRI","Tree_Dens_FRAX","Tree_Dens_FAGGRA","Tree_Dens_TSUCAN","Tree_Dens_ASITRI","Sap_BA_FRAX","Sap_BA_FAGGRA","Sap_BA_TSUCAN","Sap_BA_ASITRI","Sap_Dens_FRAX","Sap_Dens_FAGGRA","Sap_Dens_TSUCAN","Sap_Dens_ASITRI","Seed_Dens_FRAX","Seed_Dens_FAGGRA","Seed_Dens_TSUCAN","Seed_Dens_ASITRI"
"CATO-0311","NCRN","CATO",2011,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0313","NCRN","CATO",2019,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0313","NCRN","CATO",2015,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0313","NCRN","CATO",2011,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0316","NCRN","CATO",2011,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0316","NCRN","CATO",2019,3,22,0,0,0.190702989589222,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0316","NCRN","CATO",2015,2,22,0,0,0.12718248341299,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0330","NCRN","CATO",2018,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0330","NCRN","CATO",2010,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0330","NCRN","CATO",2014,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0331","NCRN","CATO",2010,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0331","NCRN","CATO",2018,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"CATO-0331","NCRN","CATO",2014,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0333","NCRN","CATO",2016,3,22,0,0,8.16457784508397,0,0,0,99.0297423682904,0,0,0,0.107298667609952,0,0,0,0.01179106237472,0,0,0,0,0,0
"CATO-0333","NCRN","CATO",2012,2,22,0,0,7.73040316032928,0,0,0,84.8826363156775,0,0,0,0.101403136422592,0,0,0,0.01179106237472,0,0,0,0,0,0
"CATO-0333","NCRN","CATO",2008,1,22,0,0,7.49117559697959,0,0,0,84.8826363156775,0,0,0,0.107298667609952,0,0,0,0.01179106237472,0,0,0,0,0,0
"CATO-0346","NCRN","CATO",2018,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0346","NCRN","CATO",2014,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0346","NCRN","CATO",2010,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0347","NCRN","CATO",2019,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0347","NCRN","CATO",2015,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0347","NCRN","CATO",2011,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0359","NCRN","CATO",2010,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0359","NCRN","CATO",2014,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0359","NCRN","CATO",2018,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CATO-0365","NCRN","CATO",2010,1,22,0,0,0.23682255532074,0,0,0,14.1471060526129,56.5884242104517,0,0,0,0,0,0,0,0.0943284989977597,0,0,0,0,0
"CATO-0365","NCRN","CATO",2018,3,22,0,0,0.306143374978544,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0.01179106237472,0,0,0,0,0
"CATO-0365","NCRN","CATO",2014,2,22,0,0,0.266955891212806,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0.01179106237472,0,0,0,0,0
"CHOH-0006","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0006","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0006","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0015","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"CHOH-0015","NCRN","CHOH",2009,1,19,0,1.08451714999331,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
"CHOH-0015","NCRN","CHOH",2013,2,19,0,0.675807256133319,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,1.58333333333333,0,0,0
"CHOH-0026","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
"CHOH-0026","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
"CHOH-0026","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0069","NCRN","CHOH",2017,3,19,0,0,0,0,0.214611598818138,0,0,0,14.1471060526129,0,0,0,1.67315175097276,0,0,0,0.14149274849664,0,0,0,0
"CHOH-0069","NCRN","CHOH",2013,2,19,0,0.295250103318032,0,0,0.205557450944466,14.1471060526129,0,0,14.1471060526129,0,0,0,1.34536021695555,0,0,0,0.14149274849664,0,0,0,0.0833333333333333
"CHOH-0069","NCRN","CHOH",2009,1,19,0,0.273887973178586,0,0,0.190702989589222,14.1471060526129,0,0,14.1471060526129,0,0,0,1.00695672680108,0,0,0,0.10611956137248,0,0,0,0
"CHOH-0075","NCRN","CHOH",2013,2,19,0,0.468976565644118,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0075","NCRN","CHOH",2009,1,19,0,0.473079226399376,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0075","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0102","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0102","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0102","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0239","NCRN","CHOH",2018,3,19,0,5.32086805744825,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333
"CHOH-0239","NCRN","CHOH",2014,2,19,0,6.02327187296048,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.0833333333333333
"CHOH-0239","NCRN","CHOH",2010,1,19,0,5.29243237428249,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333
"CHOH-0247","NCRN","CHOH",2008,1,19,0,0.266955891212806,0,0,0,14.1471060526129,0,0,0,0.280627284518335,0,0,0,0.0353731871241599,0,0,0,0.0833333333333333,0,0,0
"CHOH-0247","NCRN","CHOH",2016,3,19,0,0.592905214665007,0,0,0,28.2942121052258,0,0,0,0.497582832213182,0,0,0,0.0353731871241599,0,0,0,0.583333333333333,0,0,0
"CHOH-0247","NCRN","CHOH",2012,2,19,0,0.460488302012551,0,0,0,28.2942121052258,0,0,0,0.413866289352671,0,0,0,0.0471642494988798,0,0,0,0.416666666666667,0,0,0
"CHOH-0256","NCRN","CHOH",2012,2,19,0,0.664489571291229,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0256","NCRN","CHOH",2008,1,19,0,0.652888944328086,0,0,0,42.4413181578388,0,0,0,0.101403136422592,0,0,0,0.01179106237472,0,0,0,0.166666666666667,0,0,0
"CHOH-0256","NCRN","CHOH",2016,3,19,0,0.246725529557569,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0
"CHOH-0262","NCRN","CHOH",2010,1,19,0,2.35280520761005,0,0,0,28.2942121052258,0,0,0,0,0,0,0.885508784341469,0,0,0,0.15328381087136,0,0,0,0.5
"CHOH-0262","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3.47128876311756,0,0,0,0.424478245489919,0,0,0,2.41666666666667
"CHOH-0262","NCRN","CHOH",2014,2,19,0,2.47786562511515,0,0,0,28.2942121052258,0,0,0,0,0,0,2.05518217191369,0,0,0,0.306567621742719,0,0,0,0.916666666666667
"CHOH-0265","NCRN","CHOH",2009,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0265","NCRN","CHOH",2013,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.5
"CHOH-0265","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHOH-0269","NCRN","CHOH",2009,1,19,0,9.11186806636693,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0269","NCRN","CHOH",2013,2,19,0,10.0327031993315,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.25
"CHOH-0269","NCRN","CHOH",2017,3,19,0,10.9074187665646,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.25
"CHOH-0271","NCRN","CHOH",2013,2,19,0,0.295250103318032,0,0,0,14.1471060526129,0,0,0,0.367881146091263,0,0,0.0990449239476477,0.0235821247494399,0,0,0.0235821247494399,0.416666666666667,0,0,0
"CHOH-0271","NCRN","CHOH",2017,3,19,0,0.355941188283741,0,0,0,14.1471060526129,0,0,0,0.674448767833982,0,0,0.419761820540031,0.0353731871241599,0,0,0.0471642494988798,0.0833333333333333,0,0,0
"CHOH-0271","NCRN","CHOH",2009,1,19,0,0.240076389712841,0,0,0,14.1471060526129,0,0,0,0.198089847895295,0,0,0,0.0235821247494399,0,0,0,0.666666666666667,0,0,0
"CHOH-0281","NCRN","CHOH",2011,1,19,0,5.0206664670118,0,0,0,70.7355302630646,0,0,0,0.440985732814527,0,0,0.70864284872067,0.01179106237472,0,0,0.188656997995519,0.666666666666667,0,0,0
"CHOH-0281","NCRN","CHOH",2015,2,19,0,3.63453301597679,0,0,0,42.4413181578388,0,0,0,0,0,0,1.28050937389459,0,0,0,0.224030185119679,1.08333333333333,0,0,0
"CHOH-0281","NCRN","CHOH",2019,3,19,0,1.52109684277694,0,0,0,14.1471060526129,0,0,0,0.01179106237472,0,0,1.85237589906851,0.01179106237472,0,0,0.259403372243839,1.16666666666667,0,0,0
"CHOH-0380","NCRN","CHOH",2008,1,19,0,0,0,0,0,0,0,0,0,0.716896592382974,0,0,0.0790001179106238,0.01179106237472,0,0,0.0589553118735998,0,0,0,0
"CHOH-0380","NCRN","CHOH",2016,3,19,0,0,0,0,0,0,0,0,0,0.766419054356798,0,0,0.257045159768895,0.01179106237472,0,0,0.0707463742483198,0,0,0,0.666666666666667
"CHOH-0380","NCRN","CHOH",2012,2,19,0,0,0,0,0,0,0,0,0,0.733404079707582,0,0,0.134418111071808,0.01179106237472,0,0,0.0825374366230397,0,0,0,0.166666666666667
"CHOH-0403","NCRN","CHOH",2012,2,19,0,1.75664615855295,0,0,0,42.4413181578388,0,0,0,0.700389105058366,0,0,0,0.01179106237472,0,0,0,0.333333333333333,0,0,0.333333333333333
"CHOH-0403","NCRN","CHOH",2008,1,19,0,1.69043770222672,0,0,0,42.4413181578388,0,0,0,0.668553236646622,0,0,0,0.01179106237472,0,0,0,0,0,0,0.166666666666667
"CHOH-0403","NCRN","CHOH",2016,3,19,0,0.422432586731022,0,0,0,14.1471060526129,0,0,0,0,0,0,0.0212239122744959,0,0,0,0.01179106237472,0,0,0,0.333333333333333
"CHOH-0440","NCRN","CHOH",2018,3,19,0,1.83318200229758,0,0,0,28.2942121052258,0,0,0,0,0,0,0.268836222143615,0,0,0,0.0589553118735998,0,0,0,0.0833333333333333
"CHOH-0440","NCRN","CHOH",2010,1,19,0,2.48663683086777,0,0,0,84.8826363156775,0,0,0,0.321896002829855,0,0,0.0271194434618559,0.01179106237472,0,0,0.01179106237472,0,0,0,0.166666666666667
"CHOH-0440","NCRN","CHOH",2014,2,19,0,2.45225936315992,0,0,0,70.7355302630646,0,0,0,0.344299021341823,0,0,0.107298667609952,0.01179106237472,0,0,0.0353731871241599,0,0,0,0.0833333333333333
"CHOH-0443","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0.278269072043391,0,0,0,0.0589553118735998,0.166666666666667,0,0,0.166666666666667
"CHOH-0443","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.166253979483551,0,0,0,0.0235821247494399,0,0,0,0.25
"CHOH-0443","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0.63200094328499,0,0,0,0.165074873246079,0.25,0,0,0
"CHOH-0488","NCRN","CHOH",2013,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0488","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0488","NCRN","CHOH",2009,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0489","NCRN","CHOH",2011,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0489","NCRN","CHOH",2019,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0489","NCRN","CHOH",2015,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0539","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0539","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0539","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0577","NCRN","CHOH",2010,1,19,0,0.350565287983748,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0577","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0577","NCRN","CHOH",2014,2,19,0,0.406304885831043,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0586","NCRN","CHOH",2016,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0586","NCRN","CHOH",2008,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0586","NCRN","CHOH",2012,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0679","NCRN","CHOH",2019,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0679","NCRN","CHOH",2011,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0679","NCRN","CHOH",2015,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0684","NCRN","CHOH",2013,2,19,0,1.45602015493492,0,0,0,14.1471060526129,0,0,0,0,0,0,5.96745666784577,0,0,0,0.224030185119679,0,0,0,0.166666666666667
"CHOH-0684","NCRN","CHOH",2017,3,19,0,1.55420107094006,0,0,0.729566259133248,14.1471060526129,0,0,84.8826363156775,0,0,0,5.13618677042802,0,0,0,0.165074873246079,0,0,0,0.166666666666667
"CHOH-0684","NCRN","CHOH",2009,1,19,0,1.2247149709747,0,0,0,14.1471060526129,0,0,0,0,0,0,4.16106591203867,0,0,0,0.306567621742719,0,0,0,0.166666666666667
"CHOH-0741","NCRN","CHOH",2009,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0741","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0741","NCRN","CHOH",2013,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0775","NCRN","CHOH",2011,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.446881264001887,0,0,0,0.0353731871241599,0,0,0,1.58333333333333
"CHOH-0775","NCRN","CHOH",2019,3,19,0,0,0,0,0.902585366156704,0,0,0,99.0297423682904,0,0,0,0.466926070038911,0,0,0,0.14149274849664,0,0,0,0.5
"CHOH-0775","NCRN","CHOH",2015,2,19,0,0,0,0,0.493309588054612,0,0,0,56.5884242104517,0,0,0,0.154462917108832,0,0,0,0.0825374366230397,0,0,0,1
"CHOH-0776","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
"CHOH-0776","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
"CHOH-0776","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667
"CHOH-0788","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333
"CHOH-0788","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0788","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0847","NCRN","CHOH",2013,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1.5705695083127,0,0,0,0.365522933616319,0.0833333333333333,0,0,1.91666666666667
"CHOH-0847","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,1.82879377431907,0,0,0,0.365522933616319,0,0,0,0.666666666666667
"CHOH-0847","NCRN","CHOH",2009,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1.00577762056361,0,0,0,0.353731871241599,0,0,0,1.16666666666667
"CHOH-0921","NCRN","CHOH",2017,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0.893762528003773,0,0,0,0.0825374366230397,0,0,0,0.25
"CHOH-0921","NCRN","CHOH",2013,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0.156821129583776,0,0,0,0.0589553118735998,0,0,0,0.0833333333333333
"CHOH-0921","NCRN","CHOH",2009,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0932","NCRN","CHOH",2019,3,19,0,0.47364511064148,3.01842654738549,0,0,28.2942121052258,99.0297423682904,0,0,0.860747553354557,0.163895767008607,0,0,0.0235821247494399,0.01179106237472,0,0,0,0,0,1.33333333333333
"CHOH-0932","NCRN","CHOH",2015,2,19,0,0.702545286572758,2.69728723999118,0,0,56.5884242104517,99.0297423682904,0,0,1.00459851432614,0.127343473646976,0,0,0.0353731871241599,0.01179106237472,0,0,0,0,0,1.33333333333333
"CHOH-0932","NCRN","CHOH",2011,1,19,0,0.533911782425612,2.41307187939419,0,0,42.4413181578388,99.0297423682904,0,0,0.984553708289117,0.0943284989977597,0,0,0.0471642494988798,0.01179106237472,0,0,0,0,0,0.916666666666667
"CHOH-0941","NCRN","CHOH",2008,1,19,0,0,0.187732097318173,0,0,0,14.1471060526129,0,0,0,0,0,0.226388397594623,0,0,0,0.0943284989977597,0,0,0,0.833333333333333
"CHOH-0941","NCRN","CHOH",2016,3,19,0,0,0.473362168520428,0,0,0,28.2942121052258,0,0,0,0,0,0.871359509491805,0,0,0,0.259403372243839,0,0,0,1.08333333333333
"CHOH-0941","NCRN","CHOH",2012,2,19,0,0,0.35014087480217,0,0,0,28.2942121052258,0,0,0,0,0,0.529418700624926,0,0,0,0.200448060370239,0,0,0,1.5
"CHOH-0942","NCRN","CHOH",2014,2,19,0,0.847270181490988,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0942","NCRN","CHOH",2018,3,19,0,0.984355639140807,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0942","NCRN","CHOH",2010,1,19,0,0.742157183520074,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0958","NCRN","CHOH",2008,1,19,0,0,0,0,0,0,0,0,0,0.186298785520575,0,0,0,0.0235821247494399,0,0,0,0,0,0,0.166666666666667
"CHOH-0958","NCRN","CHOH",2012,2,19,0,0,0,0,0,0,0,0,0,0.140313642259168,0,0,0,0.01179106237472,0,0,0,0,0,0,0.25
"CHOH-0958","NCRN","CHOH",2016,3,19,0,0,0,0,0,0,0,0,0,0.163895767008607,0,0,0.0507015682112958,0.01179106237472,0,0,0.0353731871241599,0,0,0,0.0833333333333333
"CHOH-0961","NCRN","CHOH",2016,3,19,0,2.0103037700763,0,0,0.111054782513011,42.4413181578388,0,0,14.1471060526129,0,0,0,0.413866289352671,0,0,0,0.1179106237472,0.25,0,0,0.0833333333333333
"CHOH-0961","NCRN","CHOH",2008,1,19,0,1.42291592677181,0,0,0,28.2942121052258,0,0,0,0,0,0,0.119089729984672,0,0,0,0.0471642494988798,0.166666666666667,0,0,0.5
"CHOH-0961","NCRN","CHOH",2012,2,19,0,1.78338418899238,0,0,0,42.4413181578388,0,0,0,0,0,0,0.179224148095743,0,0,0,0.0589553118735998,0.0833333333333333,0,0,0.333333333333333
"CHOH-0964","NCRN","CHOH",2012,2,19,0,0,0,0,0,0,0,0,0,0,0,0,3.97948355146799,0,0,0,0.306567621742719,0,0,0,0
"CHOH-0964","NCRN","CHOH",2016,3,19,0,0,0,0,0.120108930386684,0,0,0,14.1471060526129,0,0,0,4.83551467987266,0,0,0,0.341940808866879,0,0,0,0
"CHOH-0964","NCRN","CHOH",2008,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1.87595802381795,0,0,0,0.200448060370239,0,0,0,0
"CHOH-0983","NCRN","CHOH",2018,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0176865935620799,0,0,0,0.01179106237472,0,0,0,0
"CHOH-0983","NCRN","CHOH",2014,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0259403372243839,0,0,0,0.0235821247494399,0,0,0,0.0833333333333333
"CHOH-0983","NCRN","CHOH",2010,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0224030185119679,0,0,0,0.0235821247494399,0,0,0,0
"CHOH-0986","NCRN","CHOH",2011,1,19,0,6.05170755612623,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0986","NCRN","CHOH",2015,2,19,0,6.18978331119973,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0986","NCRN","CHOH",2019,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHOH-0989","NCRN","CHOH",2019,3,19,0,0.291571855744352,0,0,0,14.1471060526129,0,0,0,0.395000589553119,0,0,0,0.0353731871241599,0,0,0,0,0,0,0
"CHOH-0989","NCRN","CHOH",2015,2,19,0,0.253374669402297,0,0,0,14.1471060526129,0,0,0,0.338403490154463,0,0,0,0.0353731871241599,0,0,0,0,0,0,0.0833333333333333
"CHOH-0989","NCRN","CHOH",2011,1,19,0,0.182073254897128,0,0,0,14.1471060526129,0,0,0,0.299492984317887,0,0,0,0.0471642494988798,0,0,0,0.166666666666667,0,0,0
"CHOH-1009","NCRN","CHOH",2013,2,19,0,0,0,0,0.165379669755045,0,0,0,14.1471060526129,0,0,0,1.54580827732579,0,0,0,0.0825374366230397,0,0,0,0.166666666666667
"CHOH-1009","NCRN","CHOH",2017,3,19,0,0,0,0,0.168067619905041,0,0,0,14.1471060526129,0,0,0,2.08701804032543,0,0,0,0.0825374366230397,0,0,0,0
"CHOH-1009","NCRN","CHOH",2009,1,19,0,0,0,0,0.160003769455052,0,0,0,14.1471060526129,0,0,0,1.20976299964627,0,0,0,0.0707463742483198,0.0833333333333333,0,0,0.25
"CHOH-1018","NCRN","CHOH",2018,3,19,0,7.2822228405825,0,0,0.144441952797178,56.5884242104517,0,0,14.1471060526129,0,0,0,0.903195377903549,0,0,0,0.14149274849664,0,0,0,0.5
"CHOH-1018","NCRN","CHOH",2014,2,19,0,6.93151608153823,0,0,0.12718248341299,56.5884242104517,0,0,14.1471060526129,0,0,0,1.58707699563731,0,0,0,0.1179106237472,0,0,0,0.583333333333333
"CHOH-1018","NCRN","CHOH",2010,1,19,0,6.42943528773099,0,0,0.291996268925931,56.5884242104517,0,0,28.2942121052258,0,0,0,1.52694257752624,0,0,0,0.1179106237472,0,0,0,0.333333333333333
"CHOH-1028","NCRN","CHOH",2008,1,19,0,4.17523540930765,0,0,0,14.1471060526129,0,0,0,0,0,0,0.455135007664191,0,0,0,0.0589553118735998,0,0,0,0.25
"CHOH-1028","NCRN","CHOH",2012,2,19,0,4.38206609979685,0,0,0.124777475384046,14.1471060526129,0,0,14.1471060526129,0,0,0,0.468105176276383,0,0,0,0.0589553118735998,0.0833333333333333,0,0,0.5
"CHOH-1028","NCRN","CHOH",2016,3,19,0,4.68000415326488,0,0,0.157315819305056,14.1471060526129,0,0,14.1471060526129,0,0,0,0.758165310694494,0,0,0,0.0943284989977597,0,0,0,0.5
"CHOH-1036","NCRN","CHOH",2017,3,19,0,0,0,0,4.81411871864365,0,0,0,353.677651315323,0,0,0,1.61065912038675,0,0,0,0.0943284989977597,0,0,0,0.0833333333333333
"CHOH-1036","NCRN","CHOH",2013,2,19,0,0,0,0,3.76751581287135,0,0,0,297.089227104871,0,0,0,3.83445348425893,0,0,0,0.12970168612192,0,0,0,0.166666666666667
"CHOH-1036","NCRN","CHOH",2009,1,19,0,0,0,0,3.92850987975008,0,0,0,282.942121052258,0,0,0,2.757929489447,0,0,0,0.12970168612192,0,0,0,0.25
"CHOH-1044","NCRN","CHOH",2013,2,19,0,0,0,0,0.111054782513011,0,0,0,14.1471060526129,0,0,0,1.0777031010494,0,0,0,0.0825374366230397,0,0,0,0.25
