"Plot_Name","Park","Network","Year","hummod300m","DBI","x","y","PROVINCE","Physiographic_Class","cancov","tmax","precip","stage_fac","QMD","mDBH","Tree_BA_Total","Tree_Dens_Total","Sap_Dens_NatCan","Seed_Dens_NatCan","Sap_Dens_NatOth","Seed_Dens_NatOth","Sap_Dens_Exotic","Seed_Dens_Exotic","stock_final","Sap_Dens_Total","Seed_Dens_Total","Sor_seed","Sor_sap","avg.cover","dm_park"
"ANTI-0025","ANTI","NCRN",2018,0.990000009536743,3,1545848.72745178,1978448.61934144,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",0,-0.0003592245047912,0.0609669722616673,"Mosaic",32.8,32.8,1.19543046144579,14.1471060526129,0,0.25,0.0353731871241599,0.083333333333333,0,0,3.14159265358979,0.0353731871241599,0.333333333333333,0,0,39.6666666666667,1
"ANTI-0036","ANTI","NCRN",2016,0.959999978542328,4,1546387.19923064,1978312.11818616,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",0,-0.0003592245047912,0.0609669722616673,"Pole",19.3743386983917,19.05,3.33659496250876,113.176848420903,0.0471642494988798,2.75,0,0.0833333333333299,0,0,70.2403960586837,0.0471642494988798,2.83333333333333,0.75,0.4,28,1
"ANTI-0045","ANTI","NCRN",2017,0.899999976158142,3,1546442.76221665,1978066.04348556,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",0,-0.00218107434920967,0.0706328153610229,"Pole",15.0831031289984,14.7555555555556,2.27499612432068,127.323954473516,0.0589553118735998,0.25,0.0943284989977602,0.083333333333333,0,0,85.1356421609711,0.15328381087136,0.333333333333333,0.5,0.5,0.0833333333333333,1
"ANTI-0052","ANTI","NCRN",2018,0.630000054836273,3,1545773.90609583,1977655.57281699,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",80,-0.00218107434920967,0.0706328153610229,"Late Succ.",24.5750150282022,21.4409090909091,14.7629295790832,311.236333157484,0.0707463742483198,0.833333333333333,0.400896120740478,1.83333333333334,0,0,21.0221111524436,0.471642494988798,2.66666666666667,0.666666666666667,0.6,21.75,1
"ANTI-0072","ANTI","NCRN",2018,0.620000064373016,5,1546126.45942994,1977218.19218231,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",46,-0.00218107434920967,0.0706328153610229,"Pole",18.2320596751985,17.75,7.38705289643236,282.942121052258,0,1.66666666666667,0,0,0,0,20.943951023932,0,1.66666666666667,0.2,0,88.75,1
"ANTI-0082","ANTI","NCRN",2016,0.400000035762787,4,1549024.04436348,1977875.67801996,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",83,-0.00218107434920967,0.0706328153610229,"Late Succ.",23.4424599513666,20.3535714285714,17.0969191356432,396.118969473162,0.01179106237472,2.16666666666667,0,0,0.176865935620799,2.41666666666667,29.3215314335047,0.188656997995519,4.58333333333333,0.545454545454545,0.444444444444444,17.3333333333333,1
"ANTI-0092","ANTI","NCRN",2019,0.240000054240227,4,1548113.71946835,1977410.43555291,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",92,-0.00218107434920967,0.0706328153610229,"Late Succ.",38.1087502039264,29.4315789473684,30.6591838240411,268.795014999645,0.0471642494988798,0,0,0.666666666666667,0,0,0,0.0471642494988798,0.666666666666667,0,0.4,26.9166666666667,1
"ANTI-0190","ANTI","NCRN",2019,0.949999988079071,4,1547572.92466271,1974183.42078048,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",64,-0.00218107434920967,0.0706328153610229,"Late Succ.",27.9351283395806,22.8674418604651,37.2845565306008,608.325560262356,0.0589553118735998,0.25,0.0353731871241599,0.083333333333333,0,0,10.5501356404776,0.0943284989977597,0.333333333333333,0.307692307692308,0.166666666666667,90.4166666666667,1
"ANTI-0194","ANTI","NCRN",2016,0.220000043511391,5,1548538.77294128,1974402.55413758,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",90,-0.00218107434920967,0.0706328153610229,"Late Succ.",35.5854370962805,28.9222222222222,25.3262907264482,254.647908947033,0.0589553118735998,0.333333333333333,0.01179106237472,0.5,0,0,4.18879020478639,0.0707463742483198,0.833333333333333,0.666666666666667,0.444444444444444,13.8333333333333,1
"ANTI-0200","ANTI","NCRN",2017,0.0300000309944153,4,1548111.38994775,1974046.90235134,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",87,-0.00218107434920967,0.0706328153610229,"Mature",23.206033698157,21.6877192982456,34.1064091558813,806.385044998936,0.0825374366230397,0,0.0235821247494403,0.0833333333333333,0.01179106237472,0.25,0,0.1179106237472,0.333333333333333,0.222222222222222,0.4,59.5833333333333,1
"ANTI-0201","ANTI","NCRN",2018,0.169999986886978,4,1548352.84499511,1974101.68270354,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",86,-0.00218107434920967,0.0706328153610229,"Late Succ.",34.1048050466899,28.4863636363636,28.4324293313599,311.236333157484,0.0235821247494399,0.0833333333333333,0.0235821247494399,0.916666666666667,0,0,9.50293808928105,0.0471642494988798,1,0.166666666666667,0.142857142857143,3.66666666666667,1
"ANTI-0206","ANTI","NCRN",2017,0.0500000864267349,3,1548166.92787517,1973800.80901465,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",82,-0.00218107434920967,0.0706328153610229,"Late Succ.",33.8529364213479,30.8826086956522,29.2870560079982,325.383439210097,0,0.0833333333333333,0.0235821247494399,0,0,0,1.0471975511966,0.0235821247494399,0.0833333333333333,0.285714285714286,0,45.5833333333333,1
"ANTI-0207","ANTI","NCRN",2019,0.169999986886978,4,1548408.39042945,1973855.59106662,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",97,-0.00218107434920967,0.0706328153610229,"Late Succ.",36.6412051748665,29.6875,35.8020812873475,339.53054526271,0.0235821247494399,0.416666666666667,0.0707463742483198,0.916666666666663,0,0,6.28318530717959,0.0943284989977597,1.33333333333333,0.363636363636364,0.2,38.4166666666667,1
"CATO-0003","CATO","NCRN",2019,0.0000000000000000217555846465286,4,1563827.26052953,2004516.28127013,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",88,-0.0101779894903302,0.0219318196177483,"Late Succ.",42.2075635526695,36.1105263157895,37.6092326145083,268.795014999645,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.25,0,8.66666666666667,1
"CATO-0004","CATO","NCRN",2019,0.0100000081583858,3,1563399.76477899,2004160.63058302,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",93,-0.00699928589165211,0.0661677792668343,"Mosaic",36.9643866762718,33.4,25.8092729270844,240.50080289442,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,5.91666666666667,1
"CATO-0015","CATO","NCRN",2017,0,3,1563807.9470513,2003477.13131231,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",87,-0.0101779894903302,0.0219318196177483,"Late Succ.",43.5529203957668,36.20625,33.7218908133713,226.353696841807,0.01179106237472,0,0,0,0,0,0,0.01179106237472,0,0,0.333333333333333,8.25,1
"CATO-0016","CATO","NCRN",2016,0,3,1564049.46879997,2003531.91841493,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",91,-0.0101779894903302,0.0219318196177483,"Late Succ.",35.4710296200673,31.8480769230769,36.3477351677968,367.824757367936,0,0,0.01179106237472,0,0,0,0,0.01179106237472,0,0,0,68.5833333333333,1
"CATO-0035","CATO","NCRN",2019,0,4,1563974.60524786,2002738.86239576,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",83,-0.0101779894903302,0.0219318196177483,"Late Succ.",32.4557671020393,26.5772727272727,25.7491477263608,311.236333157484,0.01179106237472,0.25,0,0.416666666666667,0,0,4.18879020478639,0.01179106237472,0.666666666666667,0.6,0.285714285714286,45.9166666666667,1
"CATO-0037","CATO","NCRN",2019,0.11999998241663,4,1564457.64636044,2002848.42233886,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",89,-0.0101779894903302,0.0219318196177483,"Late Succ.",32.1304911499725,24.4846153846154,14.9121815479382,183.912378683968,0,0.0833333333333333,0,0,0.0707463742483198,0,1.0471975511966,0.0707463742483198,0.0833333333333333,0,0,68,1
"CATO-0043","CATO","NCRN",2017,0,2,1563064.07325669,2002273.64486139,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",92,-0.00699928589165211,0.0661677792668343,"Late Succ.",48.2814570089708,39.0090909090909,28.4912812925387,155.618166578742,0,0,0,0,0,0,0,0,0,0,0,61.8333333333333,1
"CATO-0049","CATO","NCRN",2019,0.11999998241663,3,1564513.19706584,2002602.32470475,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",89,-0.0101779894903302,0.0219318196177483,"Pole",26.4452068533646,24.3862068965517,22.5346422890861,410.266075525775,0.01179106237472,0.25,0,0.083333333333333,0,0.75,4.18879020478639,0.01179106237472,1.08333333333333,0.181818181818182,0.222222222222222,2.08333333333333,1
"CATO-0062","CATO","NCRN",2016,0.0200000125914812,3,1564810.27485116,2002411.00873493,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",92,-0.0101779894903302,0.0219318196177483,"Late Succ.",44.4210944975879,34.7545454545455,24.1171375721313,155.618166578742,0,0,0.01179106237472,0,0,0,0,0.01179106237472,0,0,0.25,5.33333333333333,1
"CATO-0084","CATO","NCRN",2019,0.0200000070035458,4,1562989.21095081,2001480.58676828,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",89,-0.00699928589165211,0.0661677792668343,"Mosaic",36.6916326849993,34.0318181818182,32.9091395706487,311.236333157484,0.0235821247494399,0.0833333333333333,0.0589553118735998,0,0,0,1.0471975511966,0.0825374366230397,0.0833333333333333,0.25,0.2,0.25,1
"CATO-0086","CATO","NCRN",2016,0.0300000067800283,3,1563472.24930785,2001590.15057721,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",86,-0.00699928589165211,0.0661677792668343,"Late Succ.",34.6485917088618,29.012962962963,36.015985530863,381.971863420549,0.0235821247494399,0.0833333333333333,0,0.25,0,0,1.0471975511966,0.0235821247494399,0.333333333333333,0,0.25,3.75,1
"CATO-0092","CATO","NCRN",2016,0.129999995231628,3,1564921.37477092,2001918.82398793,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",83,-0.0101779894903302,0.0219318196177483,"Mature",22.6640251437004,19.3464285714286,15.98014658385,396.118969473162,0,0,0.0589553118735998,0,0,0,0,0.0589553118735998,0,0,0.222222222222222,14,1
"CATO-0094","CATO","NCRN",2019,0,3,1565404.42563058,2002028.37688828,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",92,-0.0101779894903302,0.0219318196177483,"Late Succ.",36.0871352885392,30.9066666666667,21.7044901059187,212.206590789194,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0,13.9166666666667,1
"CATO-0098","CATO","NCRN",2016,0,4,1566370.5220777,2002247.48304158,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",90,-0.0101779894903302,0.0219318196177483,"Late Succ.",27.1239888148991,23.7,21.253904778143,367.824757367936,0.01179106237472,0.0833333333333333,0,0,0,0.166666666666667,1.0471975511966,0.01179106237472,0.25,0.4,0.222222222222222,26.1666666666667,1
"CATO-0100","CATO","NCRN",2017,0,4,1566853.56767235,2002357.03629565,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",88,-0.0101779894903302,0.0219318196177483,"Late Succ.",48.9505066905661,40.7421052631579,50.5853826991464,268.795014999645,0,0.0833333333333333,0,5.41666666666667,0,0,1.0471975511966,0,5.5,0.25,0,11.4166666666667,1
"CATO-0101","CATO","NCRN",2016,0,4,1567095.09924154,2002411.80911953,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",96,-0.0101779894903302,0.0219318196177483,"Late Succ.",43.0365890841735,38.944,51.4483561683558,353.677651315323,0.0235821247494399,0.416666666666667,0.01179106237472,7,0,0,6.28318530717959,0.0353731871241599,7.41666666666667,0,0.5,23.6666666666667,1
"CATO-0104","CATO","NCRN",2016,0.149999991059303,4,1564252.35876043,2001508.39277688,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","hydric",90,-0.0101779894903302,0.0219318196177483,"Late Succ.",36.00503437021,27.895,28.8080349970567,282.942121052258,0.0235821247494399,0.0833333333333333,0.0825374366230401,0.333333333333334,0,0,2.0943951023932,0.10611956137248,0.416666666666667,0.333333333333333,0.615384615384615,4.5,1
"CATO-0106","CATO","NCRN",2017,0.0100000146776438,4,1564735.40013628,2001617.95497121,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",90,-0.0101779894903302,0.0219318196177483,"Late Succ.",46.9320732548648,39.085,48.9471478182539,282.942121052258,0.0471642494988798,0.166666666666667,0,1.16666666666666,0,0,9.50293808928105,0.0471642494988798,1.33333333333333,0,0.5,0,1
"CATO-0113","CATO","NCRN",2017,0,5,1566426.06896142,2002001.38534787,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",90,-0.0101779894903302,0.0219318196177483,"Late Succ.",42.0967230424066,34.95,43.3187216752218,311.236333157484,0.01179106237472,0,0,1.16666666666667,0,0,0,0.01179106237472,1.16666666666667,0.166666666666667,0,66.8333333333333,1
"CATO-0127","CATO","NCRN",2017,0.00000000276340461624613,5,1565998.57073926,2001645.74149629,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",90,-0.0101779894903302,0.0219318196177483,"Late Succ.",28.0332893628272,23.834375,27.9420906355763,452.707393683613,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0.363636363636364,0,37.3333333333333,1
"CATO-0131","CATO","NCRN",2017,0,4,1566964.66917698,2001864.83167652,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",94,-0.0101779894903302,0.0219318196177483,"Late Succ.",44.8551939138895,38.3157894736842,42.4751297413045,268.795014999645,0,0,0,4.33333333333333,0,0,0,0,4.33333333333333,0,0,7.66666666666667,1
"CATO-0150","CATO","NCRN",2016,0,4,1567261.74449883,2001673.50685851,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",85,-0.0101779894903302,0.0219318196177483,"Late Succ.",32.055023716331,28.9545454545455,25.1171964989906,311.236333157484,0.0589553118735998,0,0,0.166666666666667,0,0,7.40854298688785,0.0589553118735998,0.166666666666667,0.333333333333333,0.333333333333333,5.75,1
"CATO-0156","CATO","NCRN",2017,0.00000000752729789610385,4,1564660.52851186,2000824.88351508,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",80,-0.0116535807028413,0.0373581498861313,"Mosaic",38.342404723752,36.4533333333333,24.5025047410045,212.206590789194,0,0,0,0,0,0,0,0,0,0,0,56.4166666666667,1
"CATO-0158","CATO","NCRN",2019,0.0000000176478653912682,4,1565143.57393652,2000934.44044212,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",81,-0.0116535807028413,0.0373581498861313,"Mature",31.7021623359384,28.7096774193548,34.6176855686228,438.560287631001,0,0.166666666666667,0.0353731871241599,1.16666666666666,0,0,4.18879020478639,0.0353731871241599,1.33333333333333,0.2,0,44.0833333333333,1
"CATO-0160","CATO","NCRN",2016,0.000000000000000109791054046898,5,1565626.61832337,2001043.9938167,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",82,-0.0116535807028413,0.0373581498861313,"Late Succ.",28.9067886586448,25.3430555555556,33.4242357020243,509.295817894065,0.0235821247494399,0.25,0,0.083333333333333,0,0,3.14159265358979,0.0235821247494399,0.333333333333333,0.615384615384615,0.363636363636364,0.333333333333333,1
"CATO-0176","CATO","NCRN",2019,0.109999999403954,3,1564957.60437257,2000633.57071973,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",91,-0.0116535807028413,0.0373581498861313,"Mosaic",35.2438039133933,32.1428571428571,19.3219759755982,198.059484736581,0.01179106237472,0.333333333333333,0,1.16666666666667,0,0,12.6445307428708,0.01179106237472,1.5,0.363636363636364,0.222222222222222,30.9166666666667,1
"CATO-0206","CATO","NCRN",2019,0.00000000257308130358069,4,1567186.85660533,2000880.43971587,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",88,-0.0116535807028413,0.0373581498861313,"Late Succ.",31.7863702447029,27.5238095238095,23.5754448813768,297.089227104871,0.01179106237472,0.0833333333333333,0,0.333333333333334,0,0,1.0471975511966,0.01179106237472,0.416666666666667,0,0.333333333333333,20.5833333333333,1
"CATO-0211","CATO","NCRN",2019,0,4,1568394.4887358,2001154.29118242,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",91,-0.0103832483291626,0.0342480801045895,"Mosaic",27.8919417873096,24.4541666666667,20.7453163155516,339.53054526271,0,1.25,0,0.0833333333333299,0,0,18.8495559215388,0,1.33333333333333,0.5,0,0,1
"CATO-0217","CATO","NCRN",2017,0.00000000555242873900852,5,1565068.69781055,2000141.36993068,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",88,-0.0116535807028413,0.0373581498861313,"Late Succ.",38.5909197986922,35.0545454545455,36.4037577077651,311.236333157484,0.0235821247494399,0,0.01179106237472,0.0833333333333333,0,0,0,0.0353731871241599,0.0833333333333333,0.222222222222222,0.2,2,1
"CATO-0237","CATO","NCRN",2019,0,4,1565607.29306077,2000004.82113645,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",88,-0.0116535807028413,0.0373581498861313,"Mosaic",34.085361594092,30.66875,20.6544918946938,226.353696841807,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.25,0,30.8333333333333,1
"CATO-0238","CATO","NCRN",2016,0.139999985694885,5,1565848.81215203,2000059.59624,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",88,-0.0116535807028413,0.0373581498861313,"Late Succ.",33.5623362814132,30.7125,30.038267339392,339.53054526271,0,0.0833333333333333,0.01179106237472,0,0,0,1.0471975511966,0.01179106237472,0.0833333333333333,0.2,0,0,1
"CATO-0258","CATO","NCRN",2016,0.0800000131130219,5,1566387.40116353,1999923.04778607,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",89,-0.0116535807028413,0.0373581498861313,"Late Succ.",28.3827783217774,24.6421052631579,17.0069435411486,268.795014999645,0,0.25,0,0,0,0,3.14159265358979,0,0.25,0.181818181818182,0,23.3333333333333,1
"CATO-0268","CATO","NCRN",2016,0,5,1568802.64764281,2000470.75198616,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",91,-0.0103832483291626,0.0342480801045895,"Late Succ.",33.980515004926,29.388,32.0746017846051,353.677651315323,0.0235821247494399,0.666666666666667,0,0.166666666666666,0,0,8.37758040957278,0.0235821247494399,0.833333333333333,0.444444444444444,0.333333333333333,0,1
"CATO-0271","CATO","NCRN",2016,0.0000000254980356828582,4,1564993.8287885,1999348.30538635,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",84,-0.0116535807028413,0.0373581498861313,"Mature",26.3151270012309,24.4681818181818,16.927719747254,311.236333157484,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0,0,86.5,1
"CATO-0275","CATO","NCRN",2019,0.00000000297557534167936,4,1565959.90963332,1999567.40775484,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",91,-0.0116535807028413,0.0373581498861313,"Late Succ.",30.7497297931696,27.3647058823529,17.8602969782422,240.50080289442,0.0353731871241599,0,0,0.416666666666667,0,0,0,0.0353731871241599,0.416666666666667,0.2,0.4,74.3333333333333,1
"CATO-0280","CATO","NCRN",2016,0.000000000396991717277473,4,1567167.52193803,1999841.25622073,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",91,-0.0116535807028413,0.0373581498861313,"Late Succ.",34.0510997077091,28.5217391304348,29.6311136271978,325.383439210097,0,0,0.01179106237472,0.5,0,0,0,0.01179106237472,0.5,0.153846153846154,0,27.75,1
"CATO-0294","CATO","NCRN",2018,0.119999997317791,4,1565290.89635187,1999156.97961728,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",87,-0.0116535807028413,0.0373581498861313,"Late Succ.",37.8216722116948,34.1333333333333,28.6095510991386,254.647908947033,0,0.583333333333333,0,0.0833333333333339,0,0,11.5191730631626,0,0.666666666666667,0.25,0,65.3333333333333,1
"CATO-0302","CATO","NCRN",2016,0.0199999995529652,5,1567223.06421191,1999595.15577181,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",94,-0.0116535807028413,0.0373581498861313,"Late Succ.",37.3085834627904,32.216,38.6647481970937,353.677651315323,0.0353731871241599,0,0,0,0,0,0,0.0353731871241599,0,0,0.181818181818182,2.16666666666667,1
"CATO-0303","CATO","NCRN",2018,0.0299999993294477,4,1567464.58658313,1999649.93285879,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",88,-0.0103832483291626,0.0342480801045895,"Late Succ.",36.5520047004135,32.9666666666667,31.1742799554168,297.089227104871,0.0235821247494399,0,0.0235821247494399,0,0,0,7.40854298688785,0.0471642494988798,0,0,0.2,1.33333333333333,1
"CATO-0311","CATO","NCRN",2019,0,4,1569396.79232512,2000088.06754833,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",91,-0.0103832483291626,0.0342480801045895,"Late Succ.",30.4780770689061,23.9136363636364,22.7066710986858,311.236333157484,0,0.666666666666667,0,1.33333333333333,0,0,8.37758040957278,0,2,0.666666666666667,0,0,1
"CATO-0313","CATO","NCRN",2019,0,5,1569879.85058647,2000197.59990053,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",94,-0.0103832483291626,0.0342480801045895,"Mature",25.1683428908414,22.9709677419355,21.8190816649449,438.560287631001,0.0235821247494399,0.0833333333333333,0,0.0833333333333337,0,0,1.0471975511966,0.0235821247494399,0.166666666666667,0.285714285714286,0.333333333333333,0,1
"CATO-0316","CATO","NCRN",2019,0.000000019241458204533,4,1566312.51888993,1999129.9778688,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",84,-0.0116535807028413,0.0373581498861313,"Late Succ.",34.0797300458792,28.4533333333333,38.7144045393384,424.413181578388,0,0.0833333333333333,0,0,0,0,1.0471975511966,0,0.0833333333333333,0,0,1.33333333333333,1
"CATO-0330","CATO","NCRN",2018,0,5,1569693.86642872,1999896.72618776,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",88,-0.0103832483291626,0.0342480801045895,"Late Succ.",31.2806576889704,26.4681818181818,23.9183707320921,311.236333157484,0.0235821247494399,0.25,0,0,0,0,3.14159265358979,0.0235821247494399,0.25,0.285714285714286,0.25,5.5,1
"CATO-0331","CATO","NCRN",2018,0,5,1569935.3948945,1999951.49059972,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",92,-0.0103832483291626,0.0342480801045895,"Late Succ.",35.843431755344,32.044,35.6876311993819,353.677651315323,0,0,0,0,0,0,0,0,0,0,0,0,1
"CATO-0333","CATO","NCRN",2016,0.199999988079071,5,1566851.1134926,1998993.41285505,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",89,-0.0116535807028413,0.0373581498861313,"Late Succ.",34.7994827547767,28.06,26.9113324885829,282.942121052258,0.01179106237472,0,0.0117910623747199,0,0,0,0,0.0235821247494399,0,0,0.222222222222222,1.16666666666667,1
"CATO-0346","CATO","NCRN",2018,0.0000000000000000663690548238739,4,1569321.90086366,1999294.98917194,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",91,-0.0103832483291626,0.0342480801045895,"Late Succ.",42.0404621114642,36.6409090909091,43.2029983477114,311.236333157484,0,0.5,0,0.083333333333333,0,0,6.28318530717959,0,0.583333333333333,0.5,0,0,1
"CATO-0347","CATO","NCRN",2019,0,4,1569563.42094788,1999349.74831987,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry",90,-0.0103832483291626,0.0342480801045895,"Late Succ.",38.9555900994966,33.41,33.723164052916,282.942121052258,0.0589553118735998,0.333333333333333,0,0,0,0,5.23598775598299,0.0589553118735998,0.333333333333333,0.285714285714286,0.444444444444444,0,1
"CATO-0359","CATO","NCRN",2018,0.00000000333376237726668,5,1569432.98697763,1998802.77878858,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","dry-mesic",89,-0.0103832483291626,0.0342480801045895,"Late Succ.",33.3914410191195,25.4055555555556,22.2995173864916,254.647908947033,0.01179106237472,0.333333333333333,0,0.083333333333334,0,0,4.18879020478639,0.01179106237472,0.416666666666667,0,0.285714285714286,19.9166666666667,1
"CATO-0365","CATO","NCRN",2018,0.109999999403954,5,1569544.0687182,1998310.55530805,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",88,-0.0103832483291626,0.0342480801045895,"Mature",32.7979391854856,29.7962962962963,32.2708221455548,381.971863420549,0.0235821247494399,0.5,0.0235821247494399,0,0,0,6.28318530717959,0.0471642494988798,0.5,0.5,0.333333333333333,0,1
"CHOH-0006","CHOH","NCRN",2018,0.0900000035762787,4,1504297.91476982,1993839.90547377,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",82,-0.0139650320634246,0.0597188360989094,"Late Succ.",26.686877757513,23.9944444444444,14.2440137290733,254.647908947033,0,0,0,0,0,0,0,0,0,0,0,60.0833333333333,1
"CHOH-0015","CHOH","NCRN",2017,0.529999911785126,5,1509720.18555136,1994555.84953093,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",40,-0.00935770757496357,0.0585753731429577,"Pole",19.8282576138197,19.15,21.8421414478107,707.355302630646,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHOH-0026","CHOH","NCRN",2018,0.0799999982118607,4,1511818.3514752,1994257.03986054,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",88,-0.00935770757496357,0.0585753731429577,"Late Succ.",57.7520695599867,44.4769230769231,48.1766964226286,183.912378683968,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,1
"CHOH-0069","CHOH","NCRN",2017,0.100000016391277,2,1500823.51098243,1987877.01939551,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",80,-0.0141527783125639,0.0554667189717293,"Late Succ.",32.859773840398,29.0789473684211,22.7953734536357,268.795014999645,0,0.333333333333333,0.14149274849664,0,0,0,6.28318530717959,0.14149274849664,0.333333333333333,0.333333333333333,0.333333333333333,8.83333333333333,1
"CHOH-0075","CHOH","NCRN",2017,0.199999988079071,3,1517294.96838041,1991363.80727442,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","hydric",76,-0.00106476817745715,0.0613986141979694,"Mature",35.7616834055669,33.84,14.210060674547,141.471060526129,0,0,0,0,0,0,0,0,0,0,0,50.3333333333333,1
"CHOH-0102","CHOH","NCRN",2018,0.00000000466944172217154,4,1518186.02491901,1990790.39329419,"Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow Province","mesic",85,-0.00106476817745715,0.0613986141979694,"Late Succ.",31.9255170101227,27.9954545454545,24.9146099403171,311.236333157484,0.01179106237472,0.0833333333333333,0,0,0,0,1.0471975511966,0.01179106237472,0.0833333333333333,0.5,0.5,2.58333333333333,1
