"term","estimate","lower95","upper95","num_boots","Macrogroup","resp"
"c3_response",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Exotic"
"c1_response",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Exotic"
"Intercept",18.9425223784562,15.8281018305499,22.3546292741252,1000,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatCan"
"Slope",0.985091604831807,0.634959706029088,1.30043622189306,1000,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatCan"
"c1_response",19.927613983288,16.9176501357033,23.4019856421774,1000,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatCan"
"c2_response",20.9127055881198,17.9306304725847,24.5052678988038,1000,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatCan"
"c3_response",21.8977971929516,18.882752390702,25.498204098276,1000,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatCan"
"Intercept",0.10541740536057,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatOth"
"Slope",0.00130660314300507,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatOth"
"c1_response",0.106724008503575,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatOth"
"c2_response",0.10803061164658,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatOth"
"c3_response",0.109337214789585,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_NatOth"
"Intercept",19.047504454599,16.1502083087865,22.3277626647824,997,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Total"
"Slope",0.986019758539755,0.624397428703629,1.30125395080895,997,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Total"
"c1_response",20.0335242131388,17.1821809629719,23.2998979814003,997,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Total"
"c2_response",21.0195439716785,18.0886350336592,24.2067159122403,997,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Total"
"c3_response",22.0055637302183,19.0316066940621,25.3062345897195,997,"North Atlantic Coastal Forest & Woodland","tree_40cm_BA_Total"
"Intercept",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Exotic"
"Slope",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Exotic"
"c2_response",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Exotic"
"c3_response",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Exotic"
"c1_response",NA,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Exotic"
"Intercept",75.9304578805449,66.4103791555953,84.7348469889496,999,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatCan"
"Slope",2.65001626279654,0.976776104739636,4.33889851297412,999,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatCan"
"c1_response",78.5804741433414,69.4746828954082,86.7023467553581,999,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatCan"
"c2_response",81.2304904061379,72.2711018861278,89.0818558242074,999,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatCan"
"c3_response",83.8805066689345,74.7811099731677,91.8448392641675,999,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatCan"
"Intercept",0.568609179141486,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatOth"
"Slope",0.0946132374017747,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatOth"
"c1_response",0.663222416543261,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatOth"
"c2_response",0.757835653945035,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatOth"
"c3_response",0.85244889134681,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_NatOth"
"Intercept",76.5500403955226,67.3336285342963,85.4794814006594,998,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Total"
"Slope",2.74091803331206,0.927493709717465,4.52417679988772,998,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Total"
"c1_response",79.2909584288347,70.6780964037921,87.8415214533316,998,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Total"
"c2_response",82.0318764621467,73.401248365083,90.3267756253229,998,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Total"
"c3_response",84.7727944954588,75.8795772208647,93.1365314942434,998,"North Atlantic Coastal Forest & Woodland","tree_40cm_Dens_Total"
"Intercept",0.0317077227135429,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_BA_Exotic"
"Slope",0.00820970079054284,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_BA_Exotic"
"c1_response",0.0399174235040857,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_BA_Exotic"
"c2_response",0.0481271242946286,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_BA_Exotic"
"c3_response",0.0563368250851714,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_BA_Exotic"
"Intercept",28.7651786206976,26.4530602474709,31.9380180518558,999,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatCan"
"Slope",0.961872685316478,0.627478666035276,1.26616073162736,999,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatCan"
"c1_response",29.7270513060141,27.426000978524,32.8785285683062,999,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatCan"
"c2_response",30.6889239913306,28.3152986593967,33.847446541631,999,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatCan"
"c3_response",31.6507966766471,29.3108838749973,34.8535050625893,999,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatCan"
"Intercept",0.928494581368706,0.724533791610096,1.21412683636262,997,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatOth"
"Slope",0.0149497402116282,-0.0273052967577612,0.0510566421725061,997,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatOth"
"c1_response",0.943444321580334,0.738412549886432,1.21783558042033,997,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatOth"
"c2_response",0.958394061791962,0.742962764767357,1.22515645366421,997,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatOth"
"c3_response",0.973343802003591,0.752481898236423,1.24975662044636,997,"North Atlantic Coastal Forest & Woodland","Tree_BA_NatOth"
"Intercept",29.8136613177147,27.3435712921345,32.9270005936826,998,"North Atlantic Coastal Forest & Woodland","Tree_BA_Total"
"Slope",0.985643571077222,0.637574042411578,1.2927532481408,998,"North Atlantic Coastal Forest & Woodland","Tree_BA_Total"
"c1_response",30.7993048887919,28.3550480752388,33.8868458515602,998,"North Atlantic Coastal Forest & Woodland","Tree_BA_Total"
"c2_response",31.7849484598692,29.292599788008,34.8569867083486,998,"North Atlantic Coastal Forest & Woodland","Tree_BA_Total"
"c3_response",32.7705920309464,30.1919836687345,35.9184474070727,998,"North Atlantic Coastal Forest & Woodland","Tree_BA_Total"
"Intercept",1.13625770951009,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Exotic"
"Slope",0.32571880357635,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Exotic"
"c1_response",1.46197651308644,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Exotic"
"c2_response",1.78769531666279,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Exotic"
"c3_response",2.11341412023914,NA,NA,NA,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Exotic"
"Intercept",346.214685877416,319.115707342961,373.139979812973,999,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatCan"
"Slope",0.422187436707827,-3.24718531031759,4.08696762863881,999,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatCan"
"c1_response",346.636873314124,320.772769460834,372.771324844561,999,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatCan"
"c2_response",347.059060750832,321.997815399639,372.470059228384,999,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatCan"
"c3_response",347.48124818754,321.970758128619,373.497241857412,999,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatCan"
"Intercept",50.6040115398545,39.8735965969833,64.3086028440396,997,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatOth"
"Slope",0.864887811298893,-1.06431797129375,2.91923867240035,997,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatOth"
"c1_response",51.4688993511534,40.5204553406483,65.359537503217,997,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatOth"
"c2_response",52.3337871624523,40.9060261110503,66.7761536337856,997,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatOth"
"c3_response",53.1986749737512,41.1347403920548,68.2908625357047,997,"North Atlantic Coastal Forest & Woodland","Tree_Dens_NatOth"
"Intercept",398.461194384437,370.204578818914,427.735563005306,1000,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Total"
"Slope",1.62407197478294,-2.47520847180398,6.28430154842774,1000,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Total"
"c1_response",400.08526635922,371.868480317753,428.25323790709,1000,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Total"
"c2_response",401.709338334003,373.371952850864,430.571071927926,1000,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Total"
"c3_response",403.333410308786,374.079161883843,433.754705586268,1000,"North Atlantic Coastal Forest & Woodland","Tree_Dens_Total"
"Intercept",0.663712733150501,0.549195568106222,0.751765123250873,989,"Southeastern North American Ruderal Forest","Hor_sap"
"Slope",-0.0301161430506838,-0.0507773259953627,-0.0124695954460198,989,"Southeastern North American Ruderal Forest","Hor_sap"
"c1_response",0.633596590099817,0.524199632222308,0.713951673116775,989,"Southeastern North American Ruderal Forest","Hor_sap"
"c2_response",0.603480447049133,0.500611770839951,0.680084728571773,989,"Southeastern North American Ruderal Forest","Hor_sap"
"c3_response",0.57336430399845,0.467233062526901,0.651261642352766,989,"Southeastern North American Ruderal Forest","Hor_sap"
"Intercept",0.675734969706141,0.565340584369177,0.833931982196809,995,"Southeastern North American Ruderal Forest","Hor_seed"
"Slope",0.0000262159799225282,-0.0562302760698346,0.0541572652054575,995,"Southeastern North American Ruderal Forest","Hor_seed"
"c1_response",0.675761185686064,0.606192422057381,0.789516160759331,995,"Southeastern North American Ruderal Forest","Hor_seed"
"c2_response",0.675787401665986,0.627307635829872,0.77392707581574,995,"Southeastern North American Ruderal Forest","Hor_seed"
"c3_response",0.675813617645909,0.604124383448615,0.793304728035006,995,"Southeastern North American Ruderal Forest","Hor_seed"
"Intercept",0.00630427536015078,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_BA_Exotic"
"Slope",0.00259473946155083,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_BA_Exotic"
"c1_response",0.00889901482170161,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_BA_Exotic"
"c2_response",0.0114937542832524,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_BA_Exotic"
"c3_response",0.0140884937448033,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_BA_Exotic"
"Intercept",1.73906579723445,1.34535061430193,2.2306812322516,998,"Southeastern North American Ruderal Forest","Sap_BA_NatCan"
"Slope",-0.268699597770563,-0.380139932898364,-0.160197149950594,998,"Southeastern North American Ruderal Forest","Sap_BA_NatCan"
"c1_response",1.47036619946389,1.1467724560703,1.90598901918642,998,"Southeastern North American Ruderal Forest","Sap_BA_NatCan"
"c2_response",1.20166660169333,0.911662279978425,1.58097623402495,998,"Southeastern North American Ruderal Forest","Sap_BA_NatCan"
"c3_response",0.932967003922764,0.659090846651868,1.30041978841856,998,"Southeastern North American Ruderal Forest","Sap_BA_NatCan"
"Intercept",1.4638480088951,0.756912374204044,2.29918131240109,997,"Southeastern North American Ruderal Forest","Sap_BA_NatOth"
"Slope",-0.0441759654389867,-0.127154935766209,0.0211589331621691,997,"Southeastern North American Ruderal Forest","Sap_BA_NatOth"
"c1_response",1.41967204345612,0.741826252809817,2.18957986420554,997,"Southeastern North American Ruderal Forest","Sap_BA_NatOth"
"c2_response",1.37549607801713,0.71290932647783,2.13137593486535,997,"Southeastern North American Ruderal Forest","Sap_BA_NatOth"
"c3_response",1.33132011257814,0.683795454037551,2.03965048216535,997,"Southeastern North American Ruderal Forest","Sap_BA_NatOth"
"Intercept",3.11847456068115,2.41839793496014,3.94218159755378,999,"Southeastern North American Ruderal Forest","Sap_BA_Total"
"Slope",-0.309785092182791,-0.439233184393358,-0.18019966298282,999,"Southeastern North American Ruderal Forest","Sap_BA_Total"
"c1_response",2.80868946849836,2.16654596983433,3.57054427409772,999,"Southeastern North American Ruderal Forest","Sap_BA_Total"
"c2_response",2.49890437631557,1.91659771417604,3.20367587145566,999,"Southeastern North American Ruderal Forest","Sap_BA_Total"
"c3_response",2.18911928413278,1.6287503061404,2.85803459891262,999,"Southeastern North American Ruderal Forest","Sap_BA_Total"
"Intercept",0.000515603537616597,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_Dens_Exotic"
"Slope",0.000507641710797723,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_Dens_Exotic"
"c1_response",0.00102324524841432,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_Dens_Exotic"
"c2_response",0.00153088695921204,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_Dens_Exotic"
"c3_response",0.00203852867000977,NA,NA,NA,"Southeastern North American Ruderal Forest","Sap_Dens_Exotic"
"Intercept",0.108514827583057,0.0779167317232008,0.145719225365194,997,"Southeastern North American Ruderal Forest","Sap_Dens_NatCan"
"Slope",-0.0179327326479922,-0.0251984247930868,-0.0106364129700601,997,"Southeastern North American Ruderal Forest","Sap_Dens_NatCan"
"c1_response",0.0905820949350647,0.0648774169750319,0.122398730207787,997,"Southeastern North American Ruderal Forest","Sap_Dens_NatCan"
"c2_response",0.0726493622870725,0.0515140048458206,0.100834660542036,997,"Southeastern North American Ruderal Forest","Sap_Dens_NatCan"
"c3_response",0.0547166296390803,0.0355558637859676,0.0811008806560265,997,"Southeastern North American Ruderal Forest","Sap_Dens_NatCan"
"Intercept",0.0826486816064678,0.0533695163135168,0.115919270062731,1000,"Southeastern North American Ruderal Forest","Sap_Dens_NatOth"
"Slope",-0.00680254156119768,-0.0119574977743708,-0.002664579576726,1000,"Southeastern North American Ruderal Forest","Sap_Dens_NatOth"
"c1_response",0.0758461400452701,0.0493983658135138,0.104111589761124,1000,"Southeastern North American Ruderal Forest","Sap_Dens_NatOth"
"c2_response",0.0690435984840724,0.0457866811787471,0.0950350082083058,1000,"Southeastern North American Ruderal Forest","Sap_Dens_NatOth"
"c3_response",0.0622410569228747,0.0421604430272951,0.0848678078647423,1000,"Southeastern North American Ruderal Forest","Sap_Dens_NatOth"
"Intercept",0.192213113990146,0.154836903991877,0.232577485852596,994,"Southeastern North American Ruderal Forest","Sap_Dens_Total"
"Slope",-0.0242506235708055,-0.0322276080557556,-0.0164549931879452,994,"Southeastern North American Ruderal Forest","Sap_Dens_Total"
"c1_response",0.167962490419341,0.136341394636726,0.20256263427847,994,"Southeastern North American Ruderal Forest","Sap_Dens_Total"
"c2_response",0.143711866848535,0.11668142557938,0.173053606929192,994,"Southeastern North American Ruderal Forest","Sap_Dens_Total"
"c3_response",0.11946124327773,0.0956711248668368,0.146489962623673,994,"Southeastern North American Ruderal Forest","Sap_Dens_Total"
"Intercept",-0.00487951324512951,NA,NA,NA,"Southeastern North American Ruderal Forest","Seed_Dens_Exotic"
"Slope",0.00932473616524745,NA,NA,NA,"Southeastern North American Ruderal Forest","Seed_Dens_Exotic"
"c1_response",0.00444522292011794,NA,NA,NA,"Southeastern North American Ruderal Forest","Seed_Dens_Exotic"
"c2_response",0.0137699590853654,NA,NA,NA,"Southeastern North American Ruderal Forest","Seed_Dens_Exotic"
"c3_response",0.0230946952506128,NA,NA,NA,"Southeastern North American Ruderal Forest","Seed_Dens_Exotic"
"Intercept",0.652422366337743,0.298353919137517,1.02279772051023,985,"Southeastern North American Ruderal Forest","Seed_Dens_NatCan"
"Slope",-0.0746888751815315,-0.180487678613595,0.0108040094755884,985,"Southeastern North American Ruderal Forest","Seed_Dens_NatCan"
"c1_response",0.577733491156212,0.292988351663388,0.862476451274834,985,"Southeastern North American Ruderal Forest","Seed_Dens_NatCan"
"c2_response",0.50304461597468,0.27635919609222,0.697782664419481,985,"Southeastern North American Ruderal Forest","Seed_Dens_NatCan"
"c3_response",0.428355740793149,0.252331642290201,0.55299671808652,985,"Southeastern North American Ruderal Forest","Seed_Dens_NatCan"
"Intercept",0.308737073168182,0.14998895393299,0.523906758680214,997,"Southeastern North American Ruderal Forest","Seed_Dens_NatOth"
"Slope",0.0123260114816501,-0.0224480612324524,0.0465187129933504,997,"Southeastern North American Ruderal Forest","Seed_Dens_NatOth"
"c1_response",0.321063084649832,0.177169135953916,0.524362644680254,997,"Southeastern North American Ruderal Forest","Seed_Dens_NatOth"
"c2_response",0.333389096131482,0.19337032629277,0.524576847776519,997,"Southeastern North American Ruderal Forest","Seed_Dens_NatOth"
"c3_response",0.345715107613132,0.199140332494542,0.531941544075031,997,"Southeastern North American Ruderal Forest","Seed_Dens_NatOth"
"Intercept",0.900691416543663,0.557181821555784,1.31295616452165,995,"Southeastern North American Ruderal Forest","Seed_Dens_Total"
"Slope",-0.057716742631956,-0.175880223280419,0.041775277808578,995,"Southeastern North American Ruderal Forest","Seed_Dens_Total"
"c1_response",0.842974673911707,0.579283479625169,1.15274857252892,995,"Southeastern North American Ruderal Forest","Seed_Dens_Total"
"c2_response",0.785257931279751,0.576008812770684,0.999573160134944,995,"Southeastern North American Ruderal Forest","Seed_Dens_Total"
"c3_response",0.727541188647795,0.560060475241874,0.911109489617695,995,"Southeastern North American Ruderal Forest","Seed_Dens_Total"
"Intercept",0.383104448488166,0.319588117571282,0.447172929528496,999,"Southeastern North American Ruderal Forest","Sor_sap"
"Slope",-0.00687620778359012,-0.0195342133014778,0.00670672269634048,999,"Southeastern North American Ruderal Forest","Sor_sap"
"c1_response",0.376228240704576,0.318307085920681,0.43559421875521,999,"Southeastern North American Ruderal Forest","Sor_sap"
"c2_response",0.369352032920986,0.316155899913276,0.426711427763444,999,"Southeastern North American Ruderal Forest","Sor_sap"
"c3_response",0.362475825137395,0.308984563378451,0.41739290373941,999,"Southeastern North American Ruderal Forest","Sor_sap"
"Intercept",0.223698819823179,0.154165386526607,0.299410222475113,997,"Southeastern North American Ruderal Forest","Sor_seed"
"Slope",0.00217033030052535,-0.0259884683561214,0.0313917678719832,997,"Southeastern North American Ruderal Forest","Sor_seed"
"c1_response",0.225869150123704,0.178163860098975,0.277325398336225,997,"Southeastern North American Ruderal Forest","Sor_seed"
"c2_response",0.228039480424229,0.191519294123622,0.26699130827213,997,"Southeastern North American Ruderal Forest","Sor_seed"
"c3_response",0.230209810724755,0.18568552945989,0.273768293899248,997,"Southeastern North American Ruderal Forest","Sor_seed"
"Intercept",44.4194883738856,28.906504652308,60.7370518353893,991,"Southeastern North American Ruderal Forest","stock_final"
"Slope",-5.17141344422401,-8.84140394131097,-1.6125389930737,991,"Southeastern North American Ruderal Forest","stock_final"
"c1_response",39.2480749296616,26.1408059592668,53.7333029016916,991,"Southeastern North American Ruderal Forest","stock_final"
"c2_response",34.0766614854376,22.7092202229739,46.5322350019216,991,"Southeastern North American Ruderal Forest","stock_final"
"c3_response",28.9052480412136,17.7503865870783,40.0854987667901,991,"Southeastern North American Ruderal Forest","stock_final"
"Intercept",0.00490324166921015,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_BA_Exotic"
"Slope",0.0104068018931884,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_BA_Exotic"
"c1_response",0.0153100435623986,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_BA_Exotic"
"c2_response",0.025716845455587,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_BA_Exotic"
"c3_response",0.0361236473487754,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_BA_Exotic"
"Intercept",5.03094192068377,4.04470198307421,5.95715091983767,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatCan"
"Slope",-0.407095272472112,-0.629774760209193,-0.199665523848016,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatCan"
"c1_response",4.62384664821166,3.74425548692017,5.34631881490527,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatCan"
"c2_response",4.21675137573955,3.42476987230686,4.81777860820592,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatCan"
"c3_response",3.80965610326743,3.06302523502224,4.38823489296373,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatCan"
"Intercept",1.58323342586708,0.586773679049697,2.61969608264039,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatOth"
"Slope",0.0704739573457989,0.00740232311426028,0.142304564377423,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatOth"
"c1_response",1.65370738321288,0.630141875143106,2.68528645984203,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatOth"
"c2_response",1.72418134055867,0.672959553553668,2.75141007171343,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatOth"
"c3_response",1.79465529790447,0.710252380813306,2.817562641143,999,"Southeastern North American Ruderal Forest","tree_10cm_BA_NatOth"
"Intercept",6.51039886679215,5.30985461148004,7.58297617960406,998,"Southeastern North American Ruderal Forest","tree_10cm_BA_Total"
"Slope",-0.327746819541126,-0.562174504790916,-0.110399994607536,998,"Southeastern North American Ruderal Forest","tree_10cm_BA_Total"
"c1_response",6.18265204725102,5.10138335700486,7.15134716674141,998,"Southeastern North American Ruderal Forest","tree_10cm_BA_Total"
"c2_response",5.85490522770989,4.81046466814508,6.83244758842766,998,"Southeastern North American Ruderal Forest","tree_10cm_BA_Total"
"c3_response",5.52715840816877,4.47926445861524,6.50482497428197,998,"Southeastern North American Ruderal Forest","tree_10cm_BA_Total"
"Intercept",0.480325872107212,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Exotic"
"Slope",0.696402188203702,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Exotic"
"c1_response",1.17672806031091,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Exotic"
"c2_response",1.87313024851461,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Exotic"
"c3_response",2.56953243671832,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Exotic"
"Intercept",287.701873492982,236.356069433639,336.349084433232,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatCan"
"Slope",-22.7697281005816,-34.3501495287515,-11.8266761245265,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatCan"
"c1_response",264.932145392401,217.681128249066,303.869898098178,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatCan"
"c2_response",242.162417291819,198.135046673817,273.583910912775,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatCan"
"c3_response",219.392689191238,177.548780763522,248.479349575962,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatCan"
"Intercept",115.419650825834,45.1278142918957,188.715045306919,999,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatOth"
"Slope",3.61434847409084,0.76538476592436,6.8488154833081,999,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatOth"
"c1_response",119.033999299925,48.4076116002259,193.677727122105,999,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatOth"
"c2_response",122.648347774016,50.5883320116077,197.212835055641,999,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatOth"
"c3_response",126.262696248107,52.69103475666,201.079878073768,999,"Southeastern North American Ruderal Forest","tree_10cm_Dens_NatOth"
"Intercept",398.59231414592,321.554916147733,468.665455444365,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Total"
"Slope",-18.5322917093807,-30.7192638929346,-6.39185637538423,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Total"
"c1_response",380.06002243654,306.46911044846,446.882300723196,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Total"
"c2_response",361.527730727159,291.783535655021,427.595529340864,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Total"
"c3_response",342.995439017778,274.434452181462,409.973658938682,998,"Southeastern North American Ruderal Forest","tree_10cm_Dens_Total"
"Intercept",-0.0114591842096015,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_BA_Exotic"
"Slope",0.0079789875237225,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_BA_Exotic"
"c1_response",-0.00348019668587896,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_BA_Exotic"
"c2_response",0.00449879083784353,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_BA_Exotic"
"c3_response",0.012477778361566,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_BA_Exotic"
"Intercept",8.13144827600729,5.67669556401123,10.5401109114363,997,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatCan"
"Slope",-0.484052054015927,-1.04150002434519,-0.0420869291189721,997,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatCan"
"c1_response",7.64739622199136,5.61739557774533,9.65998621924971,997,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatCan"
"c2_response",7.16334416797543,5.38308156975237,9.07208788641982,997,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatCan"
"c3_response",6.6792921139595,5.01315236100109,8.56243621923105,997,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatCan"
"Intercept",0.383683532320784,0.113741157809694,0.731563950227765,989,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatOth"
"Slope",0.0109597569134949,-0.0458267333199041,0.0627372460356581,989,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatOth"
"c1_response",0.394643289234279,0.134409553490294,0.767231966934749,989,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatOth"
"c2_response",0.405603046147773,0.153635688857268,0.787697424047449,989,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatOth"
"c3_response",0.416562803061268,0.161915690705819,0.825384201535717,989,"Southeastern North American Ruderal Forest","tree_20cm_BA_NatOth"
"Intercept",8.53614618900877,6.06623665764255,10.7645892887512,996,"Southeastern North American Ruderal Forest","tree_20cm_BA_Total"
"Slope",-0.468127563753623,-0.970760874889817,0.0513430327131234,996,"Southeastern North American Ruderal Forest","tree_20cm_BA_Total"
"c1_response",8.06801862525515,6.01918094905937,9.99124403726997,996,"Southeastern North American Ruderal Forest","tree_20cm_BA_Total"
"c2_response",7.59989106150153,5.82392132834894,9.38861493323956,996,"Southeastern North American Ruderal Forest","tree_20cm_BA_Total"
"c3_response",7.1317634977479,5.54323507991671,8.91301466956213,996,"Southeastern North American Ruderal Forest","tree_20cm_BA_Total"
"Intercept",-0.237224994728334,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Exotic"
"Slope",0.165178885218247,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Exotic"
"c1_response",-0.0720461095100866,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Exotic"
"c2_response",0.0931327757081605,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Exotic"
"c3_response",0.258311660926408,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Exotic"
