"term","estimate","lower95","upper95","num_boots","park","resp","Network","lat_rank","park_ord","network_ord","strp_col"
"Intercept",46.2312710712524,27.2850518734725,67.6516053193636,1000,"CHOH","tree_10cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-3.89697590173798,-7.46790407474586,-0.565884242104499,1000,"CHOH","tree_10cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",42.3342951695144,25.4331823292763,62.9137525166361,1000,"CHOH","tree_10cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",38.4373192677764,22.7932823421471,57.1543084525501,1000,"CHOH","tree_10cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",34.5403433660384,19.7570566494563,52.8816695678655,1000,"CHOH","tree_10cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",243.982708024445,206.786635338073,283.74571238445,1000,"CHOH","tree_10cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-12.6469777759346,-19.8159716826175,-5.84647136734712,1000,"CHOH","tree_10cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",231.33573024851,199.756524441606,266.810747033231,1000,"CHOH","tree_10cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",218.688752472576,189.366874017618,253.428114911078,1000,"CHOH","tree_10cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",206.041774696641,179.022777138281,239.439769940491,1000,"CHOH","tree_10cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.138057159732307,0.0405179044261226,0.252573842595264,1000,"CHOH","tree_20cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0163546264671001,-0.0459116302859782,0.00811140166115848,1000,"CHOH","tree_20cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.121702533265207,0.0412344308194967,0.214496985353001,1000,"CHOH","tree_20cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.105347906798107,0.037791107779202,0.185634311182541,1000,"CHOH","tree_20cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.088993280331007,0.0230055035248028,0.163059654395464,1000,"CHOH","tree_20cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",3.70655134087915,3.08076900615513,4.39273332601046,1000,"CHOH","tree_20cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.0160033957679189,-0.167577141310819,0.198518409343747,1000,"CHOH","tree_20cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",3.72255473664707,3.17267043770533,4.33281359451206,1000,"CHOH","tree_20cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",3.73855813241499,3.19936034096917,4.3396806728977,1000,"CHOH","tree_20cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",3.7545615281829,3.17309104182616,4.4469393949625,1000,"CHOH","tree_20cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.608213864679739,0.345275539625432,0.916318637738457,1000,"CHOH","tree_20cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0280943502441435,-0.112214635995992,0.0691905483895689,1000,"CHOH","tree_20cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.580119514435595,0.318641019663626,0.91403357031341,1000,"CHOH","tree_20cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.552025164191452,0.26805453974985,0.94757230333366,1000,"CHOH","tree_20cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.523930813947308,0.200787549791737,0.983091994984736,1000,"CHOH","tree_20cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",4.45308347065824,3.84675234932124,5.1013636994038,1000,"CHOH","tree_20cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.028543495456036,-0.229537449660631,0.17103702348776,1000,"CHOH","tree_20cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",4.4245399752022,3.81116541900228,5.01797871684505,1000,"CHOH","tree_20cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",4.39599647974616,3.78965260136571,5.04331244747005,1000,"CHOH","tree_20cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",4.36745298429013,3.67983944238431,5.07376947739953,1000,"CHOH","tree_20cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",2.63704203654813,0.80993836246096,5.13085649687996,999,"CHOH","tree_20cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.187221420724168,-0.654328015591132,0.281339031528743,999,"CHOH","tree_20cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",2.44982061582397,0.754512322806024,4.65015560519215,999,"CHOH","tree_20cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",2.2625991950998,0.691636295905517,4.27301486466929,999,"CHOH","tree_20cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",2.07537777437563,0.595888911511347,3.90008792737141,999,"CHOH","tree_20cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",78.3338598797327,64.2531762048283,93.1233036201864,1000,"CHOH","tree_20cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.663824396813799,-2.89623252349578,4.42466532933373,1000,"CHOH","tree_20cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",78.9976842765465,66.3005755623831,93.2789437578956,1000,"CHOH","tree_20cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",79.6615086733603,67.7285271696461,94.4818877368011,1000,"CHOH","tree_20cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",80.3253330701741,67.9037512015302,96.2013622914361,1000,"CHOH","tree_20cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",13.8836549671592,8.16299705082572,20.8019179695639,1000,"CHOH","tree_20cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.938660286813477,-2.6188147367775,1.02753911638145,1000,"CHOH","tree_20cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",12.9449946803457,7.10440294707275,20.6143020958227,1000,"CHOH","tree_20cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",12.0063343935322,5.78222878734597,20.1219005088308,1000,"CHOH","tree_20cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",11.0676741067187,4.11947910963189,20.8756786999576,1000,"CHOH","tree_20cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",94.857231246792,79.8855413033048,109.428588351012,1000,"CHOH","tree_20cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.46306019698072,-4.14981777543265,3.67824757367984,1000,"CHOH","tree_20cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",94.3941710498112,80.3225524647149,108.618824381872,1000,"CHOH","tree_20cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",93.9311108528305,79.5441376797141,107.88710712203,1000,"CHOH","tree_20cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",93.4680506558498,77.6456531887598,109.027086767392,1000,"CHOH","tree_20cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.127567846078464,NA,NA,NA,"CHOH","tree_30cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0156367710526686,NA,NA,NA,"CHOH","tree_30cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.111931075025796,NA,NA,NA,"CHOH","tree_30cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.096294303973127,NA,NA,NA,"CHOH","tree_30cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.0806575329204584,NA,NA,NA,"CHOH","tree_30cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",3.19078809163663,2.32312489772929,4.06110739638953,1000,"CHOH","tree_30cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.115372434104343,-0.121924034941821,0.346731126677693,1000,"CHOH","tree_30cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",3.30616052574098,2.58228234116688,4.01757596637738,1000,"CHOH","tree_30cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",3.42153295984532,2.77851028689095,4.05710556474369,1000,"CHOH","tree_30cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",3.53690539394966,2.91564527051087,4.14288274652823,1000,"CHOH","tree_30cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.402975948404807,0.194446404165419,0.647737951576312,1000,"CHOH","tree_30cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0351240939115312,-0.103843173695821,0.0241485944867939,1000,"CHOH","tree_30cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.367851854493276,0.194040583387729,0.563937614305001,1000,"CHOH","tree_30cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.332727760581744,0.178308295580738,0.506091671282225,1000,"CHOH","tree_30cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.297603666670213,0.150345563731443,0.466839055812125,1000,"CHOH","tree_30cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",3.72149545637919,2.86015529747028,4.66449870496512,1000,"CHOH","tree_30cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.0645502302929352,-0.159868871259569,0.31431604174426,1000,"CHOH","tree_30cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",3.78604568667213,3.05297999420147,4.56562731537831,1000,"CHOH","tree_30cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",3.85059591696507,3.22946384509629,4.53888890870623,1000,"CHOH","tree_30cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",3.915146147258,3.31385725729114,4.56883667456394,1000,"CHOH","tree_30cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",1.37923839215778,NA,NA,NA,"CHOH","tree_30cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.187115255831529,NA,NA,NA,"CHOH","tree_30cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",1.19212313632625,NA,NA,NA,"CHOH","tree_30cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",1.00500788049472,NA,NA,NA,"CHOH","tree_30cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.817892624663193,NA,NA,NA,"CHOH","tree_30cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",33.3297928029314,24.1435903635093,43.4921821384785,1000,"CHOH","tree_30cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",1.62485524142538,-1.03981229486712,4.26346497331599,1000,"CHOH","tree_30cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",34.9546480443567,27.2404555304261,43.5030932633144,1000,"CHOH","tree_30cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",36.5795032857821,30.3059486857169,44.1399959474288,1000,"CHOH","tree_30cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",38.2043585272075,31.6884905497981,45.6387600412259,1000,"CHOH","tree_30cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",4.26740594903188,2.2537290262906,6.85385085358867,999,"CHOH","tree_30cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.374194706327186,-1.03055049395709,0.280946510306507,999,"CHOH","tree_30cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",3.89321124270469,2.23195438812769,6.00061619617853,999,"CHOH","tree_30cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",3.5190165363775,2.0713874797514,5.34265917783447,999,"CHOH","tree_30cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",3.14482183005032,1.66792181024715,4.9059380819944,999,"CHOH","tree_30cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",38.9779305095529,29.5389939417987,48.857234071146,1000,"CHOH","tree_30cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",1.06298526723035,-1.34024858681892,3.69971327170916,1000,"CHOH","tree_30cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",40.0409157767832,31.8480721860072,48.1781169249655,1000,"CHOH","tree_30cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",41.1039010440136,34.0698536751344,47.9115324981797,1000,"CHOH","tree_30cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",42.1668863112439,35.9155343406239,48.8737508216751,1000,"CHOH","tree_30cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.2196223907544,NA,NA,NA,"CHOH","tree_40cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0113062068793591,NA,NA,NA,"CHOH","tree_40cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.208316183875041,NA,NA,NA,"CHOH","tree_40cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.197009976995682,NA,NA,NA,"CHOH","tree_40cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.185703770116323,NA,NA,NA,"CHOH","tree_40cm_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",13.2607606579539,9.92184248328771,17.1157058798473,1000,"CHOH","tree_40cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.782406747438556,0.377867905847258,1.17384457124562,1000,"CHOH","tree_40cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",14.0431674053924,10.7565542563503,17.9310055004211,1000,"CHOH","tree_40cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",14.825574152831,11.5427716027109,18.5607903561976,1000,"CHOH","tree_40cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",15.6079809002695,12.3932172094325,19.2873213975229,1000,"CHOH","tree_40cm_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.810647068611807,0.333887010768338,1.39838721519355,1000,"CHOH","tree_40cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0819483981763539,-0.232826543585771,0.033009857049485,1000,"CHOH","tree_40cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.728698670435454,0.30641821587391,1.21738116141213,1000,"CHOH","tree_40cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.6467502722591,0.268113388354491,1.10121691025035,1000,"CHOH","tree_40cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.564801874082746,0.189884209081431,1.04622651099703,1000,"CHOH","tree_40cm_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",14.2914853903966,10.9166168772542,18.3949131710494,1000,"CHOH","tree_40cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.688981414978434,0.267881149798601,1.09742091680257,1000,"CHOH","tree_40cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",14.980466805375,11.6254974239121,19.0801982514323,1000,"CHOH","tree_40cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",15.6694482203535,12.3027304566171,19.739932432323,1000,"CHOH","tree_40cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",16.3584296353319,12.9843280124195,20.3257427803243,1000,"CHOH","tree_40cm_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.879909246583645,NA,NA,NA,"CHOH","tree_40cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.000133173758785259,NA,NA,NA,"CHOH","tree_40cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.88004242034243,NA,NA,NA,"CHOH","tree_40cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.880175594101215,NA,NA,NA,"CHOH","tree_40cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.880308767860001,NA,NA,NA,"CHOH","tree_40cm_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",47.4845485308954,36.0189784858762,59.8565973326474,1000,"CHOH","tree_40cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",1.88135022413051,-0.274850900545625,3.77256161403008,1000,"CHOH","tree_40cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",49.3658987550259,39.1113664551854,60.6132758824128,1000,"CHOH","tree_40cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",51.2472489791564,42.1223204986239,61.7444218461646,1000,"CHOH","tree_40cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",53.1285992032869,43.8867486908101,62.6572379483078,1000,"CHOH","tree_40cm_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",3.89036205700858,1.67998557655112,6.60740391590432,997,"CHOH","tree_40cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.468588347695287,-1.13176848420902,0.0930420773777244,997,"CHOH","tree_40cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",3.4217737093133,1.47480219309247,5.87451180213627,997,"CHOH","tree_40cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",2.95318536161801,1.25704743466807,5.22539718490703,997,"CHOH","tree_40cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",2.48459701392272,0.881208700973083,4.62162651080752,997,"CHOH","tree_40cm_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",52.2562126506105,40.4528832747176,64.1066817109943,1000,"CHOH","tree_40cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",1.4123727441501,-0.463632199901023,3.47619151560067,1000,"CHOH","tree_40cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",53.6685853947607,42.6852817036226,64.6071363812854,1000,"CHOH","tree_40cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",55.0809581389108,45.0123379542228,65.2079492212671,1000,"CHOH","tree_40cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",56.4933308830609,46.8355196291753,66.3428538337247,1000,"CHOH","tree_40cm_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.626765655470698,0.236378729165857,1.09376849280639,1000,"CHOH","Tree_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.0512737583012945,-0.165687421559459,0.0274974841072314,1000,"CHOH","Tree_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",0.575491897169404,0.233615115576982,0.993515453391595,1000,"CHOH","Tree_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",0.524218138868109,0.209805195534747,0.930402479168535,1000,"CHOH","Tree_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",0.472944380566815,0.151331192610128,0.902048877407726,1000,"CHOH","Tree_BA_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",23.2760283084866,19.9228960438744,26.8962011556034,1000,"CHOH","Tree_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.791470572452845,0.413504955361593,1.13578405233987,1000,"CHOH","Tree_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",24.0674988809394,20.8073839531234,27.6180590428735,1000,"CHOH","Tree_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",24.8589694533923,21.7228079989008,28.2079068634132,1000,"CHOH","Tree_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",25.6504400258451,22.5278026393302,28.98957576654,1000,"CHOH","Tree_BA_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",2.53635482809509,1.70844548490317,3.42933460453516,1000,"CHOH","Tree_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.20786226398412,-0.378358680204926,-0.047454246061794,1000,"CHOH","Tree_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",2.32849256411097,1.56549221214246,3.15125494540835,1000,"CHOH","Tree_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",2.12063030012685,1.37530728051822,2.96488706111563,1000,"CHOH","Tree_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",1.91276803614273,1.17906414602369,2.7609118688681,1000,"CHOH","Tree_BA_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",26.4392875418383,23.3996661425626,29.9406557308719,1000,"CHOH","Tree_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",0.532282518996718,0.145344498751711,0.88851863899786,1000,"CHOH","Tree_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",26.9715700608351,24.0177238299742,30.313452366409,1000,"CHOH","Tree_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",27.5038525798318,24.4475740615847,30.880084740207,1000,"CHOH","Tree_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",28.0361350988285,24.839294732208,31.4949022175282,1000,"CHOH","Tree_BA_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",13.2528864779808,5.97322255554738,23.988010084919,1000,"CHOH","Tree_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-0.937907204248263,-2.26558195809352,0.282942121052271,1000,"CHOH","Tree_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",12.3149792737326,5.69025098244279,22.0113251171973,1000,"CHOH","Tree_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",11.3770720694843,4.9559077867539,20.6096533034552,1000,"CHOH","Tree_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",10.439164865236,4.244131815784,18.8337874087996,1000,"CHOH","Tree_Dens_Exotic","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",347.880518117,310.302757584954,387.198790740924,1000,"CHOH","Tree_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-3.81501661291543,-9.54196463175559,2.49745723747193,1000,"CHOH","Tree_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",344.065501504084,307.868535966595,382.85178569192,1000,"CHOH","Tree_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",340.250484891169,303.940301566755,375.530885166146,1000,"CHOH","Tree_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",336.435468278254,299.446292163301,374.134785892851,1000,"CHOH","Tree_Dens_NatCan","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",68.2733609159518,45.7105371304231,96.3008209155879,1000,"CHOH","Tree_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-5.67866931938801,-9.25032556723389,-1.92443775508055,1000,"CHOH","Tree_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",62.5946915965638,41.9664687339872,90.5175920421366,1000,"CHOH","Tree_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",56.9160222771758,36.6441484776115,84.4639339661364,1000,"CHOH","Tree_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",51.2373529577878,30.4318626684523,79.4614352954006,1000,"CHOH","Tree_Dens_NatOth","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",429.422117456245,391.412940018179,465.581115217757,1000,"CHOH","Tree_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Slope",-10.4373501160403,-16.4919112415751,-4.1498177754326,1000,"CHOH","Tree_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c1_response",418.984767340205,383.976036777999,453.28205346729,1000,"CHOH","Tree_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c2_response",408.547417224164,375.103592786869,442.526365701143,1000,"CHOH","Tree_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"c3_response",398.110067108124,363.966669299578,431.785657335787,1000,"CHOH","Tree_Dens_Total","NCRN",19,"CHOH","NCRN","#E1E59B"
"Intercept",0.689414747148514,0.551391814233326,0.831044839909267,1000,"GWMP","Hor_sap","NCRN",15,"GWMP","NCRN","#E1E59B"
